Turin2019 PG2-SARAH2,Turin2019 PG2-ERA5,Turin2019 PG3-SARAH3,Turin2019 PG3-ERA5,Turin2020 PG2-SARAH2,Turin2020 PG2-ERA5,Turin2020 PG3-SARAH3,Turin2020 PG3-ERA5,Turin2019 RN-MERRA2,Turin2020 RN-MERRA2,Turin2019 PV-MEAS,Turin2020 PV-MEAS
0.09212999999999999,0.10195,0.12157,0.1017,0.14775,0.18716,0.13007,0.19025,0.149,0.194,0.03367227871311882,0.29275554085345684
0.04557,0.01694,0.026969999999999997,0.01222,0.06666,0.031120000000000002,0.02842,0.03476,0.026,0.026,0.07542923820636765,0.21667217995368837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01441906984497415,0.03969566655640092
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00758,0.00434,0.0062699999999999995,0.00073,0.018690000000000002,0.00259,0.01877,0.024,0.024,0.0,0.0
0.052020000000000004,0.03957,0.04357,0.03615,0.02271,0.08515,0.03172,0.08169,0.109,0.113,0.018003000500083317,0.0033079722130334105
0.20896,0.18922,0.20185,0.16832,0.19952,0.24102,0.19611,0.24542,0.232,0.275,0.09476579429904981,0.07112140258021832
0.31056,0.34034,0.41473000000000004,0.29525999999999997,0.33799,0.41936,0.32753,0.42247,0.39,0.435,0.2988831471911981,0.23817399933840555
0.58363,0.43205,0.52212,0.33992,0.52935,0.51904,0.50555,0.5297999999999999,0.504,0.545,0.4968328054675774,0.3473370823685081
0.51313,0.56491,0.53188,0.4708,0.62121,0.62585,0.61138,0.6251,0.544,0.603,0.5205867644607427,0.5193516374462455
0.74146,0.67755,0.72802,0.5843700000000001,0.68635,0.63676,0.65598,0.6273500000000001,0.55,0.564,0.501250208368061,0.5573933178961297
0.5205,0.5047,0.50376,0.43245,0.75242,0.58739,0.73354,0.5997100000000001,0.556,0.458,0.8778963160526748,0.6632484287131988
0.41091,0.5812,0.49736,0.55028,0.60163,0.53451,0.62506,0.54208,0.493,0.339,0.3514752458743119,0.7194839563347668
0.10908,0.54575,0.20587,0.49166000000000004,0.3526,0.39588,0.3339,0.41325,0.402,0.227,0.4011501916986158,0.3837247767118756
0.28695,0.4747,0.47298,0.41781,0.31577999999999995,0.23336,0.20708000000000001,0.25656,0.313,0.116,0.4934155692615435,0.24809791597750577
0.24517,0.17862,0.36351999999999995,0.17945,0.13199,0.10461,0.12465000000000001,0.11151000000000001,0.179,0.049,0.34747457909651563,0.1604366523321204
0.11437,0.04464,0.12018000000000001,0.04381,0.05374,0.02234,0.04786,0.024329999999999997,0.041,0.005,0.21411901983663909,0.09096923585841879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04509084847474573,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016669444907484583,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027,0.014839999999999999,0.00614,0.0158,0.00425,0.01503,0.00661,0.01506,0.025,0.021,8.334722453742292e-05,0.0
0.06713,0.06302,0.06999,0.06395,0.032310000000000005,0.0593,0.032990000000000005,0.06319,0.113,0.103,0.028254709118186335,0.0
0.21027,0.25131,0.20476,0.25712999999999997,0.20521,0.26780000000000004,0.20206,0.26748,0.285,0.287,0.0855142523753958,0.06946741647370162
0.42289,0.44188,0.41375,0.44994,0.41437999999999997,0.46256,0.40317000000000003,0.46184,0.449,0.468,0.265544257376229,0.23982798544492226
0.58578,0.6106699999999999,0.57136,0.60945,0.5771000000000001,0.60753,0.5627000000000001,0.60613,0.538,0.613,0.49283213868978115,0.43169037380086006
0.69771,0.65888,0.57473,0.66571,0.68632,0.7038,0.6696799999999999,0.7026,0.581,0.71,0.653692282047007,0.5689712206417465
0.32073,0.71376,0.06731000000000001,0.7081900000000001,0.75782,0.75215,0.74002,0.7525700000000001,0.601,0.76,0.4717452908818133,0.6880582203109493
0.26691000000000004,0.71435,0.24481999999999998,0.68822,0.78974,0.67063,0.75966,0.69441,0.603,0.764,0.1341056842807132,0.7112140258021832
0.23528,0.69092,0.08026000000000001,0.62521,0.75959,0.63791,0.7363099999999999,0.65819,0.563,0.725,0.8121353558926484,0.7029440952695997
0.39874,0.62567,0.58589,0.53644,0.69025,0.52444,0.67027,0.5506,0.494,0.64,0.746457742957159,0.6946741647370162
0.5747000000000001,0.47420999999999996,0.54312,0.40231,0.56863,0.41236,0.54927,0.4303,0.384,0.506,0.7011168528088007,0.5937810122394972
0.36075999999999997,0.26694999999999997,0.38104000000000005,0.22734000000000001,0.39588999999999996,0.18971000000000002,0.37572000000000005,0.21491,0.232,0.321,0.4178196366061006,0.4465762487595104
0.06965,0.09784999999999999,0.02885,0.0866,0.17245,0.09221,0.15037,0.08924,0.058,0.098,0.1520253375562591,0.258021832616606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057676279379896535,0.05623552762156798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02069,0.0,0.02218,0.0,0.0044,0.0011899999999999999,0.0068200000000000005,0.01,0.023,0.0009168194699116518,0.0
0.07107,0.07798999999999999,0.06179,0.07879000000000001,0.05348,0.04219,0.0567,0.050140000000000004,0.07,0.109,0.0255875979329888,0.0
0.15513,0.13213,0.15080000000000002,0.14279,0.14207,0.17962,0.1395,0.20394,0.162,0.293,0.08426404400733448,0.05623552762156798
0.3367,0.21650999999999998,0.3127,0.23367,0.24595,0.35266000000000003,0.24424,0.37582,0.257,0.469,0.219453242207034,0.14555077737347005
0.55957,0.27133999999999997,0.52851,0.29743,0.37625,0.4753,0.39703,0.50728,0.355,0.61,0.28671445240873417,0.26794574925570624
0.5369400000000001,0.3463,0.37803,0.38868,0.5923999999999999,0.6314099999999999,0.49889,0.65676,0.429,0.721,0.6020170028338051,0.37710883228580877
0.16203,0.33032,0.30971,0.37887,0.76523,0.73723,0.7360599999999999,0.74185,0.458,0.774,0.31080180030004956,0.5871650678134304
0.47884,0.37289999999999995,0.17773,0.41896,0.79936,0.76971,0.76601,0.76851,0.426,0.78,0.2376229371561923,0.7426397618260007
0.23697,0.38545,0.2989,0.42493000000000003,0.77174,0.71601,0.73779,0.72012,0.363,0.738,0.38339723287214467,0.7393317896129672
0.29187,0.32485,0.3442,0.33957,0.7042999999999999,0.65107,0.66596,0.6529299999999999,0.261,0.65,0.5665944324054001,0.7112140258021832
0.54545,0.26415,0.35539,0.30542,0.57736,0.50998,0.5535599999999999,0.5093,0.16,0.515,0.33172195365894275,0.6185908038372477
0.25893,0.15124,0.26056999999999997,0.19211,0.40307,0.31933,0.38008,0.31557999999999997,0.068,0.327,0.318386397732955,0.4780019847833278
0.10281,0.03074,0.08605,0.044340000000000004,0.17986000000000002,0.10304,0.16354,0.09881000000000001,0.011,0.102,0.211701950325054,0.2795236520013232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026671111851975293,0.0628514720476348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002500416736122688,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00666,0.00992,0.00855,0.011519999999999999,0.00661,0.02723,0.00785,0.02768,0.024,0.022,0.0005000833472245374,0.0
0.038799999999999994,0.06203,0.04932,0.062299999999999994,0.039420000000000004,0.10287,0.03668,0.10425,0.11,0.112,0.027421236872812105,0.0
0.21203999999999998,0.22022,0.20774,0.22763999999999998,0.20134,0.25154,0.20166,0.25306,0.293,0.276,0.09193198866477738,0.08269930532583526
0.41022000000000003,0.36763999999999997,0.40592,0.37664,0.35402,0.40598,0.32121,0.40458999999999995,0.467,0.421,0.2703783963993994,0.22825008269930533
0.56947,0.38977999999999996,0.55861,0.42979,0.53164,0.55488,0.52385,0.55265,0.602,0.496,0.45824304050675063,0.342375124048958
0.6800900000000001,0.31125,0.63746,0.40069,0.56663,0.65335,0.56596,0.64105,0.693,0.512,0.6047674612435401,0.544161429043996
0.74815,0.32852,0.6909500000000001,0.40569,0.60441,0.67467,0.58709,0.6760700000000001,0.738,0.493,0.687781296882813,0.5243135957657955
0.77209,0.2812,0.7029299999999999,0.33348,0.65164,0.69024,0.6154,0.6688200000000001,0.74,0.465,0.7832138689781626,0.5491233873635462
0.7511,0.25063,0.7153099999999999,0.31633,0.61985,0.68543,0.55921,0.64207,0.685,0.419,0.7710451741956986,0.459808137611644
0.6781200000000001,0.29225999999999996,0.64922,0.33166,0.6838500000000001,0.62815,0.6664,0.60327,0.57,0.368,0.7274545757626264,0.6103208733046642
0.54822,0.24803999999999998,0.52477,0.2645,0.5721799999999999,0.49825,0.55437,0.48479,0.46,0.334,0.6273545590931815,0.6103208733046642
0.34751,0.19369999999999998,0.28719,0.21266,0.40402,0.31789999999999996,0.3851,0.31618999999999997,0.272,0.26,0.4556592765460906,0.471386040357261
0.14374,0.06396,0.06983,0.06723,0.17936000000000002,0.10015,0.17131,0.09734000000000001,0.074,0.08,0.2691281880313382,0.25967581872312273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05467577929654939,0.05458154151505127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000166694449075,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00605,0.01092,0.00791,0.012960000000000001,0.00844,0.02345,0.01038,0.02348,0.03,0.025,0.0018336389398233004,0.0
0.04924,0.05276,0.05597,0.0572,0.04106,0.07759999999999999,0.03574,0.0777,0.122,0.112,0.03458909818303047,0.0
0.21052,0.15037999999999999,0.20509,0.16915,0.20837999999999998,0.26497000000000004,0.20946,0.26694999999999997,0.255,0.293,0.10051675279213197,0.08766126364538537
0.40141000000000004,0.25207,0.39553,0.28702999999999995,0.41487999999999997,0.40502,0.41223000000000004,0.41148,0.364,0.464,0.2608768128021334,0.24644392987098906
0.54947,0.32031,0.55503,0.37661,0.53513,0.47276,0.50594,0.47843,0.447,0.603,0.4509918319719949,0.45319219318557724
0.66667,0.39905,0.66044,0.44687,0.61976,0.5999099999999999,0.6237999999999999,0.5931000000000001,0.5,0.694,0.600433405567594,0.5325835262983791
0.72063,0.5252,0.7144299999999999,0.5318200000000001,0.54537,0.73641,0.5991799999999999,0.72772,0.52,0.734,0.733038839806634,0.5822031094938802
0.69584,0.48796,0.63964,0.52932,0.5382,0.72503,0.5025,0.71999,0.513,0.72,0.7397066177696277,0.48627191531591135
0.68064,0.45697000000000004,0.6469199999999999,0.46408,0.35710000000000003,0.66673,0.32977999999999996,0.67088,0.459,0.68,0.6600266711118511,0.43334435990737674
0.59509,0.36508999999999997,0.54061,0.35314,0.29913999999999996,0.5765399999999999,0.31622,0.57601,0.363,0.602,0.6253542257042835,0.33410519351637447
0.39767,0.17268,0.37424,0.19241,0.24152,0.45663,0.29658,0.45194999999999996,0.255,0.461,0.37989664944157303,0.3572609990076083
0.24709,0.09284,0.23283,0.08671,0.03875,0.27429000000000003,0.05928,0.2646,0.125,0.267,0.26512752125354166,0.28613959642739
0.11644,0.033710000000000004,0.08626,0.03318,0.00974,0.08718000000000001,0.02082,0.08483,0.024,0.077,0.10826804467411211,0.09096923585841879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035672612102017,0.0033079722130334105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033338889814969166,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00318,0.01486,0.00605,0.016059999999999998,0.00714,0.03336,0.00903,0.03259,0.029,0.028,0.000750125020836806,0.0
0.07295,0.07879000000000001,0.06844,0.07762999999999999,0.04863,0.10171,0.02709,0.1031,0.118,0.11,0.02117019503250539,0.021501819384717166
0.20388,0.1923,0.19347999999999999,0.20789,0.20249,0.23169,0.19733,0.23489,0.29,0.219,0.09759959993332215,0.09758518028448561
0.41552,0.34854,0.4116,0.36849,0.37154000000000004,0.36482,0.36907,0.36222000000000004,0.443,0.344,0.24029004834138992,0.24478994376447236
0.5911000000000001,0.50997,0.5811900000000001,0.49211,0.50694,0.47867000000000004,0.46924,0.47842,0.547,0.471,0.4911651941990327,0.36553092954019184
0.61478,0.51288,0.63777,0.53724,0.46442,0.59796,0.4717,0.59673,0.617,0.545,0.6370228371395225,0.5226596096592788
0.57223,0.4589,0.6367999999999999,0.48074,0.6155,0.60481,0.62272,0.62111,0.659,0.588,0.7470411735289209,0.49619583195501155
0.50063,0.52899,0.5234,0.5486599999999999,0.64135,0.54259,0.65742,0.57677,0.645,0.573,0.8057176196032666,0.5788951372808468
0.55495,0.59837,0.67099,0.5152,0.49868,0.44199,0.39443,0.47525,0.578,0.499,0.6439406567761289,0.3556070129010916
0.50364,0.55375,0.22059,0.5021,0.63042,0.40668,0.60848,0.41152999999999995,0.491,0.365,0.4650775129188193,0.5954349983460139
0.23965999999999998,0.43955,0.43611,0.42295,0.54669,0.37295999999999996,0.5292899999999999,0.3524,0.369,0.235,0.3689781630271709,0.5408534568309626
0.23231,0.26686,0.35248,0.24650999999999998,0.37644,0.27303,0.36527,0.25123,0.217,0.12,0.22828804800800104,0.43334435990737674
0.17126,0.08975,0.1413,0.08404,0.1753,0.08028,0.16519999999999999,0.07316,0.062,0.033,0.11018503083847296,0.21832616606020508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033422237039506544,0.05127356930201786
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000166694449075,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00799,0.019440000000000002,0.013349999999999999,0.02044,0.00595,0.03071,0.00841,0.02798,0.025,0.036,0.0017502917152858793,0.0
0.04519,0.07024,0.05354,0.07226,0.06936,0.09908,0.06853000000000001,0.10164,0.116,0.127,0.030838473078846435,0.026463777704267284
0.21897,0.27587,0.21642,0.27458,0.20817,0.2086,0.20649,0.21408000000000002,0.301,0.248,0.09451575262543754,0.11743301356268607
0.417,0.41727,0.4137,0.42441,0.28733,0.29943000000000003,0.29763,0.32295,0.467,0.368,0.2769628271378558,0.2514058881905392
0.58039,0.56102,0.56232,0.5724600000000001,0.30160000000000003,0.36433,0.3058,0.40025,0.596,0.267,0.4699116519419899,0.29771749917300694
0.6624500000000001,0.60763,0.5063,0.6013999999999999,0.2665,0.40241000000000005,0.29275,0.43607999999999997,0.689,0.304,0.6265210868478073,0.2828316242143566
0.18727000000000002,0.62729,0.41337999999999997,0.63182,0.14761000000000002,0.40888,0.13946,0.42746,0.744,0.367,0.6651941990331717,0.2530598742970559
0.68243,0.5724,0.67336,0.57513,0.19316,0.3291,0.19156,0.37317,0.744,0.309,0.6371895315885978,0.14720476347998676
0.7235900000000001,0.55595,0.7354299999999999,0.54606,0.15911,0.19583,0.11442000000000001,0.24963999999999997,0.703,0.227,0.8229704950825129,0.15712868011908698
0.62929,0.46861,0.66188,0.45389999999999997,0.08677,0.12778,0.05214,0.15037,0.616,0.186,0.7635439239873307,0.11908699966920278
0.39947000000000005,0.35242,0.41581999999999997,0.33497000000000005,0.07478,0.08181999999999999,0.05865,0.08801,0.48,0.077,0.6830305050841796,0.05458154151505127
0.21025,0.2576,0.19992,0.25409,0.02752,0.03536,0.01941,0.032670000000000005,0.295,0.036,0.3398899816636098,0.04134965266291763
0.050409999999999996,0.07269,0.04572,0.07311,0.04984,0.00792,0.05216,0.00722,0.066,0.002,0.1611935322553757,0.03638769434336751
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035172528754792466,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041673612268711455,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00315,0.02296,0.00722,0.02527,0.0,5.9999999999999995e-05,0.0,0.0,0.011,0.0,0.0010001666944490749,0.0
0.07979,0.09523000000000001,0.06931999999999999,0.09945999999999999,0.01079,0.0067,0.00879,0.006549999999999999,0.088,0.014,0.038673112185364185,0.0
0.17728,0.21492,0.18297,0.20864,0.06229,0.026109999999999998,0.05568,0.02573,0.231,0.038,0.12743790631771945,0.0
0.26459,0.31486000000000003,0.28302999999999995,0.29825999999999997,0.07912000000000001,0.02605,0.06487000000000001,0.025160000000000002,0.348,0.062,0.2404567427904647,0.0
0.30901,0.41026,0.29839,0.3856,0.10046,0.04449,0.09026999999999999,0.03342,0.383,0.081,0.25937656276045956,0.006615944426066821
0.12256,0.60414,0.14648,0.59033,0.09808,0.041479999999999996,0.08957999999999999,0.03304,0.334,0.088,0.2872145357559586,0.018193847171683757
0.36148,0.69664,0.36824,0.6831499999999999,0.08881,0.06395,0.10499,0.047909999999999994,0.312,0.079,0.2646274379063172,0.04300363876943433
0.24725999999999998,0.6968,0.1709,0.6916100000000001,0.09903,0.0572,0.07779000000000001,0.04603,0.347,0.081,0.3824804134022331,0.04300363876943433
0.48908999999999997,0.62022,0.549,0.6229600000000001,0.055979999999999995,0.033659999999999995,0.06765,0.02596,0.424,0.077,0.3332222037006162,0.011577902745616936
0.57839,0.47574,0.57237,0.49763,0.06269,0.03596,0.05025,0.024829999999999998,0.497,0.062,0.4390731788631432,0.006615944426066821
0.21872,0.36739,0.22055000000000002,0.37477999999999995,0.03247,0.019030000000000002,0.03326,0.01245,0.414,0.047,0.5148358059676608,0.004961958319550115
0.20025,0.20516,0.1181,0.20608,0.041280000000000004,0.011859999999999999,0.03726,0.00985,0.242,0.014,0.1727787964660774,0.0016539861065167053
0.06112,0.06731999999999999,0.047270000000000006,0.06038,0.01083,0.0,0.01083,0.0,0.064,0.0,0.16061010168361367,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035422570428404715,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012502083680613438,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0054,0.02009,0.00847,0.02247,0.0,0.0007,0.0,0.00047,0.016,0.0,0.0,0.0
0.082,0.07934000000000001,0.07545,0.08349,0.01595,0.00734,0.010289999999999999,0.00696,0.08,0.035,0.011751958659776587,0.0
0.14323,0.24409999999999998,0.15659,0.23942,0.04335,0.01622,0.04664,0.01622,0.165,0.107,0.04525754292382058,0.004961958319550115
0.35802,0.44456,0.35575999999999997,0.42810000000000004,0.07595,0.05279,0.05822,0.04807,0.301,0.182,0.16577762960493395,0.05458154151505127
0.55708,0.55674,0.52661,0.54711,0.08682,0.07035,0.08682,0.05833,0.475,0.238,0.43365560926821095,0.07608336089976844
0.40949,0.7169099999999999,0.40526999999999996,0.7159099999999999,0.10643999999999999,0.0726,0.10643999999999999,0.06905,0.59,0.291,0.5098349724954155,0.13728084684088654
0.39254,0.72522,0.45433,0.73513,0.11757,0.06720000000000001,0.11586,0.06539,0.653,0.344,0.4238206367727951,0.11908699966920278
0.68764,0.7347,0.60584,0.7407999999999999,0.16978000000000001,0.09587999999999999,0.15956,0.09092,0.641,0.335,0.3793965660943485,0.1935163744624545
0.46077999999999997,0.58716,0.4091,0.6044299999999999,0.15531,0.11639000000000001,0.12448999999999999,0.11374,0.517,0.279,0.4253208868144685,0.20509427720807144
0.19291,0.25584,0.195,0.2547,0.10818000000000001,0.09537999999999999,0.10304,0.08616,0.287,0.191,0.3443907317886306,0.14885874958650347
0.07168000000000001,0.12476999999999999,0.06758,0.13066999999999998,0.0597,0.06720999999999999,0.05719,0.061079999999999995,0.122,0.12,0.19594932488748096,0.14058881905391996
0.03089,0.05796,0.02555,0.05003,0.03186,0.03258,0.027149999999999997,0.028399999999999998,0.044,0.057,0.0786797799633271,0.06615944426066821
0.07194,0.00749,0.01758,0.00646,0.013699999999999999,0.0019299999999999999,0.015130000000000001,0.0019,0.001,0.01,0.025837639606601043,0.013231888852133642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005667611268544757,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667777962993832,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
