Time,Ammonia produced (H2 end-user) (kg/h),Water supply (kg/h),H2_from_AEC (kg/h),H2_pipeline_to_demand (kg/h),H2_to_storage (kg/h),H2_from_storage (kg/h),H2_storage_undergroundpipes (kg),PV fixed support (kWh),Power_to_the_grid (kWh),Electricity_to_batteries (kWh),Electricity_from_batteries (kWh),Electricity_stored (kWh),Electricity consumption
3619,16269.149629942167,783.7265557131414,88.05167853437143,2931.3783117012913,0.0,2843.32663316692,39798.61957360098,10716.938303898152,0.0,0.0,0.0,72490.96420230658,10716.938303898152
3620,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,36867.24126189969,0.0,0.0,0.0,6182.276859378024,66308.68734292856,6182.276859378024
3621,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,33935.862950198396,0.0,0.0,0.0,6182.276859378024,60126.41048355054,6182.276859378024
3622,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,31004.484638497102,0.0,0.0,0.0,6182.276859378024,53944.133624172515,6182.276859378024
3623,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,28073.10632679581,0.0,0.0,0.0,6182.276859378027,47761.85676479449,6182.276859378024
3624,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,25141.72801509452,0.0,0.0,0.0,6182.276859378024,41579.57990541647,6182.276859378024
3625,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,22210.349703393225,0.0,0.0,0.0,6182.27685937802,35397.30304603845,6182.276859378024
3626,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,19278.971391691935,0.0,0.0,0.0,6182.276859378024,29215.02618666042,6182.276859378024
3627,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,16347.593079990644,0.0,0.0,0.0,6182.276859378024,23032.749327282396,6182.276859378024
3628,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,13416.214768289352,0.0,0.0,0.0,6182.276859378024,16850.472467904372,6182.276859378024
3629,16269.149629942167,863.7976611275184,97.0476672276767,2931.3783117012913,0.0,2834.3306444736154,10581.884123815737,11180.231721603373,0.0,0.0,0.0,16850.472467904372,11180.231721603373
3630,16269.149629942167,5832.738523540474,655.3081731197723,2931.3783117012913,0.0,2276.0701385815196,8305.813985234217,39930.647775046295,0.0,0.0,0.0,16850.472467904372,39930.647775046295
3631,16269.149629942167,16291.837821346764,1830.387979228309,2931.3783117012913,0.0,1100.9903324729823,7204.823652761235,100447.25778963593,0.0,0.0,0.0,16850.472467904372,100447.25778963593
3632,16269.149629942167,40458.83974964304,4545.550645872396,2931.3783117012913,1614.1723341711042,0.0,8818.99598693234,241795.45711592725,0.0,0.0,0.0,16850.472467904372,241795.45711592725
3633,16269.149629942167,48258.354709607825,5421.826151624439,2931.3783117012913,2490.4478399231475,0.0,11309.443826855488,343387.83637196664,0.0,55640.49173440221,0.0,72490.96420230658,287747.34463756444
3634,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,97904.60870089357,93486.32533501787,15727.727192731196,476720.18543343357,0.0,0.0,0.0,72490.96420230658,476720.18543343357
3635,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,187066.7381460496,182648.4547801739,20146.01055860691,560532.5871118802,0.0,0.0,0.0,72490.96420230658,560532.5871118802
3636,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,246080.38786016716,241662.10449429145,24564.293924482634,616005.4178431507,0.0,0.0,0.0,72490.96420230658,616005.4178431507
3637,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,218619.41912304313,214201.13575716742,28982.577290358342,590192.1072302541,0.0,0.0,0.0,72490.96420230658,590192.1072302541
3638,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,216582.86234910807,212164.57898323235,33400.86065623406,588277.7438627551,0.0,0.0,0.0,72490.96420230658,588277.7438627551
3639,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,137491.92462163078,133073.64125575506,37819.14402210977,513932.26239892654,0.0,0.0,0.0,72490.96420230658,513932.26239892654
3640,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,12889.987571605425,8471.704205729715,42237.42738798548,396806.4415719027,0.0,0.0,0.0,72490.96420230658,396806.4415719027
3641,16269.149629942167,45829.8140103983,5148.9796040682495,2931.3783117012913,2217.601292366958,0.0,44455.028680352436,273439.27168371785,0.0,0.0,0.0,72490.96420230658,273439.2716837178
3642,16269.149629942167,19926.76385204472,2238.7719187772245,2931.3783117012913,0.0,692.6063929240677,43762.422287428366,121479.03067640508,0.0,0.0,0.0,72490.96420230658,121479.03067640508
3643,16269.149629942167,774.6619022700042,87.03326472003498,2931.3783117012913,0.0,2844.3450469812524,40918.07724044711,10664.489992459825,0.0,0.0,0.0,72490.96420230658,10664.489992459825
3644,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,37986.69892874582,0.0,0.0,0.0,6182.27685937802,66308.68734292856,6182.276859378024
3645,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,35055.320617044534,0.0,0.0,0.0,6182.276859378024,60126.41048355054,6182.276859378024
3646,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,32123.94230534324,0.0,0.0,0.0,6182.276859378035,53944.13362417251,6182.276859378024
3647,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,29192.563993641947,0.0,0.0,0.0,6182.276859378024,47761.85676479449,6182.276859378024
3648,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,26261.185681940653,0.0,0.0,0.0,6182.276859378024,41579.57990541647,6182.276859378024
3649,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,23329.807370239367,0.0,0.0,0.0,6182.27685937802,35397.30304603845,6182.276859378024
3650,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,20398.429058538073,0.0,0.0,0.0,6182.276859378024,29215.026186660423,6182.276859378024
3651,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,17467.05074683678,0.0,0.0,0.0,6182.276859378027,23032.749327282396,6182.276859378024
3652,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,14535.672435135486,0.0,0.0,0.0,6182.276859378024,16850.472467904372,6182.276859378024
3653,16269.149629942167,1040.558403268691,116.90673660723745,2931.3783117012913,0.0,2814.4715750940545,11721.200860041432,12202.97379465075,0.0,0.0,0.0,16850.472467904372,12202.973794650752
3654,16269.149629942167,5669.5747615640075,636.9767244617162,2931.3783117012913,0.0,2294.4015872395753,9426.799272801856,38986.57816915641,0.0,0.0,0.0,16850.472467904372,38986.578169156404
3655,16269.149629942167,17668.15436912974,1985.0171433717264,2931.3783117012913,0.0,946.3611683295653,8480.43810447229,108410.65974302193,0.0,0.0,0.0,16850.472467904372,108410.65974302193
3656,16269.149629942167,44458.88024881326,4994.9551959541695,2931.3783117012913,2063.5768842528782,0.0,10544.014988725168,265362.2317222155,0.0,0.0,0.0,16850.472467904372,265362.2317222155
