Time,Ammonia produced (H2 end-user) (kg/h),Water supply (kg/h),H2_from_AEC (kg/h),H2_pipeline_to_demand (kg/h),H2_to_storage (kg/h),H2_from_storage (kg/h),H2_storage_undergroundpipes (kg),PV fixed support (kWh),Power_to_the_grid (kWh),Electricity_to_batteries (kWh),Electricity_from_batteries (kWh),Electricity_stored (kWh),Electricity consumption
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,12288.305136170973,19707.24551441317,2214.10903354432,2214.1090335443196,0.0,0.0,0.0,118696.17117927744,0.0,0.0,0.0,0.0,118696.17117927746
10,16257.306591438653,48327.78303546443,5429.626424034429,2929.2444308898475,2500.381993144581,0.0,2500.381993144581,288153.8964160757,0.0,0.0,0.0,0.0,288153.8964160757
11,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,4475.671877723607,0.0,6976.053870868189,400479.4151682979,0.0,8741.317204898107,0.0,8741.317204898107,391738.0979633998
12,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,83749.16285867042,79273.49098094681,11451.725748591793,466255.1794854898,0.0,0.0,0.0,8741.317204898107,466255.1794854898
13,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,16973.75846592068,12498.086588197073,15927.397626315402,482483.2352843314,0.0,78996.93592802633,0.0,87738.25313292444,403486.29935630504
14,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,70827.24583094644,66351.57395322283,20403.06950403901,454108.57747942925,0.0,0.0,0.0,87738.25313292444,454108.57747942925
15,16257.306591438653,62010.0228115626,6966.826062879059,2929.2444308898475,4037.5816319892106,0.0,24440.65113602822,368764.64547708805,0.0,0.0,0.0,87738.25313292444,368764.64547708805
16,16257.306591438653,39424.30229586907,4429.32036294089,2929.2444308898475,1500.0759320510422,0.0,25940.72706807926,235697.8465723305,0.0,0.0,0.0,87738.25313292444,235697.8465723305
17,5245.898026071478,8413.056088512778,945.2068515444106,945.2068515444105,0.0,0.0,25940.72706807926,0.0,0.0,0.0,50671.59410444431,37066.65902848013,50671.59410444431
18,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,23011.482637189412,0.0,0.0,0.0,6177.776504746688,30888.882523733442,6177.776504746688
19,0.0,0.0,0.0,0.0,0.0,0.0,23011.482637189412,0.0,0.0,0.0,0.0,30888.882523733442,0.0
20,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,20082.238206299564,0.0,0.0,0.0,6177.776504746688,24711.106018986753,6177.776504746688
21,0.0,0.0,0.0,0.0,0.0,0.0,20082.238206299564,0.0,0.0,0.0,0.0,24711.106018986753,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,20082.238206299564,0.0,0.0,0.0,0.0,24711.106018986753,0.0
23,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,17152.993775409715,0.0,0.0,0.0,6177.776504746688,18533.329514240064,6177.776504746688
24,0.0,0.0,0.0,0.0,0.0,0.0,17152.993775409715,0.0,0.0,0.0,0.0,18533.329514240064,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,17152.993775409715,0.0,0.0,0.0,0.0,18533.329514240064,0.0
26,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,14223.749344519867,0.0,0.0,0.0,6177.776504746688,12355.553009493377,6177.776504746688
27,0.0,0.0,0.0,0.0,0.0,0.0,14223.749344519867,0.0,0.0,0.0,0.0,12355.553009493377,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,14223.749344519867,0.0,0.0,0.0,0.0,12355.553009493377,0.0
29,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,11294.504913630019,0.0,0.0,0.0,6177.776504746688,6177.776504746688,6177.776504746688
30,0.0,0.0,0.0,0.0,0.0,0.0,11294.504913630019,0.0,0.0,0.0,0.0,6177.776504746688,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,11294.504913630019,0.0,0.0,0.0,0.0,6177.776504746688,0.0
32,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,8365.26048274017,0.0,0.0,0.0,6177.776504746688,0.0,6177.776504746688
33,11907.932753438434,19097.227139190087,2145.5734690880063,2145.5734690880063,0.0,0.0,8365.26048274017,115022.04810433894,0.0,0.0,0.0,0.0,115022.04810433893
34,16257.306591438653,47563.1262799129,5343.717237548215,2929.2444308898475,2414.472806658367,0.0,10779.733289398537,283648.81867673865,0.0,0.0,0.0,0.0,283648.81867673865
35,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,4475.671877723607,0.0,15255.405167122144,397334.8220265545,0.0,5596.724063154717,0.0,5596.724063154717,391738.0979633998
36,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,78124.53230803806,73648.86043031445,19731.07704484575,460968.0267678954,0.0,0.0,0.0,5596.724063154717,460968.0267678954
37,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,6937.822907165119,2462.151029441512,24206.748922569357,476194.04900084453,0.0,82141.52906976972,0.0,87738.25313292444,394052.5199310748
38,16257.306591438653,65909.35744204232,7404.916308613455,2929.2444308898475,64673.952008220695,60198.280130497085,28682.420800292966,448324.48128606705,0.0,0.0,0.0,87738.25313292444,448324.48128606705
39,16257.306591438653,62184.24840143511,6986.400307901235,2929.2444308898475,4057.155877011386,0.0,32739.57667730435,369791.11888605094,0.0,0.0,0.0,87738.25313292444,369791.11888605094
40,16257.306591438653,37944.76752472959,4263.09463140337,2929.2444308898475,1333.8502005135217,0.0,34073.42687781808,226980.96921050295,0.0,0.0,0.0,87738.25313292444,226980.96921050295
41,6525.036215604733,10464.461068178563,1175.6822010098617,1175.682201009862,0.0,0.0,34073.42687781808,0.0,0.0,0.0,63027.14711393767,24711.106018986753,63027.14711393767
42,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,31144.18244692823,0.0,0.0,0.0,6177.776504746688,18533.329514240064,6177.776504746688
43,0.0,0.0,0.0,0.0,0.0,0.0,31144.18244692823,0.0,0.0,0.0,0.0,18533.329514240064,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,31144.18244692823,0.0,0.0,0.0,0.0,18533.329514240064,0.0
45,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,28214.93801603838,0.0,0.0,0.0,6177.776504746688,12355.553009493377,6177.776504746688
46,0.0,0.0,0.0,0.0,0.0,0.0,28214.93801603838,0.0,0.0,0.0,0.0,12355.553009493377,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,28214.93801603838,0.0,0.0,0.0,0.0,12355.553009493377,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,28214.93801603838,0.0,0.0,0.0,0.0,12355.553009493377,0.0
49,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,25285.693585148532,0.0,0.0,0.0,6177.776504746688,6177.776504746688,6177.776504746688
50,0.0,0.0,0.0,0.0,0.0,0.0,25285.693585148532,0.0,0.0,0.0,0.0,6177.776504746688,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,25285.693585148532,0.0,0.0,0.0,0.0,6177.776504746688,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,25285.693585148532,0.0,0.0,0.0,0.0,6177.776504746688,0.0
53,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,22356.449154258684,0.0,0.0,0.0,6177.776504746688,0.0,6177.776504746688
54,0.0,0.0,0.0,0.0,0.0,0.0,22356.449154258684,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,22356.449154258684,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,22356.449154258684,0.0,0.0,0.0,0.0,0.0,0.0
57,16257.306591438653,2700.0511601970165,303.3507478481348,2929.2444308898475,0.0,2625.8936830417115,19730.555471216972,21800.34001892563,0.0,0.0,0.0,0.0,21800.34001892563
58,7169.724225297835,11498.372966233794,1291.8422027563668,1291.8422027563668,0.0,0.0,19730.555471216972,69254.36864756607,0.0,0.0,0.0,0.0,69254.36864756607
59,10410.058359351979,16695.026176005613,1875.6861908742308,1875.6861908742305,0.0,0.0,19730.555471216972,100553.66100657663,0.0,0.0,0.0,0.0,100553.66100657663
60,16257.306591438653,26072.49159670536,2929.2444308898475,2929.2444308898475,0.0,0.0,19730.555471216972,214223.3711276788,0.0,57189.50643210497,0.0,57189.50643210497,157033.86469557384
61,14239.927516754338,22837.14023784159,2565.752705721503,2565.7527057215025,0.0,0.0,19730.555471216972,137547.43680102404,0.0,0.0,0.0,57189.50643210497,137547.43680102404
62,7653.834530593794,12274.75998924499,1379.0692847916748,1379.0692847916746,0.0,0.0,19730.555471216972,73930.5252883969,0.0,0.0,0.0,57189.50643210497,73930.5252883969
63,16257.306591438653,6072.1661069266465,682.2078621132088,2929.2444308898475,0.0,2247.0365687766393,17483.518902440333,41311.48140357694,0.0,0.0,0.0,57189.50643210497,41311.48140357694
64,14240.770914498757,22838.492828474016,2565.9046692790557,2565.9046692790553,0.0,0.0,17483.518902440333,137555.5834153809,0.0,0.0,0.0,57189.50643210497,137555.5834153809
65,0.0,0.0,0.0,0.0,0.0,0.0,17483.518902440333,0.0,0.0,0.0,0.0,57189.50643210497,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,17483.518902440333,0.0,0.0,0.0,0.0,57189.50643210497,0.0
67,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,14554.274471550485,0.0,0.0,0.0,6177.776504746688,51011.72992735825,6177.776504746688
68,0.0,0.0,0.0,0.0,0.0,0.0,14554.274471550485,0.0,0.0,0.0,0.0,51011.72992735825,0.0
69,3362.4041167118567,5392.42171417643,605.8385795877219,605.8385795877219,0.0,0.0,14554.274471550485,0.0,0.0,0.0,32478.400413118186,18533.329514240064,32478.400413118186
70,0.0,0.0,0.0,0.0,0.0,0.0,14554.274471550485,0.0,0.0,0.0,0.0,18533.329514240064,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,14554.274471550485,0.0,0.0,0.0,0.0,18533.329514240064,0.0
72,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,11625.030040660637,0.0,0.0,0.0,6177.776504746688,12355.553009493377,6177.776504746688
73,0.0,0.0,0.0,0.0,0.0,0.0,11625.030040660637,0.0,0.0,0.0,0.0,12355.553009493377,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,11625.030040660637,0.0,0.0,0.0,0.0,12355.553009493377,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,11625.030040660637,0.0,0.0,0.0,0.0,12355.553009493377,0.0
76,16257.306591438653,0.0,0.0,2929.2444308898475,0.0,2929.2444308898475,8695.785609770788,0.0,0.0,0.0,6177.776504746688,6177.776504746688,6177.776504746688
77,0.0,0.0,0.0,0.0,0.0,0.0,8695.785609770788,0.0,0.0,0.0,0.0,6177.776504746688,0.0
