Time,Ammonia produced (H2 end-user) (kg/h),Water supply (kg/h),H2_from_AEC (kg/h),H2_pipeline_to_demand (kg/h),H2_to_storage (kg/h),H2_from_storage (kg/h),H2_storage_undergroundpipes (kg),PV fixed support (kWh),Power_to_the_grid (kWh),Electricity_to_batteries (kWh),Electricity_from_batteries (kWh),Electricity_stored (kWh),Electricity consumption
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2615.238875158798,4194.162988342892,471.214211740324,471.21421174032395,0.0,0.0,0.0,25261.32267718703,0.0,0.0,0.0,0.0,25261.32267718703
10,16666.80942276537,44324.31815799416,4979.837145050644,3003.0287248225895,1976.8084202280534,0.0,1976.8084202280534,264653.20046577335,0.0,0.0,0.0,0.0,264653.20046577335
11,16666.80942276537,30562.56539748731,3433.7042224076995,3003.0287248225895,430.6754975851101,0.0,2407.483917813164,183573.99000237737,0.0,0.0,0.0,0.0,183573.99000237737
12,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,4611.321777824366,0.0,7018.80569563753,456094.64718253835,0.0,53287.56624441437,0.0,53287.56624441437,402807.0809381239
13,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,70104.1370035613,65492.815225736944,11630.12747346189,493672.43564263254,0.0,29302.10839231583,0.0,82589.6746367302,464370.3272503167
14,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,64000.9668143782,59389.64503655383,16241.449251286253,458633.34727248456,0.0,0.0,0.0,82589.6746367302,458633.34727248456
15,16666.80942276537,63002.30314884844,7078.3087587731225,3003.0287248225895,4075.2800339505334,0.0,20316.729285236786,374697.05188938015,0.0,0.0,0.0,82589.6746367302,374697.05188938015
16,16666.80942276537,29491.71701176223,3313.394406271487,3003.0287248225895,310.3656814488972,0.0,20627.094966685683,177264.94324419438,0.0,0.0,0.0,82589.6746367302,177264.94324419438
17,5271.898167673184,8454.753553564004,949.8915617429158,949.891561742916,0.0,0.0,20627.094966685683,0.0,0.0,0.0,50922.73673347598,31666.937903254206,50922.73673347598
18,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,17624.066241863093,0.0,0.0,0.0,6333.387580650841,25333.550322603365,6333.387580650841
19,0.0,0.0,0.0,0.0,0.0,0.0,17624.066241863093,0.0,0.0,0.0,0.0,25333.550322603365,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,17624.066241863093,0.0,0.0,0.0,0.0,25333.550322603365,0.0
21,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,14621.037517040506,0.0,0.0,0.0,6333.387580650841,19000.162741952525,6333.387580650841
22,0.0,0.0,0.0,0.0,0.0,0.0,14621.037517040506,0.0,0.0,0.0,0.0,19000.162741952525,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,14621.037517040506,0.0,0.0,0.0,0.0,19000.162741952525,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,14621.037517040506,0.0,0.0,0.0,0.0,19000.162741952525,0.0
25,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,11618.008792217915,0.0,0.0,0.0,6333.387580650841,12666.775161301683,6333.387580650841
26,0.0,0.0,0.0,0.0,0.0,0.0,11618.008792217915,0.0,0.0,0.0,0.0,12666.775161301683,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,11618.008792217915,0.0,0.0,0.0,0.0,12666.775161301683,0.0
28,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,8614.980067395325,0.0,0.0,0.0,6333.387580650841,6333.387580650841,6333.387580650841
29,0.0,0.0,0.0,0.0,0.0,0.0,8614.980067395325,0.0,0.0,0.0,0.0,6333.387580650841,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,8614.980067395325,0.0,0.0,0.0,0.0,6333.387580650841,0.0
31,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,5611.951342572735,0.0,0.0,0.0,6333.387580650841,0.0,6333.387580650841
32,0.0,0.0,0.0,0.0,0.0,0.0,5611.951342572735,0.0,0.0,0.0,0.0,0.0,0.0
33,11697.013675461487,18758.96779363313,2107.5700316146826,2107.570031614682,0.0,0.0,5611.951342572735,112984.72182483153,0.0,0.0,0.0,0.0,112984.72182483152
34,16666.80942276537,45527.42271884863,5115.005942462644,3003.0287248225895,2111.977217640055,0.0,7723.92856021279,271741.4522020587,0.0,0.0,0.0,0.0,271741.45220205863
35,16666.80942276537,67217.4354400691,7551.8788716917625,3003.0287248225895,4548.850146869175,0.0,12272.778707081965,399531.06861083367,0.0,0.0,0.0,0.0,399531.0686108336
36,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,77834.48461367752,73223.16283585315,16884.10048490633,471636.8540038259,0.0,0.0,0.0,0.0,471636.8540038259
37,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,17809.51784860697,13198.196070782604,21495.422262730695,497803.0598813898,0.0,82589.6746367302,0.0,82589.6746367302,415213.3852446596
38,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,77344.25041331573,72732.92863549136,26106.744040555073,471176.03385548585,0.0,0.0,0.0,82589.6746367302,471176.03385548585
39,16666.80942276537,65661.64774553623,7377.086124210996,3003.0287248225895,4374.057399388405,0.0,30480.80143994348,390364.93693294225,0.0,0.0,0.0,82589.6746367302,390364.93693294225
40,16666.80942276537,35605.36536532417,4000.262798794171,3003.0287248225895,997.2340739715818,0.0,31478.03551391506,213284.32174808392,0.0,0.0,0.0,82589.6746367302,213284.32174808395
41,16666.80942276537,5517.185631158431,619.8558056606497,3003.0287248225895,0.0,2383.172919161949,29094.86259475311,0.0,0.0,0.0,38255.9615721743,44333.713064555894,38255.9615721743
42,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,26091.833869930524,0.0,0.0,0.0,6333.387580650841,38000.32548390505,6333.387580650841
43,0.0,0.0,0.0,0.0,0.0,0.0,26091.833869930524,0.0,0.0,0.0,0.0,38000.32548390505,0.0
44,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,23088.805145107934,0.0,0.0,0.0,6333.387580650841,31666.937903254206,6333.387580650841
45,0.0,0.0,0.0,0.0,0.0,0.0,23088.805145107934,0.0,0.0,0.0,0.0,31666.937903254206,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,23088.805145107934,0.0,0.0,0.0,0.0,31666.937903254206,0.0
47,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,20085.776420285343,0.0,0.0,0.0,6333.387580650841,25333.550322603365,6333.387580650841
48,0.0,0.0,0.0,0.0,0.0,0.0,20085.776420285343,0.0,0.0,0.0,0.0,25333.550322603365,0.0
49,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,17082.747695462753,0.0,0.0,0.0,6333.387580650841,19000.162741952525,6333.387580650841
50,0.0,0.0,0.0,0.0,0.0,0.0,17082.747695462753,0.0,0.0,0.0,0.0,19000.162741952525,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,17082.747695462753,0.0,0.0,0.0,0.0,19000.162741952525,0.0
52,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,14079.718970640162,0.0,0.0,0.0,6333.387580650841,12666.775161301683,6333.387580650841
53,0.0,0.0,0.0,0.0,0.0,0.0,14079.718970640162,0.0,0.0,0.0,0.0,12666.775161301683,0.0
54,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,11076.690245817572,0.0,0.0,0.0,6333.387580650841,6333.387580650841,6333.387580650841
55,0.0,0.0,0.0,0.0,0.0,0.0,11076.690245817572,0.0,0.0,0.0,0.0,6333.387580650841,0.0
56,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,8073.661520994982,0.0,0.0,0.0,6333.387580650841,0.0,6333.387580650841
57,12643.357162293414,20276.6566229141,2278.082371584399,2278.082371584399,0.0,0.0,8073.661520994982,122125.71785826805,0.0,0.0,0.0,0.0,122125.71785826804
58,16666.80942276537,48717.214125464,5473.37900699588,3003.0287248225895,2470.350282173291,0.0,10544.011803168272,290534.5357061816,0.0,0.0,0.0,0.0,290534.5357061816
59,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,4611.321777824366,0.0,15155.33358099264,405320.6453836152,0.0,2513.56444549124,0.0,2513.56444549124,402807.0809381239
60,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,83690.55497072621,79079.23319290184,19766.655358817123,477141.5601394517,0.0,0.0,0.0,2513.56444549124,477141.5601394517
61,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,29637.532100971835,25026.21032314747,24377.977136641486,506407.8288331215,0.0,80076.11019123896,0.0,82589.6746367302,426331.7186418826
62,16666.80942276537,67773.48021937655,7614.350502646956,3003.0287248225895,81836.57835844906,77225.25658062469,28989.298914465857,475398.8221239112,0.0,0.0,0.0,82589.6746367302,475398.8221239112
63,16666.80942276537,65271.98976719802,7333.308050344698,3003.0287248225895,4330.279325522109,0.0,33319.57823998797,388069.2147393936,0.0,0.0,0.0,82589.6746367302,388069.21473939356
64,16666.80942276537,35606.78747473417,4000.422572786384,3003.0287248225895,997.3938479637937,0.0,34316.972087951755,213292.7002962356,0.0,0.0,0.0,82589.6746367302,213292.7002962356
65,3960.5399601851805,6351.6760448328405,713.6108036369696,713.6108036369694,0.0,0.0,34316.972087951755,0.0,0.0,0.0,38255.9615721743,44333.713064555894,38255.9615721743
66,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,31313.943363129165,0.0,0.0,0.0,6333.387580650841,38000.32548390505,6333.387580650841
67,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,28310.914638306574,0.0,0.0,0.0,6333.387580650841,31666.937903254206,6333.387580650841
68,0.0,0.0,0.0,0.0,0.0,0.0,28310.914638306574,0.0,0.0,0.0,0.0,31666.937903254206,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,28310.914638306574,0.0,0.0,0.0,0.0,31666.937903254206,0.0
70,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,25307.885913483984,0.0,0.0,0.0,6333.387580650841,25333.550322603365,6333.387580650841
71,0.0,0.0,0.0,0.0,0.0,0.0,25307.885913483984,0.0,0.0,0.0,0.0,25333.550322603365,0.0
72,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,22304.857188661394,0.0,0.0,0.0,6333.387580650841,19000.162741952525,6333.387580650841
73,0.0,0.0,0.0,0.0,0.0,0.0,22304.857188661394,0.0,0.0,0.0,0.0,19000.162741952525,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,22304.857188661394,0.0,0.0,0.0,0.0,19000.162741952525,0.0
75,16666.80942276537,0.0,0.0,3003.0287248225895,0.0,3003.0287248225895,19301.828463838803,0.0,0.0,0.0,6333.387580650841,12666.775161301683,6333.387580650841
76,0.0,0.0,0.0,0.0,0.0,0.0,19301.828463838803,0.0,0.0,0.0,0.0,12666.775161301683,0.0
