Time,Ammonia produced (H2 end-user) (kg/h),Water supply (kg/h),H2_from_AEC (kg/h),H2_pipeline_to_demand (kg/h),H2_to_storage (kg/h),H2_from_storage (kg/h),H2_storage_undergroundpipes (kg),PV fixed support (kWh),Power_to_the_grid (kWh),Electricity_to_batteries (kWh),Electricity_from_batteries (kWh),Electricity_stored (kWh),Electricity consumption
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2883.83423754699,4624.920093733772,519.6097725309893,519.6097725309893,0.0,0.0,0.0,27855.760295613803,0.0,0.0,0.0,0.0,27855.760295613803
10,16521.56471945634,42986.587164860604,4829.543067972089,2976.858508010151,1852.6845599619382,0.0,1852.6845599619382,256741.18608032024,0.0,0.0,0.0,0.0,256741.18608032024
11,16521.56471945634,46649.526093353845,5241.074256588305,2976.858508010151,2264.2157485781527,0.0,4116.900308540091,278321.8816113546,0.0,0.0,0.0,0.0,278321.8816113546
12,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,80947.31685934345,76354.3460908896,8709.871076993957,472214.88017907314,0.0,0.0,0.0,0.0,472214.88017907314
13,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,15091.777297321576,10498.80652886771,13302.841845447823,492755.1504641668,0.0,82444.47747339423,0.0,82444.47747339423,410310.6729907726
14,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,50189.39964017086,45596.42887171699,17895.81261390169,443302.4379930509,0.0,0.0,0.0,82444.47747339423,443302.4379930509
15,16521.56471945634,62834.05964143452,7059.406600715169,2976.858508010151,4082.5480927050153,0.0,21978.360706606683,373675.2297373673,0.0,0.0,0.0,82444.47747339423,373675.2297373673
16,16521.56471945634,34774.98170256616,3906.9691942833083,2976.858508010151,930.1106862731571,0.0,22908.47139287984,208361.4121440806,0.0,0.0,0.0,82444.47747339423,208361.41214408056
17,5285.436214267585,8476.465059346529,952.3308494175826,952.3308494175826,0.0,0.0,22908.47139287984,0.0,0.0,0.0,51053.50450642718,31390.97296696705,51053.50450642719
18,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,19931.61288486969,0.0,0.0,0.0,6278.1945933934085,25112.77837357364,6278.1945933934085
19,0.0,0.0,0.0,0.0,0.0,0.0,19931.61288486969,0.0,0.0,0.0,0.0,25112.77837357364,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,19931.61288486969,0.0,0.0,0.0,0.0,25112.77837357364,0.0
21,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,16954.75437685954,0.0,0.0,0.0,6278.1945933934085,18834.583780180226,6278.1945933934085
22,0.0,0.0,0.0,0.0,0.0,0.0,16954.75437685954,0.0,0.0,0.0,0.0,18834.583780180226,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,16954.75437685954,0.0,0.0,0.0,0.0,18834.583780180226,0.0
24,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,13977.895868849388,0.0,0.0,0.0,6278.194593393408,12556.389186786819,6278.1945933934085
25,0.0,0.0,0.0,0.0,0.0,0.0,13977.895868849388,0.0,0.0,0.0,0.0,12556.389186786819,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,13977.895868849388,0.0,0.0,0.0,0.0,12556.389186786819,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,13977.895868849388,0.0,0.0,0.0,0.0,12556.389186786819,0.0
28,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,11001.037360839236,0.0,0.0,0.0,6278.19459339341,6278.1945933934085,6278.1945933934085
29,0.0,0.0,0.0,0.0,0.0,0.0,11001.037360839236,0.0,0.0,0.0,0.0,6278.1945933934085,0.0
30,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,8024.178852829085,0.0,0.0,0.0,6278.1945933934085,0.0,6278.1945933934085
31,0.0,0.0,0.0,0.0,0.0,0.0,8024.178852829085,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,8024.178852829085,0.0,0.0,0.0,0.0,0.0,0.0
33,16521.56471945634,10896.645925248422,1224.2381697016604,2976.858508010151,0.0,1752.6203383084912,6271.558514520596,69326.46033302892,0.0,0.0,0.0,0.0,69326.46033302891
34,16521.56471945634,34218.987582723305,3844.5032549189636,2976.858508010151,867.6447469088125,0.0,7139.2032614294085,205085.69828381433,0.0,0.0,0.0,0.0,205085.69828381433
35,16521.56471945634,64827.63657238468,7283.3849689074195,2976.858508010151,4306.5264608972675,0.0,11445.729722326676,385420.655365369,0.0,0.0,0.0,0.0,385420.65536536893
36,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,77107.9816765173,72515.01090806344,16038.700490780539,468605.90510721656,0.0,0.0,0.0,0.0,468605.90510721656
37,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,11347.560778934883,6754.590010481017,20631.671259234405,489235.58693688334,0.0,82444.47747339423,0.0,82444.47747339423,406791.1094634891
38,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,70838.79697483047,66245.8262063766,25224.642027688275,462712.87148763094,0.0,0.0,0.0,82444.47747339423,462712.87148763094
39,16521.56471945634,66033.44019705629,7418.857006139275,2976.858508010151,4441.998498129123,0.0,29666.640525817398,392524.80899780744,0.0,0.0,0.0,82444.47747339423,392524.80899780744
40,16521.56471945634,39734.78036468788,4464.202573972684,2976.858508010151,1487.344065962534,0.0,31153.984591779932,237582.73057499147,0.0,0.0,0.0,82444.47747339423,237582.7305749914
41,16521.56471945634,5568.403303865254,625.6101111892614,2976.858508010151,0.0,2351.24839682089,28802.73619495904,0.0,0.0,0.0,38497.11531964037,43947.362153753864,38497.11531964037
42,0.0,0.0,0.0,0.0,0.0,0.0,28802.73619495904,0.0,0.0,0.0,0.0,43947.362153753864,0.0
43,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,25825.87768694889,0.0,0.0,0.0,6278.1945933934085,37669.16756036045,6278.1945933934085
44,0.0,0.0,0.0,0.0,0.0,0.0,25825.87768694889,0.0,0.0,0.0,0.0,37669.16756036045,0.0
45,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,22849.01917893874,0.0,0.0,0.0,6278.1945933934085,31390.972966967045,6278.1945933934085
46,0.0,0.0,0.0,0.0,0.0,0.0,22849.01917893874,0.0,0.0,0.0,0.0,31390.972966967045,0.0
47,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,19872.160670928588,0.0,0.0,0.0,6278.1945933934085,25112.778373573638,6278.1945933934085
48,0.0,0.0,0.0,0.0,0.0,0.0,19872.160670928588,0.0,0.0,0.0,0.0,25112.778373573638,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,19872.160670928588,0.0,0.0,0.0,0.0,25112.778373573638,0.0
50,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,16895.302162918437,0.0,0.0,0.0,6278.1945933934085,18834.58378018023,6278.1945933934085
51,0.0,0.0,0.0,0.0,0.0,0.0,16895.302162918437,0.0,0.0,0.0,0.0,18834.58378018023,0.0
52,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,13918.443654908286,0.0,0.0,0.0,6278.194593393414,12556.389186786817,6278.1945933934085
53,0.0,0.0,0.0,0.0,0.0,0.0,13918.443654908286,0.0,0.0,0.0,0.0,12556.389186786817,0.0
54,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,10941.585146898135,0.0,0.0,0.0,6278.1945933934085,6278.1945933934085,6278.1945933934085
55,0.0,0.0,0.0,0.0,0.0,0.0,10941.585146898135,0.0,0.0,0.0,0.0,6278.1945933934085,0.0
56,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,7964.726638887983,0.0,0.0,0.0,6278.1945933934085,0.0,6278.1945933934085
57,12257.347389585488,19657.59734033444,2208.5310611865743,2208.5310611865743,0.0,0.0,7964.726638887983,118397.14165915105,0.0,0.0,0.0,0.0,118397.14165915106
58,16521.56471945634,48433.39804610027,5441.492270479366,2976.858508010151,2464.6337624692137,0.0,10429.360401357197,288831.8022598018,0.0,0.0,0.0,0.0,288831.8022598018
59,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,4592.970768453866,0.0,15022.331169811063,407350.8687524615,0.0,6909.073898824572,0.0,6909.073898824572,400441.79485363694
60,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,94436.87290711109,89843.90213865723,19615.30193826493,484895.0628639747,0.0,0.0,0.0,6909.073898824572,484895.0628639747
61,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,28581.333345089213,23988.362576635347,24208.272706718795,498526.25925024383,0.0,75535.40357456966,0.0,82444.47747339423,422990.85567567416
62,16521.56471945634,67377.20762317772,7569.829276464017,2976.858508010151,84873.12355529632,80280.15278684246,28801.24347517266,475905.13847326883,0.0,0.0,0.0,82444.47747339423,475905.13847326883
63,16521.56471945634,66139.67232417267,7430.7921856207995,2976.858508010151,4453.9336776106475,0.0,33255.17715278311,393150.6898098186,0.0,0.0,0.0,82444.47747339423,393150.6898098186
64,16521.56471945634,41295.150959085586,4639.5102102532655,2976.858508010151,1662.651702243113,0.0,34917.82885502622,246775.86302154508,0.0,0.0,0.0,82444.47747339423,246775.8630215451
65,3710.0176499181043,5949.903414631888,668.4716486338926,668.4716486338926,0.0,0.0,34917.82885502622,0.0,0.0,0.0,35836.096611614346,46608.380861779886,35836.096611614346
66,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,31940.970347016068,0.0,0.0,0.0,6278.1945933934085,40330.186268386475,6278.1945933934085
67,0.0,0.0,0.0,0.0,0.0,0.0,31940.970347016068,0.0,0.0,0.0,0.0,40330.186268386475,0.0
68,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,28964.111839005916,0.0,0.0,0.0,6278.1945933934085,34051.99167499306,6278.1945933934085
69,0.0,0.0,0.0,0.0,0.0,0.0,28964.111839005916,0.0,0.0,0.0,0.0,34051.99167499306,0.0
70,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,25987.253330995765,0.0,0.0,0.0,6278.1945933934085,27773.797081599656,6278.1945933934085
71,0.0,0.0,0.0,0.0,0.0,0.0,25987.253330995765,0.0,0.0,0.0,0.0,27773.797081599656,0.0
72,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,23010.394822985614,0.0,0.0,0.0,6278.1945933934085,21495.60248820625,6278.1945933934085
73,0.0,0.0,0.0,0.0,0.0,0.0,23010.394822985614,0.0,0.0,0.0,0.0,21495.60248820625,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,23010.394822985614,0.0,0.0,0.0,0.0,21495.60248820625,0.0
75,16521.56471945634,0.0,0.0,2976.858508010151,0.0,2976.858508010151,20033.536314975463,0.0,0.0,0.0,6278.1945933934085,15217.40789481284,6278.1945933934085
76,0.0,0.0,0.0,0.0,0.0,0.0,20033.536314975463,0.0,0.0,0.0,0.0,15217.40789481284,0.0
