Time,Ammonia produced (H2 end-user) (kg/h),Water supply (kg/h),H2_from_AEC (kg/h),H2_pipeline_to_demand (kg/h),H2_to_storage (kg/h),H2_from_storage (kg/h),H2_storage_undergroundpipes (kg),PV fixed support (kWh),Power_to_the_grid (kWh),Electricity_to_batteries (kWh),Electricity_from_batteries (kWh),Electricity_stored (kWh),Electricity consumption
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,411.3153775779746,659.6428913473816,74.11087884287832,74.11087884287831,0.0,0.0,0.0,3973.010103887864,0.0,0.0,0.0,0.0,3973.010103887864
9,15613.854333156056,25040.561522520205,2813.307087055145,2813.307087055145,0.0,0.0,0.0,150818.57962993928,0.0,0.0,0.0,0.0,150818.57962993928
10,16276.941184770038,50433.44821481829,5666.1979069348345,2932.782195454061,2733.4157114807726,0.0,2733.4157114807726,300563.8406261485,0.0,0.0,0.0,0.0,300563.8406261485
11,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,4496.926741409279,0.0,7230.342452890052,421381.4332842461,0.0,28339.074248646735,0.0,28339.074248646735,393042.3590355994
12,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,36425.75480700564,31928.828065596357,11727.26919429934,480093.6937083667,0.0,57038.23629110676,0.0,85377.3105397535,423055.4574172599
13,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,107224.64360733662,102727.71686592734,16224.195935708614,489606.41288957105,0.0,0.0,0.0,85377.3105397535,489606.41288957105
14,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,50658.09962137471,46161.17287996544,20721.12267711789,436433.86154276686,0.0,0.0,0.0,85377.3105397535,436433.86154276686
15,16276.941184770038,53182.26004795613,5975.026916387871,2932.782195454061,3042.2447209338084,0.0,23763.3673980517,316758.8338818657,0.0,0.0,0.0,85377.3105397535,316758.8338818657
16,14101.217389034875,22614.68526850195,2540.7598899161944,2540.759889916194,0.0,0.0,23763.3673980517,136207.59693851726,0.0,0.0,0.0,85377.3105397535,136207.59693851726
17,5637.182724957224,9040.574980786754,1015.7085990913919,1015.7085990913918,0.0,0.0,23763.3673980517,0.0,0.0,0.0,54451.12228869043,30926.188251063068,54451.12228869043
18,0.0,0.0,0.0,0.0,0.0,0.0,23763.3673980517,0.0,0.0,0.0,0.0,30926.188251063068,0.0
19,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,20830.585202597642,0.0,0.0,0.0,6185.237650212614,24740.950600850454,6185.237650212614
20,0.0,0.0,0.0,0.0,0.0,0.0,20830.585202597642,0.0,0.0,0.0,0.0,24740.950600850454,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,20830.585202597642,0.0,0.0,0.0,0.0,24740.950600850454,0.0
22,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,17897.803007143582,0.0,0.0,0.0,6185.237650212614,18555.71295063784,6185.237650212614
23,0.0,0.0,0.0,0.0,0.0,0.0,17897.803007143582,0.0,0.0,0.0,0.0,18555.71295063784,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,17897.803007143582,0.0,0.0,0.0,0.0,18555.71295063784,0.0
25,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,14965.020811689521,0.0,0.0,0.0,6185.237650212614,12370.475300425229,6185.237650212614
26,0.0,0.0,0.0,0.0,0.0,0.0,14965.020811689521,0.0,0.0,0.0,0.0,12370.475300425229,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,14965.020811689521,0.0,0.0,0.0,0.0,12370.475300425229,0.0
28,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,12032.23861623546,0.0,0.0,0.0,6185.237650212614,6185.237650212614,6185.237650212614
29,0.0,0.0,0.0,0.0,0.0,0.0,12032.23861623546,0.0,0.0,0.0,0.0,6185.237650212614,0.0
30,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,9099.456420781398,0.0,0.0,0.0,6185.237650212614,0.0,6185.237650212614
31,0.0,0.0,0.0,0.0,0.0,0.0,9099.456420781398,0.0,0.0,0.0,0.0,0.0,0.0
32,6810.744301470422,0.0,0.0,1227.161135400076,0.0,1227.161135400076,7872.295285381322,2588.0828345587606,0.0,0.0,0.0,0.0,2588.0828345587606
33,16276.941184770038,27499.748206650667,3089.596711017203,2932.782195454061,156.814515563142,0.0,8029.109800944464,165446.87391222792,0.0,0.0,0.0,0.0,165446.87391222792
34,16276.941184770038,52421.23143781962,5889.525352039034,2932.782195454061,2956.7431565849724,0.0,10985.852957529436,312275.13184741273,0.0,0.0,0.0,0.0,312275.13184741273
35,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,4496.926741409279,0.0,15482.779698938715,443574.892775245,0.0,50532.533739645674,0.0,50532.533739645674,393042.3590355994
36,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,76610.74552078375,72113.81877937447,19979.706440347996,495674.12548831914,0.0,34844.77680010782,0.0,85377.3105397535,460829.34868821135
37,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,123062.90759168543,118565.98085027616,24476.633181757265,504494.38103485893,0.0,0.0,0.0,85377.3105397535,504494.38103485893
38,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,63825.95863161817,59329.03189020889,28973.55992316654,448811.6490123957,0.0,0.0,0.0,85377.3105397535,448811.6490123957
39,16276.941184770038,55250.847467014406,6207.432712919069,2932.782195454061,3274.6505174650083,0.0,32248.21044063155,328946.1938519618,0.0,0.0,0.0,85377.3105397535,328946.19385196175
40,15000.913770490835,24057.564272669206,2702.8673460343853,2702.867346034385,0.0,0.0,32248.21044063155,144898.01555355737,0.0,0.0,0.0,85377.3105397535,144898.01555355737
41,16276.941184770038,6203.811656197921,696.9982395738365,2932.782195454061,0.0,2235.783955880219,30012.42648475133,0.0,0.0,0.0,42080.646988265195,43296.6635514883,42080.646988265195
42,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,27079.644289297266,0.0,0.0,0.0,6185.237650212614,37111.42590127569,6185.237650212614
43,0.0,0.0,0.0,0.0,0.0,0.0,27079.644289297266,0.0,0.0,0.0,0.0,37111.42590127569,0.0
44,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,24146.862093843207,0.0,0.0,0.0,6185.237650212614,30926.18825106307,6185.237650212614
45,0.0,0.0,0.0,0.0,0.0,0.0,24146.862093843207,0.0,0.0,0.0,0.0,30926.18825106307,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,24146.862093843207,0.0,0.0,0.0,0.0,30926.18825106307,0.0
47,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,21214.079898389147,0.0,0.0,0.0,6185.237650212614,24740.950600850458,6185.237650212614
48,0.0,0.0,0.0,0.0,0.0,0.0,21214.079898389147,0.0,0.0,0.0,0.0,24740.950600850458,0.0
49,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,18281.297702935088,0.0,0.0,0.0,6185.237650212614,18555.712950637844,6185.237650212614
50,0.0,0.0,0.0,0.0,0.0,0.0,18281.297702935088,0.0,0.0,0.0,0.0,18555.712950637844,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,18281.297702935088,0.0,0.0,0.0,0.0,18555.712950637844,0.0
52,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,15348.515507481026,0.0,0.0,0.0,6185.237650212614,12370.475300425229,6185.237650212614
53,0.0,0.0,0.0,0.0,0.0,0.0,15348.515507481026,0.0,0.0,0.0,0.0,12370.475300425229,0.0
54,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,12415.733312026965,0.0,0.0,0.0,6185.237650212614,6185.237650212614,6185.237650212614
55,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,9482.951116572904,0.0,0.0,0.0,6185.237650212614,0.0,6185.237650212614
56,7881.329526116275,0.0,0.0,1420.0593740750046,0.0,1420.0593740750046,8062.891742497899,2994.9052199241846,0.0,0.0,0.0,0.0,2994.9052199241846
57,16276.941184770038,28522.288578571533,3204.479121802512,2932.782195454061,271.6969263484505,0.0,8334.588668846349,171471.30753380954,0.0,0.0,0.0,0.0,171471.30753380954
58,16276.941184770038,55604.916762464025,6247.212398262834,2932.782195454061,3314.430202808772,0.0,11649.01887165512,331032.24055138876,0.0,0.0,0.0,0.0,331032.24055138876
59,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,4496.926741409279,0.0,16145.9456130644,435222.0501821038,0.0,42179.69114650448,0.0,42179.69114650448,393042.3590355994
60,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,67457.7022647123,62960.77552330302,20642.872354473762,495423.1074207532,0.0,43197.61939324901,0.0,85377.3105397535,452225.4880275042
61,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,120567.46018484906,116070.53344343978,25139.79909588304,502148.66047243273,0.0,0.0,0.0,85377.3105397535,502148.66047243273
62,16276.941184770038,66130.03059068393,7429.708936863341,2932.782195454061,62711.75517690519,58214.82843549592,29636.725837292317,447764.2977649655,0.0,0.0,0.0,85377.3105397535,447764.2977649655
63,16276.941184770038,55415.39419353041,6225.919537643142,2932.782195454061,3293.1373421890808,0.0,32929.8631794814,329915.6429404922,0.0,0.0,0.0,85377.3105397535,329915.64294049214
64,15034.069912038518,24110.738100512026,2708.8414255925263,2708.841425592526,0.0,0.0,32929.8631794814,145218.27998458972,0.0,0.0,0.0,85377.3105397535,145218.27998458972
65,4356.4996695493655,6986.692438044502,784.9548954142998,784.9548954143002,0.0,0.0,32929.8631794814,0.0,0.0,0.0,42080.6469882652,43296.663551488295,42080.6469882652
66,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,29997.08098402734,0.0,0.0,0.0,6185.237650212614,37111.42590127569,6185.237650212614
67,0.0,0.0,0.0,0.0,0.0,0.0,29997.08098402734,0.0,0.0,0.0,0.0,37111.42590127569,0.0
68,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,27064.29878857328,0.0,0.0,0.0,6185.237650212614,30926.18825106307,6185.237650212614
69,0.0,0.0,0.0,0.0,0.0,0.0,27064.29878857328,0.0,0.0,0.0,0.0,30926.18825106307,0.0
70,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,24131.51659311922,0.0,0.0,0.0,6185.237650212614,24740.950600850458,6185.237650212614
71,0.0,0.0,0.0,0.0,0.0,0.0,24131.51659311922,0.0,0.0,0.0,0.0,24740.950600850458,0.0
72,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,21198.73439766516,0.0,0.0,0.0,6185.237650212614,18555.712950637844,6185.237650212614
73,0.0,0.0,0.0,0.0,0.0,0.0,21198.73439766516,0.0,0.0,0.0,0.0,18555.712950637844,0.0
74,16276.941184770038,0.0,0.0,2932.782195454061,0.0,2932.782195454061,18265.9522022111,0.0,0.0,0.0,6185.237650212614,12370.475300425229,6185.237650212614
75,0.0,0.0,0.0,0.0,0.0,0.0,18265.9522022111,0.0,0.0,0.0,0.0,12370.475300425229,0.0
