Time,Ammonia produced (H2 end-user) (kg/h),Water supply (kg/h),H2_from_AEC (kg/h),H2_pipeline_to_demand (kg/h),H2_to_storage (kg/h),H2_from_storage (kg/h),H2_storage_undergroundpipes (kg),PV fixed support (kWh),Power_to_the_grid (kWh),Electricity_to_batteries (kWh),Electricity_from_batteries (kWh),Electricity_stored (kWh),Electricity consumption
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,720.8812196912431,1156.1059906762462,129.88850805247625,129.88850805247625,0.0,0.0,0.0,6963.193028185199,0.0,0.0,0.0,0.0,6963.193028185199
10,5390.589565024506,8645.103685834578,971.2773991035148,971.2773991035145,0.0,0.0,0.0,52069.21008854033,0.0,0.0,0.0,0.0,52069.21008854033
11,13200.136111707669,21169.58525153886,2378.402903010391,2378.4029030103907,0.0,0.0,0.0,127503.80122748406,0.0,0.0,0.0,0.0,127503.80122748406
12,16629.922248145213,42045.001384012605,4723.7559054938165,2996.3823870531915,1727.373518440625,0.0,1727.373518440625,251216.53069456093,0.0,0.0,0.0,0.0,251216.5306945609
13,16629.922248145213,62583.41586596777,7031.246772541479,2996.3823870531915,4034.8643854882876,0.0,5762.237903928913,372221.35176254035,0.0,0.0,0.0,0.0,372221.35176254035
14,16629.922248145213,56884.13716691197,6390.93281070256,2996.3823870531915,3394.550423649368,0.0,9156.78832757828,338643.28760370746,0.0,0.0,0.0,0.0,338643.2876037074
15,16629.922248145213,29854.195281384782,3354.1188398635804,2996.3823870531915,357.7364528103887,0.0,9514.524780388669,259417.62470556327,0.0,80024.86173265193,0.0,80024.86173265193,179392.76297291133
16,13160.087155028095,21105.35714089753,2371.1868747798376,2371.186874779837,0.0,0.0,9514.524780388669,127116.95717007232,0.0,0.0,0.0,80024.86173265193,127116.95717007232
17,2531.0940602461355,4059.2165894804857,456.0529838281326,456.05298382813254,0.0,0.0,9514.524780388669,24448.54441004236,0.0,0.0,0.0,80024.86173265193,24448.54441004236
18,16629.922248145213,10554.18017892532,1185.7621431022599,2996.3823870531915,0.0,1810.620243951118,7703.904536437551,0.0,0.0,0.0,67386.12082406157,12638.740908590362,67386.12082406157
19,0.0,0.0,0.0,0.0,0.0,0.0,7703.904536437551,0.0,0.0,0.0,0.0,12638.740908590362,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,7703.904536437551,0.0,0.0,0.0,0.0,12638.740908590362,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,7703.904536437551,0.0,0.0,0.0,0.0,12638.740908590362,0.0
22,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,4707.522149384358,0.0,0.0,0.0,6319.370454295181,6319.370454295181,6319.370454295181
23,0.0,0.0,0.0,0.0,0.0,0.0,4707.522149384358,0.0,0.0,0.0,0.0,6319.370454295181,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,4707.522149384358,0.0,0.0,0.0,0.0,6319.370454295181,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,4707.522149384358,0.0,0.0,0.0,0.0,6319.370454295181,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,4707.522149384358,0.0,0.0,0.0,0.0,6319.370454295181,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,4707.522149384358,0.0,0.0,0.0,0.0,6319.370454295181,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,4707.522149384358,0.0,0.0,0.0,0.0,6319.370454295181,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,4707.522149384358,0.0,0.0,0.0,0.0,6319.370454295181,0.0
30,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,1711.1397623311668,0.0,0.0,0.0,6319.370454295181,0.0,6319.370454295181
31,0.0,0.0,0.0,0.0,0.0,0.0,1711.1397623311668,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1711.1397623311668,0.0,0.0,0.0,0.0,0.0,0.0
33,1666.036596620872,2671.8894006757714,300.18677416592294,300.1867741659229,0.0,0.0,1711.1397623311668,16092.712776260963,0.0,0.0,0.0,0.0,16092.712776260962
34,8914.897750184045,14297.177418033325,1606.287882916044,1606.2878829160443,0.0,0.0,1711.1397623311668,86111.48711524621,0.0,0.0,0.0,0.0,86111.48711524621
35,16629.922248145213,50935.35087523641,5722.58667083281,2996.3823870531915,2726.204283779619,0.0,4437.344046110786,303595.2160289378,0.0,0.0,0.0,0.0,303595.2160289377
36,16629.922248145213,69412.04472176368,7798.44322449015,2996.3823870531915,4802.0608374369585,0.0,9239.404883547744,416244.2054622076,0.0,3791.0717594794187,0.0,3791.0717594794187,412453.13370272866
37,16629.922248145213,69412.04472176368,7798.44322449015,2996.3823870531915,4802.0608374369585,0.0,14041.465720984703,439532.2177011286,0.0,27079.08399839997,0.0,30870.155757879387,412453.13370272866
38,16629.922248145213,68899.89755756716,7740.903490592671,2996.3823870531915,4744.521103539479,0.0,18785.98682452418,409435.75005714485,0.0,0.0,0.0,30870.155757879387,409435.75005714485
39,16629.922248145213,40976.98112927785,4603.763829874366,2996.3823870531915,1607.381442821171,0.0,20393.36826734535,294078.85222384945,0.0,49154.70597477254,0.0,80024.86173265193,244924.14624907693
40,15370.789562049082,24650.74884558644,2769.5116328016366,2769.5116328016366,0.0,0.0,20393.36826734535,148470.74912286294,0.0,0.0,0.0,80024.86173265193,148470.74912286294
41,2923.573835417635,4688.652073303161,526.7700604356102,526.7700604356099,0.0,0.0,20393.36826734535,28239.616169892623,0.0,0.0,0.0,80024.86173265193,28239.616169892626
42,16629.922248145213,9462.00196429694,1063.0559206887613,2996.3823870531915,0.0,1933.3264663644306,18460.041800980922,0.0,0.0,0.0,61066.75036976639,18958.111362885542,61066.750369766385
43,0.0,0.0,0.0,0.0,0.0,0.0,18460.041800980922,0.0,0.0,0.0,0.0,18958.111362885542,0.0
44,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,15463.659413927731,0.0,0.0,0.0,6319.370454295181,12638.740908590362,6319.370454295181
45,0.0,0.0,0.0,0.0,0.0,0.0,15463.659413927731,0.0,0.0,0.0,0.0,12638.740908590362,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,15463.659413927731,0.0,0.0,0.0,0.0,12638.740908590362,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,15463.659413927731,0.0,0.0,0.0,0.0,12638.740908590362,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,15463.659413927731,0.0,0.0,0.0,0.0,12638.740908590362,0.0
49,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,12467.277026874539,0.0,0.0,0.0,6319.370454295181,6319.370454295181,6319.370454295181
50,0.0,0.0,0.0,0.0,0.0,0.0,12467.277026874539,0.0,0.0,0.0,0.0,6319.370454295181,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,12467.277026874539,0.0,0.0,0.0,0.0,6319.370454295181,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,12467.277026874539,0.0,0.0,0.0,0.0,6319.370454295181,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,12467.277026874539,0.0,0.0,0.0,0.0,6319.370454295181,0.0
54,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,9470.894639821347,0.0,0.0,0.0,6319.370454295181,0.0,6319.370454295181
55,0.0,0.0,0.0,0.0,0.0,0.0,9470.894639821347,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,9470.894639821347,0.0,0.0,0.0,0.0,0.0,0.0
57,2539.10385158205,4072.0622116087516,457.49618947424324,457.4961894742433,0.0,0.0,9470.894639821347,24525.91322152471,0.0,0.0,0.0,0.0,24525.91322152471
58,16629.922248145213,29228.190300615548,3283.787180274157,2996.3823870531915,287.4047932209655,0.0,9758.299433042312,175704.570744042,0.0,0.0,0.0,0.0,175704.57074404196
59,16629.922248145213,55156.902262758136,6196.877969220877,2996.3823870531915,3200.4955821676795,0.0,12958.795015209991,342821.2034205981,0.0,14354.151704190124,0.0,14354.151704190124,328467.051716408
60,16629.922248145213,69412.04472176368,7798.44322449015,2996.3823870531915,4802.0608374369585,0.0,17760.85585264695,426843.7326276775,0.0,14390.598924949649,0.0,28744.750629139773,412453.13370272866
61,16629.922248145213,69412.04472176368,7798.44322449015,2996.3823870531915,4802.0608374369585,0.0,22562.916690083908,444561.19044376817,0.0,32108.05674103951,0.0,60852.80737017928,412453.13370272866
62,16629.922248145213,69412.04472176368,7798.44322449015,2996.3823870531915,4802.0608374369585,0.0,27364.977527520867,423671.6113593147,0.0,11218.477656586047,0.0,72071.28502676533,412453.13370272866
63,16629.922248145213,52957.67557489629,5949.794850839598,2996.3823870531915,2953.412463786406,0.0,30318.389991307275,315510.0129884937,0.0,0.0,0.0,72071.28502676533,315510.0129884937
64,16629.922248145213,26670.07020074047,2996.382387053192,2996.3823870531915,0.0,0.0,30318.389991307275,168586.64009342119,0.0,7953.576705886604,0.0,80024.86173265193,160633.06338753458
65,16629.922248145213,4818.099506170426,541.3134795182474,2996.3823870531915,0.0,2455.0689075349446,27863.32108377233,34197.014649484925,0.0,0.0,0.0,80024.86173265193,34197.01464948492
66,5667.853504651553,9089.762934605988,1021.2348657029828,1021.2348657029825,0.0,0.0,27863.32108377233,0.0,0.0,0.0,54747.3799154712,25277.481817180724,54747.3799154712
67,0.0,0.0,0.0,0.0,0.0,0.0,27863.32108377233,0.0,0.0,0.0,0.0,25277.481817180724,0.0
68,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,24866.93869671914,0.0,0.0,0.0,6319.370454295181,18958.111362885542,6319.370454295181
69,0.0,0.0,0.0,0.0,0.0,0.0,24866.93869671914,0.0,0.0,0.0,0.0,18958.111362885542,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,24866.93869671914,0.0,0.0,0.0,0.0,18958.111362885542,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,24866.93869671914,0.0,0.0,0.0,0.0,18958.111362885542,0.0
72,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,21870.556309665946,0.0,0.0,0.0,6319.370454295181,12638.740908590362,6319.370454295181
73,0.0,0.0,0.0,0.0,0.0,0.0,21870.556309665946,0.0,0.0,0.0,0.0,12638.740908590362,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,21870.556309665946,0.0,0.0,0.0,0.0,12638.740908590362,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,21870.556309665946,0.0,0.0,0.0,0.0,12638.740908590362,0.0
76,16629.922248145213,0.0,0.0,2996.3823870531915,0.0,2996.3823870531915,18874.173922612754,0.0,0.0,0.0,6319.370454295181,6319.370454295181,6319.370454295181
77,0.0,0.0,0.0,0.0,0.0,0.0,18874.173922612754,0.0,0.0,0.0,0.0,6319.370454295181,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,18874.173922612754,0.0,0.0,0.0,0.0,6319.370454295181,0.0
