time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20200411:1830,0.0,0.0,-4.36,17.18,1.66,0.0,0.0
20200411:1930,0.0,0.0,0.0,16.0,1.38,0.0,0.0
20200411:2030,0.0,0.0,0.0,16.2,0.62,0.0,0.0
20200411:2130,0.0,0.0,0.0,14.88,0.34,0.0,0.0
20200411:2230,0.0,0.0,0.0,13.35,0.21,0.0,0.0
20200411:2330,0.0,0.0,0.0,11.61,0.14,0.0,0.0
20200412:0030,0.0,0.0,0.0,10.37,0.21,0.0,0.0
20200412:0130,0.0,0.0,0.0,9.51,0.28,0.0,0.0
20200412:0230,0.0,0.0,0.0,8.77,0.34,0.0,0.0
20200412:0330,0.0,0.0,0.0,8.14,0.34,0.0,0.0
20200412:0430,0.0,0.0,-4.31,7.61,0.34,0.0,0.0
20200412:0530,13.69,27.49,6.05,7.11,0.41,0.0,0.013689999999999999
20200412:0630,55.86,111.04,16.63,7.76,0.34,0.0,0.05586
20200412:0730,257.38,331.08,27.05,11.14,0.0,0.0,0.25738
20200412:0830,440.01,547.27,36.84,15.08,0.41,0.0,0.44001
20200412:0930,595.26,768.52,45.31,17.04,0.48,0.0,0.59526
20200412:1030,679.36,904.1,51.35,18.59,0.76,0.0,0.67936
20200412:1130,732.11,991.72,53.63,19.58,1.1,0.0,0.73211
20200412:1230,682.7,908.31,51.43,20.36,1.45,0.0,0.6827000000000001
20200412:1330,582.05,751.66,45.43,20.7,1.59,0.0,0.58205
20200412:1430,472.46,593.55,37.0,20.62,1.72,0.0,0.47246
20200412:1530,369.95,456.46,27.22,20.27,2.0,0.0,0.36995
20200412:1630,190.25,240.3,16.81,19.5,2.34,0.0,0.19025
20200412:1730,34.76,58.41,6.23,18.12,2.0,0.0,0.03476
20200412:1830,0.0,0.0,-4.14,16.16,1.52,0.0,0.0
20200412:1930,0.0,0.0,0.0,14.41,1.31,0.0,0.0
20200412:2030,0.0,0.0,0.0,13.67,1.03,0.0,0.0
20200412:2130,0.0,0.0,0.0,13.89,0.83,0.0,0.0
20200412:2230,0.0,0.0,0.0,13.23,0.55,0.0,0.0
20200412:2330,0.0,0.0,0.0,12.68,0.48,0.0,0.0
20200413:0030,0.0,0.0,0.0,12.18,0.41,0.0,0.0
20200413:0130,0.0,0.0,0.0,11.73,0.55,0.0,0.0
20200413:0230,0.0,0.0,0.0,11.29,0.62,0.0,0.0
20200413:0330,0.0,0.0,0.0,10.96,0.55,0.0,0.0
20200413:0430,0.0,0.0,-4.0,10.64,0.48,0.0,0.0
20200413:0530,18.77,34.53,6.36,10.42,0.34,0.0,0.01877
20200413:0630,81.69,125.16,16.94,10.32,0.21,0.0,0.08169
20200413:0730,245.42,312.28,27.36,12.51,0.0,0.0,0.24542
20200413:0830,422.47,525.0,37.17,14.78,0.21,0.0,0.42247
20200413:0930,529.8,669.93,45.66,16.24,0.55,0.0,0.5297999999999999
20200413:1030,625.1,812.74,51.72,17.19,0.83,0.0,0.6251
20200413:1130,627.35,819.69,53.99,18.09,0.97,0.0,0.6273500000000001
20200413:1230,599.71,777.02,51.76,18.74,1.1,0.0,0.5997100000000001
20200413:1330,542.08,690.3,45.71,19.1,1.38,0.0,0.54208
20200413:1430,413.25,510.83,37.24,19.16,1.86,0.0,0.41325
20200413:1530,256.56,314.45,27.44,18.72,2.28,0.0,0.25656
20200413:1630,111.51,146.41,17.02,17.71,2.48,0.0,0.11151000000000001
20200413:1730,24.33,43.42,6.44,16.6,2.21,0.0,0.024329999999999997
20200413:1830,0.0,0.0,-3.92,15.29,1.93,0.0,0.0
20200413:1930,0.0,0.0,0.0,13.74,1.72,0.0,0.0
20200413:2030,0.0,0.0,0.0,12.59,1.72,0.0,0.0
20200413:2130,0.0,0.0,0.0,11.47,1.59,0.0,0.0
20200413:2230,0.0,0.0,0.0,10.58,1.45,0.0,0.0
20200413:2330,0.0,0.0,0.0,11.4,0.97,0.0,0.0
20200414:0030,0.0,0.0,0.0,11.24,0.62,0.0,0.0
20200414:0130,0.0,0.0,0.0,10.98,0.48,0.0,0.0
20200414:0230,0.0,0.0,0.0,10.61,0.48,0.0,0.0
20200414:0330,0.0,0.0,0.0,10.11,0.41,0.0,0.0
20200414:0430,0.0,0.0,-3.69,9.43,0.21,0.0,0.0
20200414:0530,15.06,29.48,6.66,8.65,0.21,0.0,0.01506
20200414:0630,63.19,119.25,17.24,8.94,0.34,0.0,0.06319
20200414:0730,267.48,345.34,27.67,12.26,0.07,0.0,0.26748
20200414:0830,461.84,577.09,37.49,15.04,0.34,0.0,0.46184
20200414:0930,606.13,780.33,46.0,17.04,0.76,0.0,0.60613
20200414:1030,702.6,934.26,52.09,18.58,1.1,0.0,0.7026
20200414:1130,752.57,1015.53,54.36,19.7,1.52,0.0,0.7525700000000001
20200414:1230,694.41,920.92,52.08,20.42,1.66,0.0,0.69441
20200414:1330,658.19,861.25,45.99,20.77,1.79,0.0,0.65819
20200414:1430,550.6,699.58,37.48,20.97,1.93,0.0,0.5506
20200414:1530,430.3,534.73,27.66,20.9,1.93,0.0,0.4303
20200414:1630,214.91,271.38,17.22,20.53,2.14,0.0,0.21491
20200414:1730,89.24,137.2,6.65,19.53,1.79,0.0,0.08924
20200414:1830,0.0,0.0,-3.7,17.76,2.83,0.0,0.0
20200414:1930,0.0,0.0,0.0,16.41,3.45,0.0,0.0
20200414:2030,0.0,0.0,0.0,13.8,4.07,0.0,0.0
20200414:2130,0.0,0.0,0.0,11.65,3.45,0.0,0.0
20200414:2230,0.0,0.0,0.0,10.48,3.1,0.0,0.0
20200414:2330,0.0,0.0,0.0,9.72,2.83,0.0,0.0
20200415:0030,0.0,0.0,0.0,9.19,2.69,0.0,0.0
20200415:0130,0.0,0.0,0.0,8.8,2.14,0.0,0.0
20200415:0230,0.0,0.0,0.0,8.37,1.79,0.0,0.0
20200415:0330,0.0,0.0,0.0,7.86,1.52,0.0,0.0
20200415:0430,0.0,0.0,-3.39,7.33,1.31,0.0,0.0
20200415:0530,6.82,17.85,6.96,7.33,1.1,0.0,0.0068200000000000005
20200415:0630,50.14,87.5,17.53,7.62,1.17,0.0,0.050140000000000004
20200415:0730,203.94,255.82,27.97,8.39,1.24,0.0,0.20394
20200415:0830,375.82,444.3,37.81,9.39,1.31,0.0,0.37582
20200415:0930,507.28,609.19,46.34,10.42,1.24,0.0,0.50728
20200415:1030,656.76,823.69,52.45,11.51,1.03,0.0,0.65676
20200415:1130,741.85,968.58,54.71,12.84,0.97,0.0,0.74185
20200415:1230,768.51,1016.98,52.4,14.0,1.1,0.0,0.76851
20200415:1330,720.12,941.29,46.27,14.97,1.1,0.0,0.72012
20200415:1430,652.93,836.08,37.72,15.65,1.17,0.0,0.6529299999999999
20200415:1530,509.3,630.61,27.87,16.01,1.24,0.0,0.5093
20200415:1630,315.58,389.04,17.43,15.89,1.38,0.0,0.31557999999999997
20200415:1730,98.81,147.61,6.85,15.28,1.59,0.0,0.09881000000000001
20200415:1830,0.0,0.0,-3.48,14.02,1.24,0.0,0.0
20200415:1930,0.0,0.0,0.0,12.63,0.76,0.0,0.0
20200415:2030,0.0,0.0,0.0,12.61,0.55,0.0,0.0
20200415:2130,0.0,0.0,0.0,12.02,0.62,0.0,0.0
20200415:2230,0.0,0.0,0.0,11.49,0.69,0.0,0.0
20200415:2330,0.0,0.0,0.0,11.02,0.62,0.0,0.0
20200416:0030,0.0,0.0,0.0,10.5,0.55,0.0,0.0
20200416:0130,0.0,0.0,0.0,10.07,0.76,0.0,0.0
20200416:0230,0.0,0.0,0.0,9.7,0.76,0.0,0.0
20200416:0330,0.0,0.0,0.0,9.4,0.69,0.0,0.0
20200416:0430,0.0,0.0,-3.08,9.07,0.83,0.0,0.0
20200416:0530,27.68,45.43,7.25,8.57,0.83,0.0,0.02768
20200416:0630,104.25,146.75,17.83,8.44,0.55,0.0,0.10425
20200416:0730,253.06,312.56,28.27,10.0,0.28,0.0,0.25306
20200416:0830,404.59,493.03,38.13,12.05,0.48,0.0,0.40458999999999995
20200416:0930,552.65,694.45,46.68,13.65,0.48,0.0,0.55265
20200416:1030,641.05,831.6,52.81,15.15,0.62,0.0,0.64105
20200416:1130,676.07,892.43,55.07,16.45,0.76,0.0,0.6760700000000001
20200416:1230,668.82,881.14,52.72,17.49,0.97,0.0,0.6688200000000001
20200416:1330,642.07,837.28,46.54,18.24,1.1,0.0,0.64207
20200416:1430,603.27,774.58,37.95,18.78,1.31,0.0,0.60327
20200416:1530,484.79,605.4,28.08,19.02,1.45,0.0,0.48479
20200416:1630,316.19,394.72,17.63,18.77,1.59,0.0,0.31618999999999997
20200416:1730,97.34,147.34,7.06,18.0,1.38,0.0,0.09734000000000001
20200416:1830,0.0,0.0,-3.27,15.99,1.1,0.0,0.0
20200416:1930,0.0,0.0,0.0,13.34,1.45,0.0,0.0
20200416:2030,0.0,0.0,0.0,13.51,1.1,0.0,0.0
20200416:2130,0.0,0.0,0.0,13.17,0.83,0.0,0.0
20200416:2230,0.0,0.0,0.0,12.36,0.62,0.0,0.0
20200416:2330,0.0,0.0,0.0,11.73,0.48,0.0,0.0
20200417:0030,0.0,0.0,0.0,11.29,0.34,0.0,0.0
20200417:0130,0.0,0.0,0.0,10.85,0.21,0.0,0.0
20200417:0230,0.0,0.0,0.0,10.45,0.21,0.0,0.0
20200417:0330,0.0,0.0,0.0,10.09,0.28,0.0,0.0
20200417:0430,0.0,0.0,-2.78,9.78,0.28,0.0,0.0
20200417:0530,23.48,40.42,7.54,9.58,0.14,0.0,0.02348
20200417:0630,77.7,132.99,18.12,9.72,0.07,0.0,0.0777
20200417:0730,266.95,337.03,28.57,11.76,0.41,0.0,0.26694999999999997
20200417:0830,411.48,505.43,38.44,14.02,0.62,0.0,0.41148
20200417:0930,478.43,596.41,47.01,15.71,0.62,0.0,0.47843
20200417:1030,593.1,764.48,53.16,16.93,0.76,0.0,0.5931000000000001
20200417:1130,727.72,982.86,55.42,18.28,0.9,0.0,0.72772
20200417:1230,719.99,967.92,53.04,19.6,1.24,0.0,0.71999
20200417:1330,670.88,884.01,46.81,20.39,1.59,0.0,0.67088
20200417:1430,576.01,736.31,38.19,20.86,1.86,0.0,0.57601
20200417:1530,451.95,563.18,28.3,20.73,2.0,0.0,0.45194999999999996
20200417:1630,264.6,331.33,17.84,20.13,2.07,0.0,0.2646
20200417:1730,84.83,129.16,7.26,18.97,1.79,0.0,0.08483
20200417:1830,0.0,0.0,-3.05,17.24,1.45,0.0,0.0
20200417:1930,0.0,0.0,0.0,14.44,1.17,0.0,0.0
20200417:2030,0.0,0.0,0.0,13.32,1.1,0.0,0.0
20200417:2130,0.0,0.0,0.0,13.46,0.69,0.0,0.0
20200417:2230,0.0,0.0,0.0,13.04,0.28,0.0,0.0
20200417:2330,0.0,0.0,0.0,12.47,0.21,0.0,0.0
20200418:0030,0.0,0.0,0.0,12.04,0.21,0.0,0.0
20200418:0130,0.0,0.0,0.0,11.67,0.21,0.0,0.0
20200418:0230,0.0,0.0,0.0,11.24,0.41,0.0,0.0
20200418:0330,0.0,0.0,0.0,10.98,0.48,0.0,0.0
20200418:0430,0.0,0.0,-2.49,10.75,0.34,0.0,0.0
20200418:0530,32.59,51.78,7.83,10.45,0.28,0.0,0.03259
20200418:0630,103.1,141.21,18.4,10.66,0.21,0.0,0.1031
20200418:0730,234.89,293.36,28.86,12.56,0.48,0.0,0.23489
20200418:0830,362.22,444.59,38.74,14.6,0.48,0.0,0.36222000000000004
20200418:0930,478.42,599.49,47.34,16.11,0.55,0.0,0.47842
20200418:1030,596.73,774.71,53.51,17.57,0.69,0.0,0.59673
20200418:1130,621.11,816.13,55.77,19.14,0.9,0.0,0.62111
20200418:1230,576.77,746.28,53.36,20.3,1.24,0.0,0.57677
20200418:1330,475.25,601.69,47.08,20.84,1.38,0.0,0.47525
20200418:1430,411.53,514.59,38.42,21.14,1.59,0.0,0.41152999999999995
20200418:1530,352.4,436.47,28.51,21.04,1.86,0.0,0.3524
20200418:1630,251.23,315.77,18.04,20.59,1.93,0.0,0.25123
20200418:1730,73.16,113.39,7.47,19.71,1.72,0.0,0.07316
20200418:1830,0.0,0.0,-2.83,18.01,1.66,0.0,0.0
20200418:1930,0.0,0.0,0.0,15.6,1.59,0.0,0.0
20200418:2030,0.0,0.0,0.0,14.29,1.17,0.0,0.0
20200418:2130,0.0,0.0,0.0,14.63,0.69,0.0,0.0
20200418:2230,0.0,0.0,0.0,13.89,0.62,0.0,0.0
20200418:2330,0.0,0.0,0.0,13.25,0.34,0.0,0.0
20200419:0030,0.0,0.0,0.0,12.68,0.21,0.0,0.0
20200419:0130,0.0,0.0,0.0,11.82,0.14,0.0,0.0
20200419:0230,0.0,0.0,0.0,11.23,0.21,0.0,0.0
20200419:0330,0.0,0.0,0.0,10.81,0.14,0.0,0.0
20200419:0430,0.0,0.0,-2.19,10.36,0.28,0.0,0.0
20200419:0530,27.98,46.08,8.12,10.03,0.28,0.0,0.02798
20200419:0630,101.64,135.28,18.69,10.99,0.21,0.0,0.10164
20200419:0730,214.08,267.04,29.15,13.41,0.28,0.0,0.21408000000000002
20200419:0830,322.95,396.44,39.05,15.7,0.76,0.0,0.32295
20200419:0930,400.25,496.06,47.67,16.97,0.83,0.0,0.40025
20200419:1030,436.08,546.74,53.86,18.1,0.9,0.0,0.43607999999999997
20200419:1130,427.46,537.86,56.12,18.91,1.03,0.0,0.42746
20200419:1230,373.17,466.21,53.67,19.51,1.03,0.0,0.37317
20200419:1330,249.64,310.76,47.35,19.75,0.97,0.0,0.24963999999999997
20200419:1430,150.37,193.32,38.65,19.58,0.83,0.0,0.15037
20200419:1530,88.01,120.03,28.71,19.21,1.03,0.0,0.08801
20200419:1630,32.67,53.5,18.24,18.57,1.31,0.0,0.032670000000000005
20200419:1730,7.22,19.67,7.67,17.55,1.38,0.0,0.00722
20200419:1830,0.0,0.0,-2.62,16.37,1.31,0.0,0.0
20200419:1930,0.0,0.0,0.0,14.54,0.9,0.0,0.0
20200419:2030,0.0,0.0,0.0,14.4,0.62,0.0,0.0
20200419:2130,0.0,0.0,0.0,14.36,0.55,0.0,0.0
20200419:2230,0.0,0.0,0.0,14.24,0.41,0.0,0.0
20200419:2330,0.0,0.0,0.0,14.25,0.28,0.0,0.0
20200420:0030,0.0,0.0,0.0,14.02,0.21,0.0,0.0
20200420:0130,0.0,0.0,0.0,13.86,0.28,0.0,0.0
20200420:0230,0.0,0.0,0.0,13.56,0.41,0.0,0.0
20200420:0330,0.0,0.0,0.0,13.0,0.62,0.0,0.0
20200420:0430,0.0,0.0,-1.9,12.49,0.97,0.0,0.0
20200420:0530,0.0,5.33,8.4,12.54,1.38,0.0,0.0
20200420:0630,6.55,17.74,18.96,12.43,2.14,0.0,0.006549999999999999
20200420:0730,25.73,43.69,29.44,12.68,1.38,0.0,0.02573
20200420:0830,25.16,42.97,39.35,12.79,2.55,0.0,0.025160000000000002
20200420:0930,33.42,53.09,47.99,12.53,2.97,0.0,0.03342
20200420:1030,33.04,52.56,54.21,12.21,3.1,0.0,0.03304
20200420:1130,47.91,70.21,56.46,12.04,3.1,0.0,0.047909999999999994
20200420:1230,46.03,68.01,53.98,12.09,3.31,0.0,0.04603
20200420:1330,25.96,43.83,47.61,12.08,2.97,0.0,0.02596
20200420:1430,24.83,42.4,38.88,11.83,2.83,0.0,0.024829999999999998
20200420:1530,12.45,26.23,28.92,11.81,2.83,0.0,0.01245
20200420:1630,9.85,22.59,18.44,11.74,2.69,0.0,0.00985
20200420:1730,0.0,3.84,7.87,11.74,2.83,0.0,0.0
20200420:1830,0.0,0.0,-2.41,11.61,2.83,0.0,0.0
20200420:1930,0.0,0.0,0.0,11.35,3.03,0.0,0.0
20200420:2030,0.0,0.0,0.0,11.26,3.1,0.0,0.0
20200420:2130,0.0,0.0,0.0,11.06,3.03,0.0,0.0
20200420:2230,0.0,0.0,0.0,10.88,2.97,0.0,0.0
20200420:2330,0.0,0.0,0.0,10.67,2.97,0.0,0.0
20200421:0030,0.0,0.0,0.0,10.45,3.03,0.0,0.0
20200421:0130,0.0,0.0,0.0,10.2,2.97,0.0,0.0
20200421:0230,0.0,0.0,0.0,9.95,2.9,0.0,0.0
20200421:0330,0.0,0.0,0.0,9.73,2.76,0.0,0.0
20200421:0430,0.0,0.0,-1.62,9.56,2.62,0.0,0.0
20200421:0530,0.47,6.81,8.67,9.37,2.34,0.0,0.00047
20200421:0630,6.96,18.18,19.24,9.31,2.14,0.0,0.00696
20200421:0730,16.22,31.08,29.72,9.57,2.14,0.0,0.01622
20200421:0830,48.07,69.83,39.64,9.75,1.93,0.0,0.04807
20200421:0930,58.33,81.82,48.31,10.22,1.86,0.0,0.05833
20200421:1030,69.05,94.1,54.55,10.31,1.86,0.0,0.06905
20200421:1130,65.39,89.92,56.8,10.28,1.79,0.0,0.06539
20200421:1230,90.92,118.75,54.28,10.15,1.72,0.0,0.09092
20200421:1330,113.74,144.31,47.87,10.17,1.79,0.0,0.11374
20200421:1430,86.16,113.42,39.1,10.3,1.93,0.0,0.08616
20200421:1530,61.08,85.03,29.13,10.36,1.72,0.0,0.061079999999999995
20200421:1630,28.4,46.62,18.63,10.47,1.52,0.0,0.028399999999999998
20200421:1730,1.9,9.83,8.07,10.36,1.66,0.0,0.0019
20200421:1830,0.0,0.0,-2.19,9.96,1.86,0.0,0.0
20200421:1930,0.0,0.0,0.0,9.06,2.07,0.0,0.0
20200421:2030,0.0,0.0,0.0,8.96,2.21,0.0,0.0
20200421:2130,0.0,0.0,0.0,8.87,2.21,0.0,0.0
20200421:2230,0.0,0.0,0.0,8.83,2.28,0.0,0.0
20200421:2330,0.0,0.0,0.0,8.82,2.34,0.0,0.0
20200422:0030,0.0,0.0,0.0,8.85,2.21,0.0,0.0
20200422:0130,0.0,0.0,0.0,8.75,2.07,0.0,0.0
20200422:0230,0.0,0.0,0.0,8.64,1.93,0.0,0.0
20200422:0330,0.0,0.0,0.0,8.54,1.79,0.0,0.0
20200422:0430,0.0,0.0,-1.34,8.57,1.66,0.0,0.0
20200422:0530,15.06,29.44,8.95,8.49,1.66,0.0,0.01506
20200422:0630,77.53,114.97,19.51,9.03,1.52,0.0,0.07753
20200422:0730,213.71,267.11,29.99,11.18,1.31,0.0,0.21371
20200422:0830,458.87,556.01,39.94,12.84,1.52,0.0,0.45887
20200422:0930,581.45,716.92,48.63,14.23,1.79,0.0,0.58145
20200422:1030,739.04,955.31,54.88,14.92,1.79,0.0,0.7390399999999999
20200422:1130,771.59,1015.5,57.14,15.88,1.79,0.0,0.77159
20200422:1230,761.02,999.34,54.59,16.68,1.93,0.0,0.76102
20200422:1330,743.2,971.77,48.13,17.27,2.0,0.0,0.7432000000000001
20200422:1430,600.38,756.83,39.32,17.56,1.79,0.0,0.60038
20200422:1530,500.63,618.96,29.33,17.51,1.79,0.0,0.50063
20200422:1630,310.27,383.93,18.83,17.38,1.66,0.0,0.31027
20200422:1730,109.49,161.06,8.27,16.77,0.97,0.0,0.10948999999999999
20200422:1830,0.0,0.0,-1.98,16.21,0.62,0.0,0.0
20200422:1930,0.0,0.0,0.0,14.8,0.9,0.0,0.0
20200422:2030,0.0,0.0,0.0,13.82,0.9,0.0,0.0
20200422:2130,0.0,0.0,0.0,12.43,0.76,0.0,0.0
20200422:2230,0.0,0.0,0.0,11.09,0.62,0.0,0.0
20200422:2330,0.0,0.0,0.0,10.12,0.48,0.0,0.0
20200423:0030,0.0,0.0,0.0,9.35,0.62,0.0,0.0
20200423:0130,0.0,0.0,0.0,8.55,0.76,0.0,0.0
20200423:0230,0.0,0.0,0.0,7.51,0.83,0.0,0.0
20200423:0330,0.0,0.0,0.0,6.7,0.9,0.0,0.0
20200423:0430,0.0,0.0,-1.06,6.21,0.9,0.0,0.0
20200423:0530,23.57,39.96,9.22,5.96,0.9,0.0,0.02357
20200423:0630,84.06,146.0,19.78,7.93,0.48,0.0,0.08406
20200423:0730,294.07,373.52,30.27,11.64,0.0,0.0,0.29407
20200423:0830,486.0,601.55,40.22,14.15,0.83,0.0,0.486
20200423:0930,627.47,799.26,48.94,15.73,1.17,0.0,0.62747
20200423:1030,720.21,942.6,55.22,16.81,1.52,0.0,0.72021
20200423:1130,761.16,1020.45,57.48,17.63,1.38,0.0,0.76116
20200423:1230,758.69,1027.09,54.89,18.32,1.17,0.0,0.7586900000000001
20200423:1330,722.31,967.15,48.38,18.87,1.17,0.0,0.7223099999999999
20200423:1430,624.38,804.7,39.55,19.14,1.45,0.0,0.62438
20200423:1530,478.56,596.98,29.53,19.01,1.45,0.0,0.47856
20200423:1630,301.3,375.9,19.02,18.61,1.31,0.0,0.3013
20200423:1730,98.35,146.72,8.47,17.93,1.1,0.0,0.09834999999999999
20200423:1830,0.0,0.0,-1.77,16.33,1.03,0.0,0.0
20200423:1930,0.0,0.0,0.0,16.53,0.76,0.0,0.0
20200423:2030,0.0,0.0,0.0,15.61,0.55,0.0,0.0
20200423:2130,0.0,0.0,0.0,14.81,0.62,0.0,0.0
20200423:2230,0.0,0.0,0.0,14.11,0.83,0.0,0.0
20200423:2330,0.0,0.0,0.0,13.32,0.97,0.0,0.0
20200424:0030,0.0,0.0,0.0,11.72,1.03,0.0,0.0
20200424:0130,0.0,0.0,0.0,10.38,1.03,0.0,0.0
20200424:0230,0.0,0.0,0.0,9.67,0.9,0.0,0.0
20200424:0330,0.0,0.0,0.0,9.51,0.76,0.0,0.0
20200424:0430,0.0,0.0,-0.79,8.97,0.48,0.0,0.0
20200424:0530,23.57,40.38,9.48,8.59,0.34,0.0,0.02357
20200424:0630,83.09,146.1,20.04,9.86,0.34,0.0,0.08309
20200424:0730,274.76,349.3,30.53,13.29,0.48,0.0,0.27476
20200424:0830,481.79,599.65,40.51,15.4,0.83,0.0,0.48179
20200424:0930,617.17,792.75,49.24,16.95,0.97,0.0,0.61717
20200424:1030,660.27,862.49,55.55,18.24,1.1,0.0,0.66027
20200424:1130,729.93,979.27,57.81,19.23,1.31,0.0,0.72993
20200424:1230,641.26,835.4,55.18,20.21,1.52,0.0,0.6412599999999999
20200424:1330,615.37,794.95,48.63,20.52,1.66,0.0,0.61537
20200424:1430,547.33,697.25,39.76,20.9,1.45,0.0,0.5473300000000001
20200424:1530,462.06,581.61,29.73,21.06,1.24,0.0,0.46206
20200424:1630,291.48,367.92,19.22,20.92,1.24,0.0,0.29148
20200424:1730,104.34,156.19,8.67,20.16,1.17,0.0,0.10434
20200424:1830,0.0,0.0,-1.56,18.13,1.17,0.0,0.0
20200424:1930,0.0,0.0,0.0,16.2,1.17,0.0,0.0
20200424:2030,0.0,0.0,0.0,16.2,0.62,0.0,0.0
20200424:2130,0.0,0.0,0.0,15.21,0.28,0.0,0.0
20200424:2230,0.0,0.0,0.0,13.88,0.21,0.0,0.0
20200424:2330,0.0,0.0,0.0,12.54,0.14,0.0,0.0
20200425:0030,0.0,0.0,0.0,11.67,0.0,0.0,0.0
20200425:0130,0.0,0.0,0.0,11.11,0.14,0.0,0.0
20200425:0230,0.0,0.0,0.0,10.58,0.21,0.0,0.0
20200425:0330,0.0,0.0,0.0,10.11,0.14,0.0,0.0
20200425:0430,0.0,0.0,-0.52,9.72,0.14,0.0,0.0
20200425:0530,24.54,41.72,9.74,9.47,0.21,0.0,0.02454
20200425:0630,77.99,135.6,20.3,10.98,0.21,0.0,0.07798999999999999
20200425:0730,269.71,343.6,30.8,14.37,0.55,0.0,0.26971
20200425:0830,441.0,544.16,40.78,16.12,1.17,0.0,0.441
20200425:0930,570.74,720.27,49.55,17.55,1.38,0.0,0.57074
20200425:1030,654.9,849.02,55.87,18.81,1.59,0.0,0.6548999999999999
20200425:1130,601.89,772.35,58.13,19.73,1.72,0.0,0.60189
20200425:1230,574.25,730.77,55.48,20.21,1.79,0.0,0.57425
20200425:1330,566.8,715.83,48.88,20.44,2.07,0.0,0.5668
20200425:1430,455.47,563.86,39.98,20.48,2.0,0.0,0.45547000000000004
20200425:1530,417.78,517.45,29.93,20.26,1.79,0.0,0.41778
20200425:1630,216.67,272.65,19.41,20.08,2.0,0.0,0.21666999999999997
20200425:1730,82.37,124.95,8.87,19.03,1.86,0.0,0.08237
20200425:1830,0.0,0.0,-1.35,17.58,1.52,0.0,0.0
20200425:1930,0.0,0.0,0.0,15.98,1.79,0.0,0.0
20200425:2030,0.0,0.0,0.0,13.96,1.52,0.0,0.0
20200425:2130,0.0,0.0,0.0,13.51,1.1,0.0,0.0
20200425:2230,0.0,0.0,0.0,13.7,0.9,0.0,0.0
20200425:2330,0.0,0.0,0.0,13.0,0.69,0.0,0.0
20200426:0030,0.0,0.0,0.0,12.52,0.55,0.0,0.0
20200426:0130,0.0,0.0,0.0,12.02,0.48,0.0,0.0
20200426:0230,0.0,0.0,0.0,11.68,0.41,0.0,0.0
20200426:0330,0.0,0.0,0.0,11.28,0.48,0.0,0.0
20200426:0430,0.0,0.0,-0.25,10.8,0.55,0.0,0.0
20200426:0530,29.34,47.84,10.0,10.58,0.41,0.0,0.02934
20200426:0630,75.08,122.02,20.55,11.13,0.21,0.0,0.07508
20200426:0730,229.94,291.83,31.06,13.27,0.41,0.0,0.22994
20200426:0830,368.18,450.36,41.06,14.71,0.41,0.0,0.36818
20200426:0930,422.0,519.37,49.84,16.08,0.62,0.0,0.422
20200426:1030,533.76,669.48,56.19,16.96,1.03,0.0,0.53376
20200426:1130,499.88,626.07,58.46,18.1,1.38,0.0,0.49988
20200426:1230,491.58,612.25,55.77,18.67,1.72,0.0,0.49157999999999996
20200426:1330,515.08,639.21,49.13,18.72,2.21,0.0,0.5150800000000001
20200426:1430,377.08,458.26,40.2,18.62,2.34,0.0,0.37707999999999997
20200426:1530,178.86,222.52,30.13,18.2,1.31,0.0,0.17886000000000002
20200426:1630,137.07,176.82,19.6,17.47,0.55,0.0,0.13707
20200426:1730,37.57,61.95,9.06,17.0,0.14,0.0,0.03757
20200426:1830,0.0,0.0,-1.14,16.37,0.83,0.0,0.0
20200426:1930,0.0,0.0,0.0,14.72,1.45,0.0,0.0
20200426:2030,0.0,0.0,0.0,13.46,1.17,0.0,0.0
20200426:2130,0.0,0.0,0.0,13.05,1.03,0.0,0.0
20200426:2230,0.0,0.0,0.0,13.2,0.76,0.0,0.0
20200426:2330,0.0,0.0,0.0,12.84,0.83,0.0,0.0
20200427:0030,0.0,0.0,0.0,12.68,0.62,0.0,0.0
20200427:0130,0.0,0.0,0.0,12.92,0.41,0.0,0.0
20200427:0230,0.0,0.0,0.0,12.53,0.69,0.0,0.0
20200427:0330,0.0,0.0,0.0,12.39,0.62,0.0,0.0
20200427:0430,0.0,1.44,0.01,12.32,0.62,0.0,0.0
20200427:0530,5.69,16.41,10.25,12.29,0.55,0.0,0.005690000000000001
20200427:0630,60.48,93.47,20.8,12.51,0.48,0.0,0.06048
20200427:0730,139.76,178.82,31.31,13.28,0.83,0.0,0.13976
20200427:0830,113.86,147.06,41.33,14.02,0.83,0.0,0.11386
20200427:0930,155.81,194.43,50.13,14.32,0.62,0.0,0.15581
20200427:1030,193.04,238.84,56.51,14.77,0.62,0.0,0.19304
20200427:1130,233.88,286.42,58.77,15.23,0.55,0.0,0.23388
20200427:1230,251.94,305.33,56.05,15.81,0.9,0.0,0.25194
20200427:1330,370.64,451.07,49.37,16.13,1.1,0.0,0.37063999999999997
20200427:1430,270.15,328.71,40.41,17.01,1.1,0.0,0.27015
20200427:1530,199.4,246.07,30.32,17.04,0.97,0.0,0.1994
20200427:1630,108.4,142.72,19.79,16.79,0.83,0.0,0.10840000000000001
20200427:1730,34.76,57.37,9.26,16.4,1.03,0.0,0.03476
20200427:1830,0.0,0.0,-0.94,15.76,0.55,0.0,0.0
20200427:1930,0.0,0.0,0.0,14.58,0.97,0.0,0.0
