time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20200324:1930,0.0,0.0,0.0,4.91,0.97,0.0,0.0
20200324:2030,0.0,0.0,0.0,5.06,0.62,0.0,0.0
20200324:2130,0.0,0.0,0.0,4.38,0.48,0.0,0.0
20200324:2230,0.0,0.0,0.0,3.56,0.41,0.0,0.0
20200324:2330,0.0,0.0,0.0,2.89,0.21,0.0,0.0
20200325:0030,0.0,0.0,0.0,1.61,1.03,0.0,0.0
20200325:0130,0.0,0.0,0.0,-1.06,1.45,0.0,0.0
20200325:0230,0.0,0.0,0.0,-1.98,1.72,0.0,0.0
20200325:0330,0.0,0.0,0.0,-2.13,1.72,0.0,0.0
20200325:0430,0.0,0.0,0.0,-1.76,1.45,0.0,0.0
20200325:0530,0.6,6.91,0.23,-0.94,1.17,0.0,0.0006
20200325:0630,28.62,56.27,10.79,-0.56,0.97,0.0,0.02862
20200325:0730,143.23,186.19,21.06,0.69,0.9,0.0,0.14323
20200325:0830,178.98,210.35,30.56,2.5,1.45,0.0,0.17898
20200325:0930,160.51,190.64,38.64,2.59,1.31,0.0,0.16050999999999999
20200325:1030,196.39,230.03,44.38,2.78,0.62,0.0,0.19638999999999998
20200325:1130,323.31,373.34,46.74,3.28,0.28,0.0,0.32331
20200325:1230,364.46,424.99,45.15,4.11,0.14,0.0,0.36446
20200325:1330,452.81,530.43,40.01,4.75,0.34,0.0,0.45281
20200325:1430,319.49,367.69,32.32,5.2,0.97,0.0,0.31949
20200325:1530,195.5,229.19,23.04,5.13,1.17,0.0,0.1955
20200325:1630,161.15,194.59,12.89,4.9,1.1,0.0,0.16115000000000002
20200325:1730,3.05,11.73,2.35,4.63,1.03,0.0,0.0030499999999999998
20200325:1830,0.0,0.0,0.0,3.72,1.03,0.0,0.0
20200325:1930,0.0,0.0,0.0,2.95,1.52,0.0,0.0
20200325:2030,0.0,0.0,0.0,2.03,1.59,0.0,0.0
20200325:2130,0.0,0.0,0.0,1.38,1.72,0.0,0.0
20200325:2230,0.0,0.0,0.0,0.93,1.86,0.0,0.0
20200325:2330,0.0,0.0,0.0,0.08,1.79,0.0,0.0
20200326:0030,0.0,0.0,0.0,-0.61,1.72,0.0,0.0
20200326:0130,0.0,0.0,0.0,-1.47,1.66,0.0,0.0
20200326:0230,0.0,0.0,0.0,-1.76,1.52,0.0,0.0
20200326:0330,0.0,0.0,0.0,-2.26,1.45,0.0,0.0
20200326:0430,0.0,0.0,0.0,-2.8,1.52,0.0,0.0
20200326:0530,1.2,8.11,0.56,-3.05,1.52,0.0,0.0012
20200326:0630,26.49,53.97,11.13,-3.05,1.52,0.0,0.02649
20200326:0730,185.79,233.6,21.4,0.75,0.76,0.0,0.18578999999999998
20200326:0830,378.41,438.37,30.92,2.8,1.03,0.0,0.37841
20200326:0930,258.79,297.96,39.02,4.04,0.97,0.0,0.25879
20200326:1030,142.92,173.07,44.77,4.5,1.03,0.0,0.14292
20200326:1130,106.18,132.94,47.13,4.61,1.03,0.0,0.10618000000000001
20200326:1230,121.47,149.61,45.51,4.61,1.1,0.0,0.12147
20200326:1330,117.39,144.84,40.33,4.82,1.24,0.0,0.11739
20200326:1430,101.28,127.33,32.59,4.96,1.24,0.0,0.10128
20200326:1530,45.91,66.14,23.29,5.07,1.17,0.0,0.04591
20200326:1630,13.49,27.0,13.12,4.93,1.1,0.0,0.01349
20200326:1730,0.05,5.7,2.57,4.54,0.97,0.0,5e-05
20200326:1830,0.0,0.0,0.0,3.78,0.62,0.0,0.0
20200326:1930,0.0,0.0,0.0,2.36,0.14,0.0,0.0
20200326:2030,0.0,0.0,0.0,2.08,0.41,0.0,0.0
20200326:2130,0.0,0.0,0.0,1.77,0.9,0.0,0.0
20200326:2230,0.0,0.0,0.0,1.88,1.24,0.0,0.0
20200326:2330,0.0,0.0,0.0,2.13,1.52,0.0,0.0
20200327:0030,0.0,0.0,0.0,2.38,1.59,0.0,0.0
20200327:0130,0.0,0.0,0.0,2.68,1.66,0.0,0.0
20200327:0230,0.0,0.0,0.0,2.87,1.66,0.0,0.0
20200327:0330,0.0,0.0,0.0,2.97,1.66,0.0,0.0
20200327:0430,0.0,0.0,0.0,3.09,1.66,0.0,0.0
20200327:0530,0.0,2.13,0.9,3.25,1.66,0.0,0.0
20200327:0630,4.95,14.77,11.46,3.43,1.59,0.0,0.00495
20200327:0730,17.16,31.65,21.75,3.89,1.52,0.0,0.01716
20200327:0830,31.19,48.87,31.28,4.41,1.38,0.0,0.031190000000000002
20200327:0930,56.08,77.74,39.4,5.29,1.24,0.0,0.05608
20200327:1030,107.62,135.13,45.17,6.05,1.17,0.0,0.10762000000000001
20200327:1130,131.73,162.15,47.52,6.58,1.31,0.0,0.13172999999999999
20200327:1230,113.12,141.96,45.87,7.11,1.24,0.0,0.11312
20200327:1330,98.56,126.23,40.64,7.71,0.97,0.0,0.09856000000000001
20200327:1430,97.87,125.75,32.87,8.0,0.55,0.0,0.09787
20200327:1530,31.08,49.49,23.53,8.21,0.48,0.0,0.03108
20200327:1630,9.89,22.35,13.34,7.83,0.76,0.0,0.009890000000000001
20200327:1730,1.17,8.3,2.79,7.38,0.9,0.0,0.00117
20200327:1830,0.0,0.0,0.0,6.78,1.03,0.0,0.0
20200327:1930,0.0,0.0,0.0,6.47,0.83,0.0,0.0
20200327:2030,0.0,0.0,0.0,6.83,0.55,0.0,0.0
20200327:2130,0.0,0.0,0.0,6.79,0.34,0.0,0.0
20200327:2230,0.0,0.0,0.0,6.43,0.69,0.0,0.0
20200327:2330,0.0,0.0,0.0,5.44,1.1,0.0,0.0
20200328:0030,0.0,0.0,0.0,5.09,1.31,0.0,0.0
20200328:0130,0.0,0.0,0.0,5.08,1.24,0.0,0.0
20200328:0230,0.0,0.0,0.0,5.05,1.17,0.0,0.0
20200328:0330,0.0,0.0,0.0,4.58,1.17,0.0,0.0
20200328:0430,0.0,0.0,0.0,4.06,1.24,0.0,0.0
20200328:0530,1.03,7.93,1.23,3.65,1.31,0.0,0.00103
20200328:0630,32.66,59.83,11.8,3.37,1.17,0.0,0.032659999999999995
20200328:0730,197.89,257.73,22.09,6.36,0.62,0.0,0.19788999999999998
20200328:0830,419.93,510.37,31.64,10.09,0.41,0.0,0.41993
20200328:0930,582.44,725.39,39.79,11.89,0.62,0.0,0.5824400000000001
20200328:1030,688.31,885.66,45.57,13.15,0.83,0.0,0.68831
20200328:1130,743.13,978.76,47.92,14.26,0.97,0.0,0.74313
20200328:1230,741.1,979.25,46.24,15.19,1.03,0.0,0.7411
20200328:1330,612.8,777.86,40.96,15.87,1.1,0.0,0.6127999999999999
20200328:1430,604.72,763.23,33.14,15.98,1.31,0.0,0.60472
20200328:1530,484.29,596.2,23.77,16.03,1.31,0.0,0.48429
20200328:1630,283.44,350.6,13.57,15.7,1.31,0.0,0.28344
20200328:1730,63.04,105.32,3.02,14.8,0.97,0.0,0.06304
20200328:1830,0.0,0.0,0.0,13.47,0.76,0.0,0.0
20200328:1930,0.0,0.0,0.0,11.93,1.17,0.0,0.0
20200328:2030,0.0,0.0,0.0,11.4,1.1,0.0,0.0
20200328:2130,0.0,0.0,0.0,10.52,0.48,0.0,0.0
20200328:2230,0.0,0.0,0.0,8.92,0.48,0.0,0.0
20200328:2330,0.0,0.0,0.0,7.34,0.76,0.0,0.0
20200329:0030,0.0,0.0,0.0,5.8,0.83,0.0,0.0
20200329:0130,0.0,0.0,0.0,5.11,0.83,0.0,0.0
20200329:0230,0.0,0.0,0.0,4.9,0.76,0.0,0.0
20200329:0330,0.0,0.0,0.0,4.64,0.62,0.0,0.0
20200329:0430,0.0,0.0,0.0,3.95,0.48,0.0,0.0
20200329:0530,2.06,9.92,1.56,3.48,0.55,0.0,0.00206
20200329:0630,34.56,66.45,12.13,3.07,0.76,0.0,0.03456
20200329:0730,178.94,230.71,22.44,6.87,0.28,0.0,0.17894
20200329:0830,345.87,418.34,32.0,10.75,0.14,0.0,0.34587
20200329:0930,501.65,615.66,40.17,12.77,0.48,0.0,0.5016499999999999
20200329:1030,570.03,713.22,45.97,14.05,0.69,0.0,0.5700299999999999
20200329:1130,645.92,831.27,48.31,14.79,0.76,0.0,0.6459199999999999
20200329:1230,648.86,838.87,46.59,15.58,0.83,0.0,0.64886
20200329:1330,427.71,523.17,41.27,15.95,0.9,0.0,0.42771
20200329:1430,409.54,497.3,33.41,15.69,0.83,0.0,0.40954
20200329:1530,239.9,291.02,24.01,15.36,0.69,0.0,0.2399
20200329:1630,128.98,165.65,13.79,14.83,1.45,0.0,0.12897999999999998
20200329:1730,24.32,47.64,3.24,13.29,1.66,0.0,0.02432
20200329:1830,0.0,0.0,0.0,12.1,0.14,0.0,0.0
20200329:1930,0.0,0.0,0.0,11.98,0.69,0.0,0.0
20200329:2030,0.0,0.0,0.0,9.97,0.83,0.0,0.0
20200329:2130,0.0,0.0,0.0,8.51,0.83,0.0,0.0
20200329:2230,0.0,0.0,0.0,7.82,0.9,0.0,0.0
20200329:2330,0.0,0.0,0.0,6.86,1.24,0.0,0.0
20200330:0030,0.0,0.0,0.0,6.77,1.17,0.0,0.0
20200330:0130,0.0,0.0,0.0,7.06,1.17,0.0,0.0
20200330:0230,0.0,0.0,0.0,7.36,1.24,0.0,0.0
20200330:0330,0.0,0.0,0.0,7.34,1.24,0.0,0.0
20200330:0430,0.0,0.0,0.0,7.15,1.24,0.0,0.0
20200330:0530,0.0,1.21,1.89,6.99,1.24,0.0,0.0
20200330:0630,4.72,14.58,12.47,6.88,1.24,0.0,0.004719999999999999
20200330:0730,37.85,57.46,22.78,7.11,1.45,0.0,0.03785
20200330:0830,33.2,51.84,32.36,7.4,1.31,0.0,0.0332
20200330:0930,166.81,201.39,40.55,7.53,0.97,0.0,0.16681
20200330:1030,141.75,174.43,46.36,8.42,0.9,0.0,0.14175
20200330:1130,189.32,228.13,48.7,8.55,1.03,0.0,0.18932
20200330:1230,168.81,204.73,46.95,8.84,1.17,0.0,0.16881000000000002
20200330:1330,84.78,111.41,41.58,9.04,1.31,0.0,0.08478
20200330:1430,104.43,132.87,33.68,8.84,1.38,0.0,0.10443000000000001
20200330:1530,46.38,67.67,24.25,8.9,1.38,0.0,0.046380000000000005
20200330:1630,19.1,34.72,14.01,8.75,1.24,0.0,0.019100000000000002
20200330:1730,0.97,7.91,3.45,8.58,1.17,0.0,0.0009699999999999999
20200330:1830,0.0,0.0,0.0,8.32,1.03,0.0,0.0
20200330:1930,0.0,0.0,0.0,8.36,0.76,0.0,0.0
20200330:2030,0.0,0.0,0.0,7.95,1.03,0.0,0.0
20200330:2130,0.0,0.0,0.0,7.67,1.31,0.0,0.0
20200330:2230,0.0,0.0,0.0,7.26,1.59,0.0,0.0
20200330:2330,0.0,0.0,0.0,6.73,2.21,0.0,0.0
20200331:0030,0.0,0.0,0.0,5.86,2.83,0.0,0.0
20200331:0130,0.0,0.0,0.0,4.68,2.97,0.0,0.0
20200331:0230,0.0,0.0,0.0,3.83,2.83,0.0,0.0
20200331:0330,0.0,0.0,0.0,3.17,2.83,0.0,0.0
20200331:0430,0.0,0.0,0.0,2.69,2.62,0.0,0.0
20200331:0530,0.0,5.38,2.22,2.45,2.41,0.0,0.0
20200331:0630,14.06,27.48,12.8,2.29,2.28,0.0,0.014060000000000001
20200331:0730,50.91,71.22,23.12,3.28,2.55,0.0,0.05091
20200331:0830,62.88,84.6,32.72,3.41,2.55,0.0,0.06288
20200331:0930,149.35,178.41,40.92,3.31,2.62,0.0,0.14934999999999998
20200331:1030,255.35,293.02,46.76,3.89,2.48,0.0,0.25535
20200331:1130,219.82,255.62,49.09,4.63,2.21,0.0,0.21982
20200331:1230,217.52,252.55,47.31,5.28,2.0,0.0,0.21752000000000002
20200331:1330,201.9,237.84,41.89,5.69,1.59,0.0,0.2019
20200331:1430,181.24,213.69,33.94,6.09,1.1,0.0,0.18124
20200331:1530,92.7,118.06,24.49,6.22,0.62,0.0,0.0927
20200331:1630,126.24,156.9,14.24,6.03,0.48,0.0,0.12624
20200331:1730,12.53,28.98,3.67,5.87,0.48,0.0,0.01253
20200331:1830,0.0,0.0,0.0,5.19,0.83,0.0,0.0
20200331:1930,0.0,0.0,0.0,4.55,0.62,0.0,0.0
20200331:2030,0.0,0.0,0.0,4.26,0.55,0.0,0.0
20200331:2130,0.0,0.0,0.0,3.87,0.62,0.0,0.0
20200331:2230,0.0,0.0,0.0,3.42,0.76,0.0,0.0
20200331:2330,0.0,0.0,0.0,3.11,0.83,0.0,0.0
20200401:0030,0.0,0.0,0.0,2.7,0.83,0.0,0.0
20200401:0130,0.0,0.0,0.0,2.45,0.76,0.0,0.0
20200401:0230,0.0,0.0,0.0,2.22,0.76,0.0,0.0
20200401:0330,0.0,0.0,0.0,2.05,0.69,0.0,0.0
20200401:0430,0.0,0.0,0.0,1.76,0.69,0.0,0.0
20200401:0530,0.37,6.44,2.55,1.53,0.76,0.0,0.00037
20200401:0630,36.86,64.9,13.13,1.51,0.62,0.0,0.03686
20200401:0730,153.45,195.63,23.46,2.52,0.41,0.0,0.15344999999999998
20200401:0830,207.15,242.66,33.07,3.63,0.55,0.0,0.20715
20200401:0930,395.11,457.01,41.3,4.29,0.62,0.0,0.39511
20200401:1030,411.29,477.7,47.15,5.46,0.62,0.0,0.41129000000000004
20200401:1130,479.73,569.66,49.48,6.12,0.62,0.0,0.47973000000000005
20200401:1230,634.22,781.1,47.66,7.02,0.62,0.0,0.63422
20200401:1330,650.9,803.76,42.2,7.98,0.9,0.0,0.6508999999999999
20200401:1430,437.69,513.87,34.21,8.42,1.17,0.0,0.43769
20200401:1530,495.81,588.3,24.73,8.28,1.17,0.0,0.49581000000000003
20200401:1630,264.5,315.86,14.46,8.24,1.1,0.0,0.2645
20200401:1730,65.4,103.87,3.89,7.66,0.97,0.0,0.0654
20200401:1830,0.0,0.0,0.0,6.67,0.9,0.0,0.0
20200401:1930,0.0,0.0,0.0,5.19,0.41,0.0,0.0
20200401:2030,0.0,0.0,0.0,4.66,0.62,0.0,0.0
20200401:2130,0.0,0.0,0.0,4.32,0.62,0.0,0.0
20200401:2230,0.0,0.0,0.0,3.89,0.76,0.0,0.0
20200401:2330,0.0,0.0,0.0,3.46,0.83,0.0,0.0
20200402:0030,0.0,0.0,0.0,3.44,0.48,0.0,0.0
20200402:0130,0.0,0.0,0.0,3.13,0.41,0.0,0.0
20200402:0230,0.0,0.0,0.0,2.86,0.62,0.0,0.0
20200402:0330,0.0,0.0,0.0,2.43,0.76,0.0,0.0
20200402:0430,0.0,0.0,0.0,1.8,0.9,0.0,0.0
20200402:0530,4.8,14.46,2.88,1.88,0.83,0.0,0.0048
20200402:0630,45.39,82.23,13.46,1.58,0.76,0.0,0.04539
20200402:0730,231.26,292.85,23.8,2.96,0.14,0.0,0.23126
20200402:0830,418.68,494.34,33.43,4.93,0.34,0.0,0.41868
20200402:0930,606.0,734.55,41.68,6.36,0.69,0.0,0.606
20200402:1030,720.54,905.72,47.54,7.86,0.9,0.0,0.72054
20200402:1130,706.45,890.16,49.87,9.1,1.03,0.0,0.70645
20200402:1230,698.21,884.22,48.02,9.96,0.97,0.0,0.69821
20200402:1330,602.94,740.52,42.5,10.67,1.1,0.0,0.60294
20200402:1430,647.71,805.06,34.47,10.9,1.17,0.0,0.64771
20200402:1530,483.19,580.41,24.96,11.2,1.17,0.0,0.48319
20200402:1630,277.8,336.02,14.68,10.82,0.97,0.0,0.2778
20200402:1730,72.54,114.74,4.11,10.15,0.62,0.0,0.07254000000000001
20200402:1830,0.0,0.0,0.0,8.99,0.55,0.0,0.0
20200402:1930,0.0,0.0,0.0,8.57,0.0,0.0,0.0
20200402:2030,0.0,0.0,0.0,7.89,0.76,0.0,0.0
20200402:2130,0.0,0.0,0.0,6.98,0.97,0.0,0.0
20200402:2230,0.0,0.0,0.0,6.43,0.97,0.0,0.0
20200402:2330,0.0,0.0,0.0,5.86,0.9,0.0,0.0
20200403:0030,0.0,0.0,0.0,5.05,0.69,0.0,0.0
20200403:0130,0.0,0.0,0.0,4.24,0.48,0.0,0.0
20200403:0230,0.0,0.0,0.0,3.39,0.41,0.0,0.0
20200403:0330,0.0,0.0,0.0,2.83,0.41,0.0,0.0
20200403:0430,0.0,0.0,0.0,2.37,0.41,0.0,0.0
20200403:0530,4.18,13.49,3.21,1.84,0.41,0.0,0.00418
20200403:0630,37.91,80.81,13.78,2.12,0.34,0.0,0.03791
20200403:0730,233.82,298.11,24.13,5.15,0.21,0.0,0.23382
20200403:0830,445.26,536.79,33.78,8.51,0.48,0.0,0.44526
20200403:0930,602.71,744.94,42.05,10.2,0.76,0.0,0.6027100000000001
20200403:1030,709.15,904.52,47.93,11.41,1.03,0.0,0.70915
20200403:1130,748.01,971.95,50.25,12.52,1.17,0.0,0.74801
20200403:1230,721.22,931.84,48.37,13.32,1.24,0.0,0.72122
20200403:1330,717.19,924.9,42.8,13.81,1.31,0.0,0.7171900000000001
20200403:1430,627.44,787.57,34.73,14.15,1.38,0.0,0.6274400000000001
20200403:1530,439.39,531.55,25.19,14.18,1.45,0.0,0.43939
20200403:1630,286.16,349.98,14.9,13.77,1.31,0.0,0.28616
20200403:1730,74.11,117.87,4.32,12.98,0.76,0.0,0.07411
20200403:1830,0.0,0.0,0.0,12.33,0.21,0.0,0.0
20200403:1930,0.0,0.0,0.0,11.65,0.55,0.0,0.0
20200403:2030,0.0,0.0,0.0,10.89,0.69,0.0,0.0
20200403:2130,0.0,0.0,0.0,9.98,0.69,0.0,0.0
20200403:2230,0.0,0.0,0.0,8.46,0.97,0.0,0.0
20200403:2330,0.0,0.0,0.0,7.09,0.9,0.0,0.0
20200404:0030,0.0,0.0,0.0,5.67,0.97,0.0,0.0
20200404:0130,0.0,0.0,0.0,4.65,0.97,0.0,0.0
20200404:0230,0.0,0.0,0.0,4.16,0.9,0.0,0.0
20200404:0330,0.0,0.0,0.0,4.12,0.69,0.0,0.0
20200404:0430,0.0,0.0,0.0,3.77,0.55,0.0,0.0
20200404:0530,5.28,15.3,3.53,3.46,0.41,0.0,0.00528
20200404:0630,40.39,85.94,14.11,3.56,0.41,0.0,0.04039
20200404:0730,233.82,298.92,24.47,6.37,0.28,0.0,0.23382
20200404:0830,436.41,530.89,34.13,9.86,0.21,0.0,0.43641
20200404:0930,562.25,696.66,42.42,11.64,0.48,0.0,0.56225
20200404:1030,622.69,784.4,48.32,12.79,0.76,0.0,0.6226900000000001
20200404:1130,704.95,913.02,50.63,13.68,0.97,0.0,0.7049500000000001
20200404:1230,644.26,822.68,48.71,14.56,1.1,0.0,0.6442599999999999
20200404:1330,696.68,902.37,43.11,14.99,1.17,0.0,0.69668
20200404:1430,567.71,709.64,34.99,15.38,1.17,0.0,0.56771
20200404:1530,491.4,604.16,25.43,15.33,1.24,0.0,0.4914
20200404:1630,278.89,343.23,15.11,15.0,1.24,0.0,0.27888999999999997
20200404:1730,74.18,118.24,4.54,14.15,0.62,0.0,0.07418000000000001
20200404:1830,0.0,0.0,0.0,12.74,0.83,0.0,0.0
20200404:1930,0.0,0.0,0.0,12.61,0.97,0.0,0.0
20200404:2030,0.0,0.0,0.0,10.24,1.31,0.0,0.0
20200404:2130,0.0,0.0,0.0,9.71,1.24,0.0,0.0
20200404:2230,0.0,0.0,0.0,9.18,1.1,0.0,0.0
20200404:2330,0.0,0.0,0.0,7.6,1.1,0.0,0.0
20200405:0030,0.0,0.0,0.0,6.01,1.24,0.0,0.0
20200405:0130,0.0,0.0,0.0,4.55,1.31,0.0,0.0
20200405:0230,0.0,0.0,0.0,3.88,1.24,0.0,0.0
20200405:0330,0.0,0.0,0.0,3.74,1.1,0.0,0.0
20200405:0430,0.0,0.0,0.0,3.75,1.03,0.0,0.0
20200405:0530,7.12,18.08,3.85,3.65,0.97,0.0,0.0071200000000000005
20200405:0630,47.52,92.78,14.43,4.38,0.76,0.0,0.04752
20200405:0730,241.22,309.03,24.8,7.61,0.34,0.0,0.24122
20200405:0830,435.92,530.56,34.48,11.13,0.62,0.0,0.43592000000000003
20200405:0930,588.19,731.92,42.79,12.59,0.97,0.0,0.5881900000000001
20200405:1030,672.68,856.17,48.71,13.69,1.24,0.0,0.67268
20200405:1130,722.72,935.83,51.02,14.46,1.45,0.0,0.72272
20200405:1230,749.71,986.56,49.06,15.02,1.31,0.0,0.74971
20200405:1330,728.89,953.63,43.4,15.53,1.31,0.0,0.72889
20200405:1430,644.25,819.63,35.25,15.76,1.38,0.0,0.64425
20200405:1530,474.79,580.14,25.66,15.72,1.59,0.0,0.47479000000000005
20200405:1630,290.14,356.36,15.33,15.21,1.66,0.0,0.29014
20200405:1730,74.38,118.18,4.75,14.39,1.17,0.0,0.07438
20200405:1830,0.0,0.0,0.0,13.12,0.76,0.0,0.0
20200405:1930,0.0,0.0,0.0,12.65,0.28,0.0,0.0
20200405:2030,0.0,0.0,0.0,12.12,0.62,0.0,0.0
20200405:2130,0.0,0.0,0.0,10.15,1.31,0.0,0.0
20200405:2230,0.0,0.0,0.0,7.14,1.59,0.0,0.0
20200405:2330,0.0,0.0,0.0,5.65,1.52,0.0,0.0
20200406:0030,0.0,0.0,0.0,5.17,1.45,0.0,0.0
20200406:0130,0.0,0.0,0.0,4.57,1.52,0.0,0.0
20200406:0230,0.0,0.0,0.0,3.95,1.52,0.0,0.0
20200406:0330,0.0,0.0,0.0,3.25,1.59,0.0,0.0
20200406:0430,0.0,0.0,0.0,2.58,1.59,0.0,0.0
20200406:0530,8.55,20.03,4.18,2.17,1.59,0.0,0.00855
20200406:0630,44.1,92.77,14.75,3.03,1.38,0.0,0.0441
20200406:0730,249.21,317.86,25.13,7.75,0.9,0.0,0.24921000000000001
20200406:0830,452.28,554.01,34.82,11.53,0.48,0.0,0.45227999999999996
20200406:0930,599.37,762.28,43.16,13.65,0.34,0.0,0.59937
20200406:1030,700.19,919.5,49.09,14.97,0.69,0.0,0.7001900000000001
20200406:1130,752.54,1010.06,51.4,15.78,0.83,0.0,0.75254
20200406:1230,758.65,1025.45,49.41,16.44,0.83,0.0,0.7586499999999999
20200406:1330,722.76,963.3,43.7,16.91,0.9,0.0,0.72276
20200406:1430,638.77,827.06,35.51,17.13,0.9,0.0,0.63877
20200406:1530,500.66,626.46,25.88,17.04,0.83,0.0,0.50066
20200406:1630,305.19,379.83,15.54,16.72,0.9,0.0,0.30519
20200406:1730,80.52,127.39,4.97,15.98,0.62,0.0,0.08052
20200406:1830,0.0,0.0,0.0,15.46,0.28,0.0,0.0
20200406:1930,0.0,0.0,0.0,13.37,1.17,0.0,0.0
20200406:2030,0.0,0.0,0.0,10.3,1.59,0.0,0.0
20200406:2130,0.0,0.0,0.0,8.68,1.52,0.0,0.0
20200406:2230,0.0,0.0,0.0,7.59,1.38,0.0,0.0
20200406:2330,0.0,0.0,0.0,6.49,1.31,0.0,0.0
20200407:0030,0.0,0.0,0.0,5.85,1.24,0.0,0.0
20200407:0130,0.0,0.0,0.0,5.37,1.24,0.0,0.0
20200407:0230,0.0,0.0,0.0,5.04,1.17,0.0,0.0
20200407:0330,0.0,0.0,0.0,4.69,1.17,0.0,0.0
20200407:0430,0.0,0.0,0.0,4.45,1.17,0.0,0.0
20200407:0530,8.15,19.61,4.49,4.29,1.24,0.0,0.008150000000000001
20200407:0630,46.18,96.54,15.07,5.31,1.1,0.0,0.04618
20200407:0730,252.25,323.89,25.45,9.25,0.76,0.0,0.25225
20200407:0830,455.71,564.43,35.17,13.72,0.55,0.0,0.45571
20200407:0930,603.4,775.93,43.52,15.81,0.48,0.0,0.6033999999999999
20200407:1030,694.77,935.27,49.48,17.05,0.28,0.0,0.69477
20200407:1130,746.54,1026.9,51.77,17.93,0.48,0.0,0.74654
20200407:1230,755.04,1041.99,49.75,18.57,0.62,0.0,0.7550399999999999
20200407:1330,719.63,978.16,44.0,19.03,0.69,0.0,0.71963
20200407:1430,637.28,840.06,35.76,19.23,0.69,0.0,0.63728
20200407:1530,503.76,640.01,26.11,19.19,0.69,0.0,0.50376
20200407:1630,309.8,389.95,15.76,18.86,0.83,0.0,0.3098
20200407:1730,83.9,132.83,5.18,17.76,0.48,0.0,0.0839
20200407:1830,0.0,0.0,0.0,17.52,0.14,0.0,0.0
20200407:1930,0.0,0.0,0.0,16.71,0.62,0.0,0.0
20200407:2030,0.0,0.0,0.0,14.98,1.03,0.0,0.0
20200407:2130,0.0,0.0,0.0,12.03,1.1,0.0,0.0
20200407:2230,0.0,0.0,0.0,10.08,0.97,0.0,0.0
20200407:2330,0.0,0.0,0.0,9.14,0.9,0.0,0.0
20200408:0030,0.0,0.0,0.0,8.15,0.97,0.0,0.0
20200408:0130,0.0,0.0,0.0,7.19,1.03,0.0,0.0
20200408:0230,0.0,0.0,0.0,6.35,1.1,0.0,0.0
20200408:0330,0.0,0.0,0.0,5.55,1.17,0.0,0.0
20200408:0430,0.0,0.0,0.0,5.21,1.1,0.0,0.0
20200408:0530,8.85,20.67,4.81,5.22,0.9,0.0,0.00885
20200408:0630,48.74,100.38,15.39,6.12,0.55,0.0,0.04874
20200408:0730,256.28,329.05,25.78,9.59,0.55,0.0,0.25627999999999995
20200408:0830,455.05,567.54,35.51,13.9,0.14,0.0,0.45505
20200408:0930,601.5,778.52,43.88,15.86,0.21,0.0,0.6015
20200408:1030,702.62,937.64,49.86,16.94,0.62,0.0,0.70262
20200408:1130,755.78,1029.62,52.15,17.72,0.83,0.0,0.75578
20200408:1230,763.55,1045.64,50.09,18.33,0.9,0.0,0.76355
20200408:1330,726.29,983.64,44.29,18.74,0.83,0.0,0.72629
20200408:1430,642.97,846.31,36.01,18.95,0.76,0.0,0.64297
20200408:1530,508.11,645.15,26.34,18.87,0.69,0.0,0.5081100000000001
20200408:1630,315.23,396.36,15.97,18.49,0.76,0.0,0.31523
20200408:1730,87.45,137.04,5.39,17.32,0.69,0.0,0.08745
20200408:1830,0.0,0.0,-5.02,16.63,0.83,0.0,0.0
20200408:1930,0.0,0.0,0.0,15.82,0.97,0.0,0.0
20200408:2030,0.0,0.0,0.0,13.89,1.17,0.0,0.0
20200408:2130,0.0,0.0,0.0,12.59,0.83,0.0,0.0
20200408:2230,0.0,0.0,0.0,10.83,0.41,0.0,0.0
20200408:2330,0.0,0.0,0.0,9.49,0.41,0.0,0.0
20200409:0030,0.0,0.0,0.0,8.38,0.55,0.0,0.0
20200409:0130,0.0,0.0,0.0,7.59,0.76,0.0,0.0
20200409:0230,0.0,0.0,0.0,6.92,0.83,0.0,0.0
20200409:0330,0.0,0.0,0.0,6.47,0.76,0.0,0.0
20200409:0430,0.0,0.0,0.0,5.96,0.62,0.0,0.0
20200409:0530,9.66,21.83,5.13,5.35,0.48,0.0,0.00966
20200409:0630,50.81,102.91,15.7,5.67,0.55,0.0,0.05081
20200409:0730,255.76,328.93,26.1,9.86,0.21,0.0,0.25576
20200409:0830,453.52,563.66,35.85,14.03,0.34,0.0,0.45352
20200409:0930,600.93,770.5,44.24,16.05,0.62,0.0,0.60093
20200409:1030,697.35,926.36,50.23,17.53,0.83,0.0,0.69735
20200409:1130,747.22,1015.81,52.52,18.64,0.97,0.0,0.74722
20200409:1230,753.49,1028.21,50.43,19.44,1.1,0.0,0.75349
20200409:1330,716.27,967.96,44.58,20.0,1.03,0.0,0.71627
20200409:1430,613.2,803.02,36.26,20.24,0.9,0.0,0.6132000000000001
20200409:1530,480.06,611.32,26.56,20.22,0.55,0.0,0.48006
20200409:1630,299.63,380.28,16.18,19.95,0.41,0.0,0.29963
20200409:1730,84.4,133.54,5.6,18.93,0.48,0.0,0.0844
20200409:1830,0.0,0.0,-4.8,17.82,0.83,0.0,0.0
20200409:1930,0.0,0.0,0.0,14.98,1.24,0.0,0.0
20200409:2030,0.0,0.0,0.0,14.06,1.17,0.0,0.0
