time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20230101:0009,0.0,0.0,0.0,10.29,1.79,0.0,0.0
20230101:0109,0.0,0.0,0.0,9.54,1.93,0.0,0.0
20230101:0209,0.0,0.0,0.0,9.03,2.0,0.0,0.0
20230101:0309,0.0,0.0,0.0,8.93,2.0,0.0,0.0
20230101:0409,0.0,0.0,0.0,8.98,2.0,0.0,0.0
20230101:0509,0.0,0.0,0.0,9.67,1.93,0.0,0.0
20230101:0609,0.0,0.0,0.0,11.19,1.66,0.0,0.0
20230101:0709,0.0,0.0,0.0,11.24,1.66,0.0,0.0
20230101:0809,46.79,69.67,7.1,10.96,1.66,0.0,0.04679
20230101:0909,344.77,401.34,16.13,11.58,1.45,0.0,0.34476999999999997
20230101:1009,590.24,706.07,23.38,15.21,0.97,0.0,0.59024
20230101:1109,623.64,757.31,28.23,17.75,1.1,0.0,0.62364
20230101:1209,685.82,838.67,30.05,18.51,1.45,0.0,0.6858200000000001
20230101:1309,622.9,752.46,28.59,18.65,1.72,0.0,0.6229
20230101:1409,476.63,567.48,24.06,18.37,1.79,0.0,0.47663
20230101:1509,358.4,428.61,17.04,17.76,1.72,0.0,0.3584
20230101:1609,182.05,236.72,8.18,16.83,1.45,0.0,0.18205000000000002
20230101:1709,0.0,0.0,0.0,15.75,1.1,0.0,0.0
20230101:1809,0.0,0.0,0.0,14.45,1.03,0.0,0.0
20230101:1909,0.0,0.0,0.0,13.77,0.83,0.0,0.0
20230101:2009,0.0,0.0,0.0,13.12,1.03,0.0,0.0
20230101:2109,0.0,0.0,0.0,12.15,1.31,0.0,0.0
20230101:2209,0.0,0.0,0.0,11.14,1.59,0.0,0.0
20230101:2309,0.0,0.0,0.0,10.84,1.52,0.0,0.0
20230102:0009,0.0,0.0,0.0,11.06,1.38,0.0,0.0
20230102:0109,0.0,0.0,0.0,11.16,1.31,0.0,0.0
20230102:0209,0.0,0.0,0.0,11.09,1.31,0.0,0.0
20230102:0309,0.0,0.0,0.0,10.55,1.45,0.0,0.0
20230102:0409,0.0,0.0,0.0,9.86,1.59,0.0,0.0
20230102:0509,0.0,0.0,0.0,9.65,1.59,0.0,0.0
20230102:0609,0.0,0.0,0.0,9.46,1.66,0.0,0.0
20230102:0709,0.0,0.0,0.0,10.07,1.66,0.0,0.0
20230102:0809,123.95,161.1,7.09,10.04,1.59,0.0,0.12395
20230102:0909,194.89,233.49,16.13,11.99,1.24,0.0,0.19488999999999998
20230102:1009,424.26,499.36,23.41,15.18,1.1,0.0,0.42425999999999997
20230102:1109,622.97,744.07,28.29,16.7,1.72,0.0,0.62297
20230102:1209,641.48,765.14,30.14,17.36,2.28,0.0,0.64148
20230102:1309,506.92,597.76,28.7,17.58,2.48,0.0,0.50692
20230102:1409,542.67,641.16,24.18,17.5,2.41,0.0,0.54267
20230102:1509,402.32,477.67,17.16,17.21,2.28,0.0,0.40232
20230102:1609,184.91,239.33,8.31,16.5,1.93,0.0,0.18491
20230102:1709,0.0,0.0,0.0,15.56,1.45,0.0,0.0
20230102:1809,0.0,0.0,0.0,14.87,1.38,0.0,0.0
20230102:1909,0.0,0.0,0.0,13.77,1.52,0.0,0.0
20230102:2009,0.0,0.0,0.0,12.69,1.59,0.0,0.0
20230102:2109,0.0,0.0,0.0,11.76,1.79,0.0,0.0
20230102:2209,0.0,0.0,0.0,10.93,2.0,0.0,0.0
20230102:2309,0.0,0.0,0.0,10.25,2.14,0.0,0.0
20230103:0009,0.0,0.0,0.0,9.73,2.21,0.0,0.0
20230103:0109,0.0,0.0,0.0,9.32,2.07,0.0,0.0
20230103:0209,0.0,0.0,0.0,8.97,2.07,0.0,0.0
20230103:0309,0.0,0.0,0.0,8.7,2.07,0.0,0.0
20230103:0409,0.0,0.0,0.0,8.69,2.0,0.0,0.0
20230103:0509,0.0,0.0,0.0,9.03,1.93,0.0,0.0
20230103:0609,0.0,0.0,0.0,9.77,1.79,0.0,0.0
20230103:0709,0.0,0.0,0.0,9.83,1.72,0.0,0.0
20230103:0809,39.01,59.96,7.09,9.89,1.66,0.0,0.039009999999999996
20230103:0909,376.09,440.14,16.15,12.47,1.24,0.0,0.37609
20230103:1009,539.33,633.67,23.45,15.17,1.79,0.0,0.5393300000000001
20230103:1109,631.0,748.68,28.35,16.22,2.07,0.0,0.631
20230103:1209,642.22,764.01,30.23,16.74,2.21,0.0,0.64222
20230103:1309,628.59,746.72,28.81,16.99,2.28,0.0,0.62859
20230103:1409,575.62,680.32,24.31,16.82,2.28,0.0,0.57562
20230103:1509,244.65,293.14,17.3,16.46,2.34,0.0,0.24465
20230103:1609,103.21,138.96,8.45,15.77,2.41,0.0,0.10321
20230103:1709,0.0,0.0,0.0,14.78,2.21,0.0,0.0
20230103:1809,0.0,0.0,0.0,13.95,2.14,0.0,0.0
20230103:1909,0.0,0.0,0.0,13.53,2.0,0.0,0.0
20230103:2009,0.0,0.0,0.0,12.82,2.0,0.0,0.0
20230103:2109,0.0,0.0,0.0,11.95,1.93,0.0,0.0
20230103:2209,0.0,0.0,0.0,11.3,1.86,0.0,0.0
20230103:2309,0.0,0.0,0.0,10.94,1.93,0.0,0.0
20230104:0009,0.0,0.0,0.0,10.56,1.93,0.0,0.0
20230104:0109,0.0,0.0,0.0,9.92,1.93,0.0,0.0
20230104:0209,0.0,0.0,0.0,9.14,1.93,0.0,0.0
20230104:0309,0.0,0.0,0.0,8.69,2.0,0.0,0.0
20230104:0409,0.0,0.0,0.0,8.48,2.0,0.0,0.0
20230104:0509,0.0,0.0,0.0,8.07,2.0,0.0,0.0
20230104:0609,0.0,0.0,0.0,7.88,2.07,0.0,0.0
20230104:0709,0.0,0.0,0.0,8.31,1.79,0.0,0.0
20230104:0809,159.59,201.89,7.09,8.38,1.86,0.0,0.15959
20230104:0909,400.35,462.17,16.17,10.48,1.79,0.0,0.40035000000000004
20230104:1009,549.98,640.41,23.5,14.05,2.21,0.0,0.54998
20230104:1109,638.93,749.99,28.42,15.2,2.62,0.0,0.63893
20230104:1209,665.33,784.35,30.33,15.77,2.76,0.0,0.6653300000000001
20230104:1309,595.52,699.23,28.93,16.17,2.76,0.0,0.5955199999999999
20230104:1409,476.05,555.78,24.44,16.25,2.76,0.0,0.47605000000000003
20230104:1509,342.69,403.7,17.44,15.97,2.69,0.0,0.34269
20230104:1609,118.91,157.08,8.59,15.19,2.62,0.0,0.11891
20230104:1709,0.0,0.0,0.0,14.03,2.21,0.0,0.0
20230104:1809,0.0,0.0,0.0,13.1,2.0,0.0,0.0
20230104:1909,0.0,0.0,0.0,12.59,1.52,0.0,0.0
20230104:2009,0.0,0.0,0.0,11.97,1.59,0.0,0.0
20230104:2109,0.0,0.0,0.0,11.25,1.59,0.0,0.0
20230104:2209,0.0,0.0,0.0,10.82,1.59,0.0,0.0
20230104:2309,0.0,0.0,0.0,10.17,1.52,0.0,0.0
20230105:0009,0.0,0.0,0.0,9.62,1.45,0.0,0.0
20230105:0109,0.0,0.0,0.0,9.1,1.45,0.0,0.0
20230105:0209,0.0,0.0,0.0,8.84,1.52,0.0,0.0
20230105:0309,0.0,0.0,0.0,8.61,1.52,0.0,0.0
20230105:0409,0.0,0.0,0.0,8.2,1.52,0.0,0.0
20230105:0509,0.0,0.0,0.0,8.05,1.52,0.0,0.0
20230105:0609,0.0,0.0,0.0,8.14,1.52,0.0,0.0
20230105:0709,0.0,0.0,0.0,7.88,1.52,0.0,0.0
20230105:0809,47.28,69.49,7.09,7.98,1.45,0.0,0.04728
20230105:0909,161.52,195.11,16.19,10.27,1.38,0.0,0.16152
20230105:1009,361.72,417.89,23.55,12.46,1.86,0.0,0.36172000000000004
20230105:1109,638.49,745.7,28.5,13.42,2.28,0.0,0.63849
20230105:1209,670.16,786.28,30.44,13.94,2.41,0.0,0.67016
20230105:1309,564.6,658.29,29.06,14.33,2.34,0.0,0.5646
20230105:1409,509.41,593.45,24.58,14.6,2.21,0.0,0.50941
20230105:1509,380.55,445.83,17.59,14.7,2.34,0.0,0.38055
20230105:1609,158.52,203.12,8.74,13.92,2.62,0.0,0.15852000000000002
20230105:1709,0.0,0.0,0.0,12.85,2.0,0.0,0.0
20230105:1809,0.0,0.0,0.0,12.11,1.59,0.0,0.0
20230105:1909,0.0,0.0,0.0,11.48,0.9,0.0,0.0
20230105:2009,0.0,0.0,0.0,11.24,0.41,0.0,0.0
20230105:2109,0.0,0.0,0.0,11.03,0.21,0.0,0.0
20230105:2209,0.0,0.0,0.0,10.85,0.34,0.0,0.0
20230105:2309,0.0,0.0,0.0,10.67,0.48,0.0,0.0
20230106:0009,0.0,0.0,0.0,10.57,0.55,0.0,0.0
20230106:0109,0.0,0.0,0.0,10.44,0.55,0.0,0.0
20230106:0209,0.0,0.0,0.0,10.28,0.69,0.0,0.0
20230106:0309,0.0,0.0,0.0,10.01,0.76,0.0,0.0
20230106:0409,0.0,0.0,0.0,9.61,0.9,0.0,0.0
20230106:0509,0.0,0.0,0.0,9.38,1.03,0.0,0.0
20230106:0609,0.0,0.0,0.0,9.3,1.03,0.0,0.0
20230106:0709,0.0,0.0,0.0,10.58,1.03,0.0,0.0
20230106:0809,137.49,178.08,7.11,10.55,1.1,0.0,0.13749
20230106:0909,378.31,441.08,16.23,11.11,0.97,0.0,0.37831
20230106:1009,551.49,642.01,23.61,12.92,1.72,0.0,0.55149
20230106:1109,646.2,759.07,28.59,13.89,2.07,0.0,0.6462
20230106:1209,647.85,761.47,30.55,14.68,2.41,0.0,0.64785
20230106:1309,549.37,639.9,29.19,15.0,2.69,0.0,0.54937
20230106:1409,464.1,539.01,24.73,15.11,2.69,0.0,0.4641
20230106:1509,360.24,422.1,17.74,15.19,2.76,0.0,0.36024
20230106:1609,178.28,226.88,8.89,14.45,2.76,0.0,0.17828
20230106:1709,0.0,0.0,0.0,13.37,2.0,0.0,0.0
20230106:1809,0.0,0.0,0.0,12.56,1.72,0.0,0.0
20230106:1909,0.0,0.0,0.0,12.31,2.0,0.0,0.0
20230106:2009,0.0,0.0,0.0,11.67,2.07,0.0,0.0
20230106:2109,0.0,0.0,0.0,11.12,2.0,0.0,0.0
20230106:2209,0.0,0.0,0.0,10.95,1.93,0.0,0.0
20230106:2309,0.0,0.0,0.0,10.6,2.0,0.0,0.0
20230107:0009,0.0,0.0,0.0,10.25,2.0,0.0,0.0
20230107:0109,0.0,0.0,0.0,9.98,2.07,0.0,0.0
20230107:0209,0.0,0.0,0.0,9.81,2.14,0.0,0.0
20230107:0309,0.0,0.0,0.0,9.5,2.21,0.0,0.0
20230107:0409,0.0,0.0,0.0,9.07,2.21,0.0,0.0
20230107:0509,0.0,0.0,0.0,8.64,2.21,0.0,0.0
20230107:0609,0.0,0.0,0.0,8.3,2.28,0.0,0.0
20230107:0709,0.0,0.0,0.0,8.79,2.21,0.0,0.0
20230107:0809,173.51,218.63,7.13,8.58,2.28,0.0,0.17351
20230107:0909,408.68,472.3,16.27,11.09,2.07,0.0,0.40868
20230107:1009,550.91,643.06,23.67,14.5,2.21,0.0,0.55091
20230107:1109,651.31,766.29,28.68,16.15,2.97,0.0,0.65131
20230107:1209,680.72,803.19,30.67,16.94,3.38,0.0,0.68072
20230107:1309,662.61,780.25,29.33,17.47,3.66,0.0,0.66261
20230107:1409,572.41,669.76,24.88,17.58,3.79,0.0,0.57241
20230107:1509,414.55,486.85,17.89,17.11,3.72,0.0,0.41455000000000003
20230107:1609,200.97,255.45,9.05,16.33,3.45,0.0,0.20097
20230107:1709,0.0,0.0,0.0,15.41,2.83,0.0,0.0
20230107:1809,0.0,0.0,0.0,14.59,2.69,0.0,0.0
20230107:1909,0.0,0.0,0.0,13.77,2.48,0.0,0.0
20230107:2009,0.0,0.0,0.0,12.8,2.34,0.0,0.0
20230107:2109,0.0,0.0,0.0,11.87,2.48,0.0,0.0
20230107:2209,0.0,0.0,0.0,11.04,2.83,0.0,0.0
20230107:2309,0.0,0.0,0.0,10.53,2.83,0.0,0.0
20230108:0009,0.0,0.0,0.0,10.14,2.83,0.0,0.0
20230108:0109,0.0,0.0,0.0,9.86,3.03,0.0,0.0
20230108:0209,0.0,0.0,0.0,9.91,3.38,0.0,0.0
20230108:0309,0.0,0.0,0.0,9.94,3.52,0.0,0.0
20230108:0409,0.0,0.0,0.0,9.92,3.66,0.0,0.0
20230108:0509,0.0,0.0,0.0,10.06,3.93,0.0,0.0
20230108:0609,0.0,0.0,0.0,10.39,4.07,0.0,0.0
20230108:0709,0.0,0.0,0.0,11.03,4.41,0.0,0.0
20230108:0809,139.45,180.11,7.15,11.48,4.48,0.0,0.13945
20230108:0909,196.02,233.88,16.31,13.28,4.48,0.0,0.19602
20230108:1009,508.01,580.75,23.75,15.17,5.38,0.0,0.50801
20230108:1109,598.46,685.6,28.79,15.88,5.93,0.0,0.59846
20230108:1209,223.07,266.21,30.8,16.54,6.41,0.0,0.22307
20230108:1309,307.09,358.51,29.48,17.08,6.76,0.0,0.30709
20230108:1409,214.23,256.41,25.04,17.09,6.76,0.0,0.21422999999999998
20230108:1509,118.78,151.37,18.06,16.53,5.72,0.0,0.11878
20230108:1609,76.08,105.48,9.21,16.11,5.24,0.0,0.07608
20230108:1709,0.0,0.0,0.0,15.47,5.17,0.0,0.0
20230108:1809,0.0,0.0,0.0,14.95,4.97,0.0,0.0
20230108:1909,0.0,0.0,0.0,15.29,4.97,0.0,0.0
20230108:2009,0.0,0.0,0.0,14.99,4.97,0.0,0.0
20230108:2109,0.0,0.0,0.0,14.86,4.83,0.0,0.0
20230108:2209,0.0,0.0,0.0,14.79,4.62,0.0,0.0
20230108:2309,0.0,0.0,0.0,14.63,4.41,0.0,0.0
20230109:0009,0.0,0.0,0.0,14.4,4.28,0.0,0.0
20230109:0109,0.0,0.0,0.0,14.21,4.14,0.0,0.0
20230109:0209,0.0,0.0,0.0,13.95,4.07,0.0,0.0
20230109:0309,0.0,0.0,0.0,13.65,3.79,0.0,0.0
20230109:0409,0.0,0.0,0.0,13.37,3.66,0.0,0.0
20230109:0509,0.0,0.0,0.0,13.2,3.52,0.0,0.0
20230109:0609,0.0,0.0,0.0,13.1,3.45,0.0,0.0
20230109:0709,0.0,0.0,0.0,13.27,3.79,0.0,0.0
20230109:0809,53.5,78.62,7.18,13.3,3.66,0.0,0.0535
20230109:0909,226.04,269.35,16.37,14.74,3.24,0.0,0.22604
20230109:1009,435.52,507.81,23.83,17.23,3.59,0.0,0.43551999999999996
20230109:1109,649.12,765.41,28.89,18.91,4.14,0.0,0.64912
20230109:1209,633.08,749.59,30.94,19.97,4.28,0.0,0.6330800000000001
20230109:1309,627.39,746.95,29.64,20.83,4.0,0.0,0.62739
20230109:1409,550.15,656.45,25.2,21.21,3.38,0.0,0.55015
20230109:1509,400.8,481.77,18.22,21.08,2.9,0.0,0.4008
20230109:1609,171.68,223.99,9.37,20.3,2.55,0.0,0.17168
20230109:1709,0.0,0.0,0.0,19.21,2.0,0.0,0.0
20230109:1809,0.0,0.0,0.0,18.16,1.52,0.0,0.0
20230109:1909,0.0,0.0,0.0,16.78,1.52,0.0,0.0
20230109:2009,0.0,0.0,0.0,15.47,1.45,0.0,0.0
20230109:2109,0.0,0.0,0.0,14.46,1.52,0.0,0.0
20230109:2209,0.0,0.0,0.0,13.59,1.59,0.0,0.0
20230109:2309,0.0,0.0,0.0,13.2,1.52,0.0,0.0
20230110:0009,0.0,0.0,0.0,13.24,1.38,0.0,0.0
20230110:0109,0.0,0.0,0.0,12.89,1.38,0.0,0.0
20230110:0209,0.0,0.0,0.0,12.24,1.45,0.0,0.0
20230110:0309,0.0,0.0,0.0,11.44,1.59,0.0,0.0
20230110:0409,0.0,0.0,0.0,11.03,1.59,0.0,0.0
20230110:0509,0.0,0.0,0.0,10.78,1.66,0.0,0.0
20230110:0609,0.0,0.0,0.0,11.14,1.59,0.0,0.0
20230110:0709,0.0,0.0,0.0,11.1,1.66,0.0,0.0
20230110:0809,160.09,206.15,7.22,11.64,1.59,0.0,0.16009
20230110:0909,390.65,463.45,16.43,14.65,0.97,0.0,0.39065
20230110:1009,531.6,635.72,23.91,15.82,0.69,0.0,0.5316000000000001
20230110:1109,623.05,754.02,29.01,17.34,1.1,0.0,0.62305
20230110:1209,653.93,792.1,31.08,18.15,1.59,0.0,0.6539299999999999
20230110:1309,643.92,776.39,29.8,18.6,1.93,0.0,0.6439199999999999
20230110:1409,550.49,656.69,25.37,18.81,2.14,0.0,0.55049
20230110:1509,408.35,487.34,18.4,18.67,2.21,0.0,0.40835000000000005
20230110:1609,203.58,260.64,9.54,17.97,2.07,0.0,0.20358
20230110:1709,0.0,0.0,0.0,16.92,1.59,0.0,0.0
20230110:1809,0.0,0.0,0.0,16.03,1.52,0.0,0.0
20230110:1909,0.0,0.0,0.0,15.42,1.24,0.0,0.0
20230110:2009,0.0,0.0,0.0,14.45,1.38,0.0,0.0
20230110:2109,0.0,0.0,0.0,13.71,1.52,0.0,0.0
20230110:2209,0.0,0.0,0.0,12.84,1.66,0.0,0.0
20230110:2309,0.0,0.0,0.0,11.96,1.79,0.0,0.0
20230111:0009,0.0,0.0,0.0,11.3,1.93,0.0,0.0
20230111:0109,0.0,0.0,0.0,10.78,2.0,0.0,0.0
20230111:0209,0.0,0.0,0.0,10.44,2.0,0.0,0.0
20230111:0309,0.0,0.0,0.0,10.09,2.0,0.0,0.0
20230111:0409,0.0,0.0,0.0,9.69,2.07,0.0,0.0
20230111:0509,0.0,0.0,0.0,9.23,2.07,0.0,0.0
20230111:0609,0.0,0.0,0.0,8.78,2.14,0.0,0.0
20230111:0709,0.0,0.0,0.0,8.82,2.14,0.0,0.0
20230111:0809,171.57,216.85,7.26,8.75,2.14,0.0,0.17157
20230111:0909,402.62,468.37,16.49,11.95,1.72,0.0,0.40262
20230111:1009,541.12,642.42,24.01,16.31,1.45,0.0,0.54112
20230111:1109,634.46,766.68,29.13,18.45,1.66,0.0,0.63446
20230111:1209,654.05,793.6,31.23,19.22,1.86,0.0,0.6540499999999999
20230111:1309,642.27,780.0,29.97,19.57,1.79,0.0,0.64227
20230111:1409,553.0,666.36,25.55,19.57,1.66,0.0,0.553
20230111:1509,412.78,495.55,18.57,19.08,1.72,0.0,0.41278
20230111:1609,210.72,269.73,9.72,18.11,1.52,0.0,0.21072
20230111:1709,0.0,0.0,0.0,16.87,1.17,0.0,0.0
20230111:1809,0.0,0.0,0.0,15.76,1.24,0.0,0.0
20230111:1909,0.0,0.0,0.0,15.01,1.1,0.0,0.0
20230111:2009,0.0,0.0,0.0,13.66,1.59,0.0,0.0
20230111:2109,0.0,0.0,0.0,12.67,1.93,0.0,0.0
20230111:2209,0.0,0.0,0.0,12.01,1.93,0.0,0.0
20230111:2309,0.0,0.0,0.0,11.33,1.72,0.0,0.0
20230112:0009,0.0,0.0,0.0,10.77,1.59,0.0,0.0
20230112:0109,0.0,0.0,0.0,10.45,1.59,0.0,0.0
20230112:0209,0.0,0.0,0.0,10.04,1.72,0.0,0.0
20230112:0309,0.0,0.0,0.0,9.8,1.86,0.0,0.0
20230112:0409,0.0,0.0,0.0,9.47,2.14,0.0,0.0
20230112:0509,0.0,0.0,0.0,9.25,2.41,0.0,0.0
20230112:0609,0.0,0.0,0.0,9.11,2.48,0.0,0.0
20230112:0709,0.0,0.0,0.0,8.67,2.28,0.0,0.0
20230112:0809,171.67,216.9,7.31,8.79,2.21,0.0,0.17167
20230112:0909,403.78,466.63,16.57,11.14,2.07,0.0,0.40378
20230112:1009,552.84,640.61,24.11,14.53,2.97,0.0,0.55284
20230112:1109,651.29,760.25,29.26,15.5,3.38,0.0,0.6512899999999999
20230112:1209,681.25,799.61,31.38,16.23,3.52,0.0,0.68125
20230112:1309,651.68,767.1,30.14,16.97,3.31,0.0,0.6516799999999999
20230112:1409,568.57,665.77,25.73,16.88,3.17,0.0,0.56857
20230112:1509,418.78,492.08,18.75,16.82,3.1,0.0,0.41878
20230112:1609,210.1,264.81,9.89,16.31,3.1,0.0,0.21009999999999998
20230112:1709,0.0,0.0,0.0,14.86,2.48,0.0,0.0
20230112:1809,0.0,0.0,0.0,13.87,1.59,0.0,0.0
20230112:1909,0.0,0.0,0.0,13.4,1.03,0.0,0.0
20230112:2009,0.0,0.0,0.0,13.03,0.34,0.0,0.0
20230112:2109,0.0,0.0,0.0,12.66,0.41,0.0,0.0
20230112:2209,0.0,0.0,0.0,12.27,0.83,0.0,0.0
20230112:2309,0.0,0.0,0.0,11.8,1.1,0.0,0.0
20230113:0009,0.0,0.0,0.0,11.0,1.31,0.0,0.0
20230113:0109,0.0,0.0,0.0,9.99,1.52,0.0,0.0
20230113:0209,0.0,0.0,0.0,9.35,1.72,0.0,0.0
20230113:0309,0.0,0.0,0.0,8.75,1.79,0.0,0.0
20230113:0409,0.0,0.0,0.0,8.2,1.86,0.0,0.0
20230113:0509,0.0,0.0,0.0,7.71,1.86,0.0,0.0
20230113:0609,0.0,0.0,0.0,7.27,1.93,0.0,0.0
20230113:0709,0.0,0.0,0.0,8.19,2.0,0.0,0.0
20230113:0809,56.73,80.77,7.37,8.08,1.86,0.0,0.056729999999999996
20230113:0909,340.08,393.54,16.64,10.36,1.52,0.0,0.34008
20230113:1009,549.48,648.08,24.21,14.28,1.24,0.0,0.54948
20230113:1109,644.09,768.61,29.4,15.97,1.72,0.0,0.64409
20230113:1209,668.67,801.38,31.55,16.87,2.0,0.0,0.66867
20230113:1309,666.04,795.08,30.32,17.19,2.34,0.0,0.66604
20230113:1409,530.78,625.05,25.92,17.2,2.55,0.0,0.5307799999999999
20230113:1509,274.07,326.2,18.94,16.72,2.48,0.0,0.27407
20230113:1609,224.76,282.37,10.07,15.84,2.14,0.0,0.22476
20230113:1709,0.0,0.0,0.0,14.85,1.52,0.0,0.0
20230113:1809,0.0,0.0,0.0,14.04,1.24,0.0,0.0
20230113:1909,0.0,0.0,0.0,12.97,1.17,0.0,0.0
20230113:2009,0.0,0.0,0.0,11.97,1.03,0.0,0.0
20230113:2109,0.0,0.0,0.0,11.62,1.03,0.0,0.0
20230113:2209,0.0,0.0,0.0,11.18,1.17,0.0,0.0
20230113:2309,0.0,0.0,0.0,10.88,1.24,0.0,0.0
20230114:0009,0.0,0.0,0.0,10.69,1.31,0.0,0.0
20230114:0109,0.0,0.0,0.0,10.32,1.31,0.0,0.0
20230114:0209,0.0,0.0,0.0,10.01,1.31,0.0,0.0
20230114:0309,0.0,0.0,0.0,9.29,1.45,0.0,0.0
20230114:0409,0.0,0.0,0.0,8.81,1.38,0.0,0.0
20230114:0509,0.0,0.0,0.0,8.46,1.31,0.0,0.0
20230114:0609,0.0,0.0,0.0,8.24,1.31,0.0,0.0
20230114:0709,0.0,0.0,0.0,9.53,1.03,0.0,0.0
20230114:0809,196.96,249.21,7.43,9.69,0.97,0.0,0.19696
20230114:0909,408.95,480.07,16.73,11.24,0.48,0.0,0.40895
20230114:1009,555.41,655.16,24.33,13.18,0.9,0.0,0.55541
20230114:1109,655.01,777.76,29.54,14.31,1.59,0.0,0.65501
20230114:1209,692.79,824.76,31.72,15.01,2.0,0.0,0.69279
20230114:1309,669.76,791.89,30.51,15.39,2.41,0.0,0.66976
20230114:1409,588.92,691.16,26.11,16.04,2.69,0.0,0.58892
20230114:1509,448.01,525.92,19.13,16.12,2.76,0.0,0.44800999999999996
20230114:1609,231.85,289.86,10.26,15.71,2.48,0.0,0.23185
20230114:1709,0.0,0.0,0.0,14.64,1.79,0.0,0.0
20230114:1809,0.0,0.0,0.0,13.78,1.72,0.0,0.0
20230114:1909,0.0,0.0,0.0,13.04,1.93,0.0,0.0
20230114:2009,0.0,0.0,0.0,12.03,2.14,0.0,0.0
20230114:2109,0.0,0.0,0.0,11.31,2.21,0.0,0.0
20230114:2209,0.0,0.0,0.0,10.7,2.21,0.0,0.0
20230114:2309,0.0,0.0,0.0,10.11,2.21,0.0,0.0
20230115:0009,0.0,0.0,0.0,9.76,2.28,0.0,0.0
20230115:0109,0.0,0.0,0.0,9.73,2.41,0.0,0.0
20230115:0209,0.0,0.0,0.0,9.14,2.55,0.0,0.0
20230115:0309,0.0,0.0,0.0,8.66,2.55,0.0,0.0
20230115:0409,0.0,0.0,0.0,8.1,2.55,0.0,0.0
20230115:0509,0.0,0.0,0.0,7.52,2.55,0.0,0.0
20230115:0609,0.0,0.0,0.0,7.1,2.55,0.0,0.0
20230115:0709,0.0,0.0,0.0,7.46,2.34,0.0,0.0
20230115:0809,179.21,224.66,7.49,7.58,2.21,0.0,0.17921
20230115:0909,416.8,480.44,16.82,10.35,1.93,0.0,0.4168
20230115:1009,559.22,657.24,24.45,14.97,1.86,0.0,0.55922
20230115:1109,654.18,778.66,29.7,17.4,2.55,0.0,0.65418
20230115:1209,692.72,827.02,31.9,18.51,3.17,0.0,0.69272
20230115:1309,667.7,795.45,30.7,19.06,3.38,0.0,0.6677000000000001
20230115:1409,584.06,692.86,26.31,19.33,3.24,0.0,0.5840599999999999
20230115:1509,431.08,513.33,19.33,19.21,2.76,0.0,0.43107999999999996
20230115:1609,223.67,284.02,10.45,18.75,2.07,0.0,0.22366999999999998
20230115:1709,0.0,0.0,0.0,17.84,1.17,0.0,0.0
20230115:1809,0.0,0.0,0.0,16.72,0.69,0.0,0.0
20230115:1909,0.0,0.0,0.0,15.22,1.66,0.0,0.0
20230115:2009,0.0,0.0,0.0,14.03,1.86,0.0,0.0
20230115:2109,0.0,0.0,0.0,13.01,2.07,0.0,0.0
20230115:2209,0.0,0.0,0.0,12.01,2.21,0.0,0.0
20230115:2309,0.0,0.0,0.0,11.21,2.28,0.0,0.0
20230116:0009,0.0,0.0,0.0,10.56,2.28,0.0,0.0
20230116:0109,0.0,0.0,0.0,9.91,2.34,0.0,0.0
20230116:0209,0.0,0.0,0.0,9.39,2.34,0.0,0.0
20230116:0309,0.0,0.0,0.0,8.83,2.28,0.0,0.0
20230116:0409,0.0,0.0,0.0,8.19,2.21,0.0,0.0
20230116:0509,0.0,0.0,0.0,7.74,2.21,0.0,0.0
20230116:0609,0.0,0.0,0.0,7.45,2.14,0.0,0.0
20230116:0709,0.0,0.0,0.0,7.69,2.21,0.0,0.0
20230116:0809,123.57,158.86,7.57,7.54,2.21,0.0,0.12357
20230116:0909,343.81,395.44,16.92,9.99,2.14,0.0,0.34381
20230116:1009,598.94,700.81,24.58,13.74,2.0,0.0,0.59894
20230116:1109,670.44,795.41,29.85,15.77,2.28,0.0,0.67044
20230116:1209,667.44,787.51,32.08,16.91,3.31,0.0,0.66744
20230116:1309,672.99,790.0,30.9,17.49,4.14,0.0,0.67299
20230116:1409,596.39,694.91,26.52,17.84,4.69,0.0,0.59639
20230116:1509,471.82,551.41,19.53,17.79,4.83,0.0,0.47182
20230116:1609,179.71,226.95,10.64,17.25,4.69,0.0,0.17971
20230116:1709,0.0,0.0,0.0,16.35,4.07,0.0,0.0
20230116:1809,0.0,0.0,0.0,15.27,4.14,0.0,0.0
20230116:1909,0.0,0.0,0.0,14.67,4.48,0.0,0.0
20230116:2009,0.0,0.0,0.0,13.72,4.97,0.0,0.0
20230116:2109,0.0,0.0,0.0,13.04,5.31,0.0,0.0
20230116:2209,0.0,0.0,0.0,12.51,5.45,0.0,0.0
20230116:2309,0.0,0.0,0.0,12.13,5.66,0.0,0.0
20230117:0009,0.0,0.0,0.0,11.98,5.72,0.0,0.0
20230117:0109,0.0,0.0,0.0,11.97,5.79,0.0,0.0
20230117:0209,0.0,0.0,0.0,11.82,5.72,0.0,0.0
20230117:0309,0.0,0.0,0.0,11.68,5.66,0.0,0.0
20230117:0409,0.0,0.0,0.0,11.43,5.59,0.0,0.0
20230117:0509,0.0,0.0,0.0,11.25,5.66,0.0,0.0
20230117:0609,0.0,0.0,0.0,11.05,5.66,0.0,0.0
