time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20190404:1110,51.92,74.82,50.34,11.17,0.76,0.0,0.05192
20190404:1210,181.84,223.49,49.79,11.86,0.69,0.0,0.18184
20190404:1310,96.03,125.65,45.26,11.97,0.97,0.0,0.09603
20190404:1410,76.74,103.59,37.82,11.85,1.17,0.0,0.07673999999999999
20190404:1510,323.99,385.3,28.63,11.53,1.17,0.0,0.32399
20190404:1610,10.18,23.02,18.5,11.19,1.31,0.0,0.01018
20190404:1710,42.92,65.49,7.97,10.34,1.17,0.0,0.04292
20190404:1810,0.0,0.0,0.0,8.89,1.24,0.0,0.0
20190404:1910,0.0,0.0,0.0,7.42,1.31,0.0,0.0
20190404:2010,0.0,0.0,0.0,6.33,1.1,0.0,0.0
20190404:2110,0.0,0.0,0.0,5.61,1.1,0.0,0.0
20190404:2210,0.0,0.0,0.0,4.31,1.66,0.0,0.0
20190404:2310,0.0,0.0,0.0,3.4,1.86,0.0,0.0
20190405:0010,0.0,0.0,0.0,3.04,2.0,0.0,0.0
20190405:0110,0.0,0.0,0.0,2.16,1.86,0.0,0.0
20190405:0210,0.0,0.0,0.0,1.25,1.79,0.0,0.0
20190405:0310,0.0,0.0,0.0,0.89,1.72,0.0,0.0
20190405:0410,0.0,0.0,0.0,0.49,1.59,0.0,0.0
20190405:0510,0.0,0.0,0.0,0.21,1.45,0.0,0.0
20190405:0610,52.52,72.31,11.01,0.4,1.31,0.0,0.052520000000000004
20190405:0710,176.02,236.07,21.49,5.19,0.83,0.0,0.17602
20190405:0810,380.88,463.12,31.45,8.93,0.14,0.0,0.38088
20190405:0910,560.1,689.39,40.3,11.34,0.9,0.0,0.5601
20190405:1010,675.7,859.6,47.13,13.06,1.17,0.0,0.6757000000000001
20190405:1110,738.35,965.91,50.73,14.43,1.24,0.0,0.7383500000000001
20190405:1210,748.03,990.75,50.15,15.4,1.17,0.0,0.74803
20190405:1310,739.66,983.9,45.57,16.09,1.03,0.0,0.73966
20190405:1410,661.44,855.6,38.09,16.4,1.1,0.0,0.66144
20190405:1510,544.11,679.1,28.87,16.38,1.31,0.0,0.54411
20190405:1610,354.83,433.28,18.72,15.99,1.52,0.0,0.35483
20190405:1710,123.8,168.81,8.18,14.91,1.72,0.0,0.1238
20190405:1810,0.0,0.0,0.0,12.77,1.86,0.0,0.0
20190405:1910,0.0,0.0,0.0,11.01,1.38,0.0,0.0
20190405:2010,0.0,0.0,0.0,10.19,1.03,0.0,0.0
20190405:2110,0.0,0.0,0.0,9.58,0.97,0.0,0.0
20190405:2210,0.0,0.0,0.0,9.02,0.97,0.0,0.0
20190405:2310,0.0,0.0,0.0,8.74,0.9,0.0,0.0
20190406:0010,0.0,0.0,0.0,8.58,0.83,0.0,0.0
20190406:0110,0.0,0.0,0.0,8.45,0.69,0.0,0.0
20190406:0210,0.0,0.0,0.0,8.07,0.69,0.0,0.0
20190406:0310,0.0,0.0,0.0,8.01,0.48,0.0,0.0
20190406:0410,0.0,0.0,0.0,7.69,0.34,0.0,0.0
20190406:0510,0.0,0.0,0.0,7.58,0.34,0.0,0.0
20190406:0610,45.18,66.18,11.33,7.84,0.28,0.0,0.04518
20190406:0710,115.92,147.1,21.82,8.19,0.69,0.0,0.11592
20190406:0810,293.58,351.4,31.79,8.94,0.62,0.0,0.29358
20190406:0910,300.94,358.38,40.66,9.48,0.76,0.0,0.30094
20190406:1010,622.24,773.36,47.51,10.01,0.83,0.0,0.62224
20190406:1110,505.33,614.23,51.11,10.88,1.17,0.0,0.50533
20190406:1210,46.23,68.1,50.51,11.15,1.45,0.0,0.04623
20190406:1310,452.06,543.02,45.88,11.27,1.52,0.0,0.45206
20190406:1410,248.79,297.36,38.36,11.01,1.72,0.0,0.24878999999999998
20190406:1510,57.03,80.57,29.11,11.03,2.07,0.0,0.057030000000000004
20190406:1610,10.86,23.98,18.94,11.18,2.14,0.0,0.01086
20190406:1710,5.08,15.35,8.39,10.6,1.66,0.0,0.00508
20190406:1810,0.0,0.0,0.0,9.68,1.52,0.0,0.0
20190406:1910,0.0,0.0,0.0,8.71,1.38,0.0,0.0
20190406:2010,0.0,0.0,0.0,7.99,1.24,0.0,0.0
20190406:2110,0.0,0.0,0.0,7.64,1.31,0.0,0.0
20190406:2210,0.0,0.0,0.0,7.42,1.31,0.0,0.0
20190406:2310,0.0,0.0,0.0,7.21,1.17,0.0,0.0
20190407:0010,0.0,0.0,0.0,6.8,1.1,0.0,0.0
20190407:0110,0.0,0.0,0.0,6.73,0.9,0.0,0.0
20190407:0210,0.0,0.0,0.0,6.71,0.97,0.0,0.0
20190407:0310,0.0,0.0,0.0,6.69,0.97,0.0,0.0
20190407:0410,0.0,0.0,0.0,6.66,0.97,0.0,0.0
20190407:0510,0.0,0.0,0.0,6.58,0.69,0.0,0.0
20190407:0610,22.18,38.37,11.65,6.81,0.55,0.0,0.02218
20190407:0710,49.42,70.98,22.14,7.93,0.69,0.0,0.04942
20190407:0810,53.51,75.78,32.13,8.21,0.69,0.0,0.053509999999999995
20190407:0910,265.22,316.48,41.02,8.99,0.48,0.0,0.26522
20190407:1010,148.54,184.16,47.89,9.96,0.21,0.0,0.14854
20190407:1110,121.75,154.43,51.49,10.76,0.14,0.0,0.12175
20190407:1210,185.95,227.33,50.86,10.99,0.69,0.0,0.18594999999999998
20190407:1310,96.07,125.65,46.19,11.69,0.62,0.0,0.09606999999999999
20190407:1410,75.1,101.67,38.63,11.28,0.21,0.0,0.0751
20190407:1510,229.98,277.49,29.34,11.51,0.48,0.0,0.22998
20190407:1610,185.95,226.4,19.15,11.03,0.76,0.0,0.18594999999999998
20190407:1710,24.23,41.71,8.61,10.7,0.41,0.0,0.02423
20190407:1810,0.0,0.0,0.0,10.0,0.21,0.0,0.0
20190407:1910,0.0,0.0,0.0,7.3,0.83,0.0,0.0
20190407:2010,0.0,0.0,0.0,6.67,0.97,0.0,0.0
20190407:2110,0.0,0.0,0.0,5.45,1.38,0.0,0.0
20190407:2210,0.0,0.0,0.0,4.71,1.38,0.0,0.0
20190407:2310,0.0,0.0,0.0,3.9,1.31,0.0,0.0
20190408:0010,0.0,0.0,0.0,3.38,1.24,0.0,0.0
20190408:0110,0.0,0.0,0.0,2.78,1.17,0.0,0.0
20190408:0210,0.0,0.0,0.0,2.16,1.17,0.0,0.0
20190408:0310,0.0,0.0,0.0,1.49,1.24,0.0,0.0
20190408:0410,0.0,0.0,0.0,1.02,1.17,0.0,0.0
20190408:0510,0.0,0.0,0.0,0.9,1.24,0.0,0.0
20190408:0610,29.01,50.4,11.97,2.04,1.17,0.0,0.02901
20190408:0710,187.6,251.89,22.46,6.35,1.24,0.0,0.1876
20190408:0810,400.85,486.34,32.47,9.92,0.83,0.0,0.40085000000000004
20190408:0910,568.11,705.24,41.38,12.57,0.9,0.0,0.56811
20190408:1010,676.44,874.93,48.27,14.35,0.83,0.0,0.67644
20190408:1110,730.03,981.8,51.88,15.59,0.48,0.0,0.73003
20190408:1210,734.68,999.18,51.22,16.48,0.41,0.0,0.73468
20190408:1310,726.74,978.62,46.5,17.04,0.69,0.0,0.72674
20190408:1410,659.45,863.05,38.89,17.27,0.83,0.0,0.6594500000000001
20190408:1510,543.38,686.22,29.57,17.23,0.9,0.0,0.54338
20190408:1610,369.42,455.76,19.37,16.91,1.03,0.0,0.36942
20190408:1710,123.81,169.21,8.82,16.06,1.1,0.0,0.12381
20190408:1810,0.0,0.0,0.0,13.69,1.38,0.0,0.0
20190408:1910,0.0,0.0,0.0,12.7,1.24,0.0,0.0
20190408:2010,0.0,0.0,0.0,11.08,1.31,0.0,0.0
20190408:2110,0.0,0.0,0.0,9.41,1.1,0.0,0.0
20190408:2210,0.0,0.0,0.0,8.94,0.83,0.0,0.0
20190408:2310,0.0,0.0,0.0,7.85,0.69,0.0,0.0
20190409:0010,0.0,0.0,0.0,7.13,0.76,0.0,0.0
20190409:0110,0.0,0.0,0.0,6.25,0.83,0.0,0.0
20190409:0210,0.0,0.0,0.0,5.87,0.62,0.0,0.0
20190409:0310,0.0,0.0,0.0,5.41,0.69,0.0,0.0
20190409:0410,0.0,0.0,0.0,4.52,0.76,0.0,0.0
20190409:0510,0.0,0.93,1.72,3.65,0.83,0.0,0.0
20190409:0610,34.68,58.27,12.28,3.97,0.83,0.0,0.03468
20190409:0710,188.01,252.97,22.78,8.64,0.62,0.0,0.18800999999999998
20190409:0810,382.13,470.84,32.8,12.04,0.14,0.0,0.38212999999999997
20190409:0910,544.11,686.56,41.73,13.99,0.21,0.0,0.54411
20190409:1010,620.54,802.1,48.64,15.31,0.48,0.0,0.62054
20190409:1110,693.93,918.48,52.25,16.26,0.76,0.0,0.6939299999999999
20190409:1210,699.06,929.4,51.57,16.85,0.83,0.0,0.6990599999999999
20190409:1310,562.53,718.48,46.8,17.19,0.9,0.0,0.56253
20190409:1410,380.65,469.9,39.15,17.33,0.97,0.0,0.38065
20190409:1510,87.27,117.98,29.8,16.92,1.59,0.0,0.08727
20190409:1610,76.24,104.43,19.58,15.59,2.28,0.0,0.07623999999999999
20190409:1710,117.51,159.46,9.03,14.4,1.59,0.0,0.11751
20190409:1810,0.0,0.0,0.0,13.21,1.24,0.0,0.0
20190409:1910,0.0,0.0,0.0,13.12,0.55,0.0,0.0
20190409:2010,0.0,0.0,0.0,12.35,0.41,0.0,0.0
20190409:2110,0.0,0.0,0.0,11.18,0.48,0.0,0.0
20190409:2210,0.0,0.0,0.0,9.7,0.48,0.0,0.0
20190409:2310,0.0,0.0,0.0,8.45,0.41,0.0,0.0
20190410:0010,0.0,0.0,0.0,7.64,0.62,0.0,0.0
20190410:0110,0.0,0.0,0.0,6.57,0.83,0.0,0.0
20190410:0210,0.0,0.0,0.0,5.8,0.9,0.0,0.0
20190410:0310,0.0,0.0,0.0,5.54,0.83,0.0,0.0
20190410:0410,0.0,0.0,0.0,5.43,0.69,0.0,0.0
20190410:0510,0.37,6.49,2.04,5.06,0.69,0.0,0.00037
20190410:0610,42.79,67.96,12.59,5.53,0.62,0.0,0.04279
20190410:0710,185.3,243.02,23.1,9.25,0.21,0.0,0.18530000000000002
20190410:0810,346.42,422.2,33.13,12.01,0.55,0.0,0.34642
20190410:0910,461.97,566.21,42.08,13.65,0.97,0.0,0.46197000000000005
20190410:1010,596.2,750.42,49.01,14.79,1.31,0.0,0.5962000000000001
20190410:1110,331.84,405.67,52.63,15.6,1.38,0.0,0.33183999999999997
20190410:1210,116.61,151.55,51.92,16.18,1.38,0.0,0.11661
20190410:1310,90.82,121.82,47.11,16.31,1.45,0.0,0.09082
20190410:1410,432.98,533.02,39.41,16.4,1.24,0.0,0.43298000000000003
20190410:1510,123.96,159.87,30.03,15.62,0.83,0.0,0.12395999999999999
20190410:1610,143.57,181.27,19.8,14.86,1.24,0.0,0.14357
20190410:1710,20.7,37.41,9.24,13.3,0.76,0.0,0.0207
20190410:1810,0.0,0.0,0.0,12.41,1.38,0.0,0.0
20190410:1910,0.0,0.0,0.0,11.58,1.03,0.0,0.0
20190410:2010,0.0,0.0,0.0,10.74,1.1,0.0,0.0
20190410:2110,0.0,0.0,0.0,10.39,0.97,0.0,0.0
20190410:2210,0.0,0.0,0.0,10.14,0.76,0.0,0.0
20190410:2310,0.0,0.0,0.0,9.29,0.55,0.0,0.0
20190411:0010,0.0,0.0,0.0,8.52,0.62,0.0,0.0
20190411:0110,0.0,0.0,0.0,6.91,0.97,0.0,0.0
20190411:0210,0.0,0.0,0.0,6.77,0.83,0.0,0.0
20190411:0310,0.0,0.0,0.0,6.53,0.83,0.0,0.0
20190411:0410,0.0,0.0,0.0,6.09,1.03,0.0,0.0
20190411:0510,0.0,5.56,2.35,6.21,0.9,0.0,0.0
20190411:0610,10.44,23.02,12.9,6.68,0.69,0.0,0.01044
20190411:0710,50.96,72.9,23.41,8.3,0.41,0.0,0.05096
20190411:0810,135.79,169.71,33.45,10.07,0.34,0.0,0.13579
20190411:0910,203.04,247.04,42.43,11.07,0.62,0.0,0.20304
20190411:1010,298.74,359.26,49.38,11.71,1.03,0.0,0.29874
20190411:1110,142.45,178.41,53.0,12.45,1.45,0.0,0.14245
20190411:1210,113.6,145.8,52.27,12.58,1.38,0.0,0.11359999999999999
20190411:1310,97.56,127.57,47.41,12.32,0.97,0.0,0.09756000000000001
20190411:1410,127.94,162.1,39.67,12.24,0.83,0.0,0.12794
20190411:1510,61.55,86.33,30.26,12.21,0.9,0.0,0.06155
20190411:1610,50.08,72.9,20.01,11.91,0.69,0.0,0.05008
20190411:1710,10.15,23.02,9.44,11.62,0.48,0.0,0.010150000000000001
20190411:1810,0.0,0.0,0.0,10.93,1.1,0.0,0.0
20190411:1910,0.0,0.0,0.0,10.15,0.62,0.0,0.0
20190411:2010,0.0,0.0,0.0,9.91,0.69,0.0,0.0
20190411:2110,0.0,0.0,0.0,9.9,0.55,0.0,0.0
20190411:2210,0.0,0.0,0.0,9.73,0.34,0.0,0.0
20190411:2310,0.0,0.0,0.0,9.51,0.28,0.0,0.0
20190412:0010,0.0,0.0,0.0,9.08,0.69,0.0,0.0
20190412:0110,0.0,0.0,0.0,8.33,0.9,0.0,0.0
20190412:0210,0.0,0.0,0.0,8.16,1.03,0.0,0.0
20190412:0310,0.0,0.0,0.0,8.12,1.03,0.0,0.0
20190412:0410,0.0,0.0,0.0,8.14,0.97,0.0,0.0
20190412:0510,0.0,1.85,2.66,8.1,0.83,0.0,0.0
20190412:0610,45.72,67.04,13.21,8.46,0.55,0.0,0.04572
20190412:0710,36.78,56.59,23.72,9.63,0.97,0.0,0.03678
20190412:0810,56.36,79.61,33.78,10.1,0.97,0.0,0.05636
20190412:0910,89.92,117.98,42.77,10.48,0.9,0.0,0.08992
20190412:1010,151.92,188.96,49.74,11.63,0.76,0.0,0.15192
20190412:1110,268.16,325.4,53.38,12.38,0.55,0.0,0.26816
20190412:1210,606.75,779.46,52.61,13.34,0.21,0.0,0.60675
20190412:1310,317.61,387.31,47.71,14.0,0.55,0.0,0.31761
20190412:1410,413.67,506.41,39.92,14.63,0.76,0.0,0.41367000000000004
20190412:1510,418.26,509.61,30.49,14.82,0.97,0.0,0.41825999999999997
20190412:1610,357.48,434.77,20.22,14.68,1.17,0.0,0.35748
20190412:1710,133.43,179.42,9.65,13.85,0.41,0.0,0.13343
20190412:1810,0.0,0.0,0.0,13.01,0.41,0.0,0.0
20190412:1910,0.0,0.0,0.0,10.24,0.83,0.0,0.0
20190412:2010,0.0,0.0,0.0,9.6,1.03,0.0,0.0
20190412:2110,0.0,0.0,0.0,10.1,0.69,0.0,0.0
20190412:2210,0.0,0.0,0.0,9.55,0.69,0.0,0.0
20190412:2310,0.0,0.0,0.0,6.83,1.38,0.0,0.0
20190413:0010,0.0,0.0,0.0,6.0,1.38,0.0,0.0
20190413:0110,0.0,0.0,0.0,5.59,1.24,0.0,0.0
20190413:0210,0.0,0.0,0.0,5.82,1.17,0.0,0.0
20190413:0310,0.0,0.0,0.0,5.41,1.31,0.0,0.0
20190413:0410,0.0,0.0,0.0,5.06,1.38,0.0,0.0
20190413:0510,0.0,3.71,2.96,5.34,1.24,0.0,0.0
20190413:0610,61.18,84.65,13.51,6.03,1.03,0.0,0.06118
20190413:0710,112.63,142.49,24.03,8.39,1.45,0.0,0.11263
20190413:0810,140.89,173.55,34.1,8.64,1.79,0.0,0.14089
20190413:0910,241.27,287.17,43.11,9.31,1.72,0.0,0.24127
20190413:1010,216.61,260.35,50.11,10.02,1.52,0.0,0.21661000000000002
20190413:1110,275.57,329.51,53.74,10.6,1.38,0.0,0.27557
20190413:1210,296.39,354.29,52.96,10.96,1.45,0.0,0.29639
20190413:1310,324.11,387.56,48.0,11.48,1.45,0.0,0.32411
20190413:1410,85.04,113.18,40.17,12.15,1.17,0.0,0.08504
20190413:1510,122.76,156.0,30.71,12.19,1.1,0.0,0.12276000000000001
20190413:1610,121.57,154.53,20.43,12.2,0.97,0.0,0.12157
20190413:1710,26.97,45.26,9.86,11.65,0.41,0.0,0.026969999999999997
20190413:1810,0.0,0.0,0.0,11.1,1.03,0.0,0.0
20190413:1910,0.0,0.0,0.0,9.89,1.1,0.0,0.0
20190413:2010,0.0,0.0,0.0,8.5,1.31,0.0,0.0
20190413:2110,0.0,0.0,0.0,7.77,1.38,0.0,0.0
20190413:2210,0.0,0.0,0.0,7.89,1.1,0.0,0.0
20190413:2310,0.0,0.0,0.0,7.16,1.1,0.0,0.0
20190414:0010,0.0,0.0,0.0,6.78,1.24,0.0,0.0
20190414:0110,0.0,0.0,0.0,6.56,1.38,0.0,0.0
20190414:0210,0.0,0.0,0.0,6.55,1.59,0.0,0.0
20190414:0310,0.0,0.0,0.0,6.39,1.72,0.0,0.0
20190414:0410,0.0,0.0,0.0,6.13,1.79,0.0,0.0
20190414:0510,4.34,13.91,3.27,5.65,1.86,0.0,0.00434
20190414:0610,43.57,74.05,13.81,5.62,1.93,0.0,0.04357
20190414:0710,201.85,255.8,24.33,6.9,1.79,0.0,0.20185
20190414:0810,414.73,489.84,34.41,7.73,2.21,0.0,0.41473000000000004
20190414:0910,522.12,615.99,43.45,8.16,2.41,0.0,0.52212
20190414:1010,531.88,630.17,50.47,8.44,2.48,0.0,0.53188
20190414:1110,728.02,893.0,54.11,8.96,2.69,0.0,0.72802
20190414:1210,503.76,598.84,53.3,9.51,2.48,0.0,0.50376
20190414:1310,497.36,591.41,48.3,9.52,2.21,0.0,0.49736
20190414:1410,205.87,247.76,40.42,10.03,1.59,0.0,0.20587
20190414:1510,472.98,564.06,30.93,10.19,1.38,0.0,0.47298
20190414:1610,363.52,430.68,20.64,10.16,1.66,0.0,0.36351999999999995
20190414:1710,120.18,158.35,10.06,9.36,1.1,0.0,0.12018000000000001
20190414:1810,0.0,0.0,0.0,8.78,0.76,0.0,0.0
20190414:1910,0.0,0.0,0.0,7.84,0.28,0.0,0.0
20190414:2010,0.0,0.0,0.0,7.16,0.62,0.0,0.0
20190414:2110,0.0,0.0,0.0,6.66,0.76,0.0,0.0
20190414:2210,0.0,0.0,0.0,6.57,0.69,0.0,0.0
20190414:2310,0.0,0.0,0.0,5.97,0.9,0.0,0.0
20190415:0010,0.0,0.0,0.0,6.14,0.83,0.0,0.0
20190415:0110,0.0,0.0,0.0,6.31,0.76,0.0,0.0
20190415:0210,0.0,0.0,0.0,6.16,1.1,0.0,0.0
20190415:0310,0.0,0.0,0.0,5.72,1.24,0.0,0.0
20190415:0410,0.0,0.0,0.0,5.55,1.31,0.0,0.0
20190415:0510,6.14,16.69,3.57,5.05,1.45,0.0,0.00614
20190415:0610,69.99,96.74,14.1,5.86,1.1,0.0,0.06999
20190415:0710,204.76,267.78,24.63,8.89,0.62,0.0,0.20476
20190415:0810,413.75,506.97,34.73,11.09,0.34,0.0,0.41375
20190415:0910,571.36,721.54,43.78,12.73,0.14,0.0,0.57136
20190415:1010,574.73,731.52,50.82,14.07,0.34,0.0,0.57473
20190415:1110,67.31,94.0,54.47,14.77,0.69,0.0,0.06731000000000001
20190415:1210,244.82,301.11,53.63,15.46,1.03,0.0,0.24481999999999998
20190415:1310,80.26,109.35,48.59,15.78,1.38,0.0,0.08026000000000001
20190415:1410,585.89,734.04,40.67,15.81,1.66,0.0,0.58589
20190415:1510,543.12,670.64,31.15,15.76,1.79,0.0,0.54312
20190415:1610,381.04,462.6,20.84,15.33,1.93,0.0,0.38104000000000005
20190415:1710,28.85,48.06,10.27,14.55,1.66,0.0,0.02885
20190415:1810,0.0,0.0,0.0,13.03,0.9,0.0,0.0
20190415:1910,0.0,0.0,0.0,12.95,0.62,0.0,0.0
20190415:2010,0.0,0.0,0.0,12.33,0.76,0.0,0.0
20190415:2110,0.0,0.0,0.0,11.47,1.03,0.0,0.0
20190415:2210,0.0,0.0,0.0,9.75,1.17,0.0,0.0
20190415:2310,0.0,0.0,0.0,8.95,1.17,0.0,0.0
20190416:0010,0.0,0.0,0.0,7.64,1.24,0.0,0.0
20190416:0110,0.0,0.0,0.0,6.24,1.38,0.0,0.0
20190416:0210,0.0,0.0,0.0,5.34,1.38,0.0,0.0
20190416:0310,0.0,0.0,0.0,4.96,1.38,0.0,0.0
20190416:0410,0.0,0.0,0.0,5.04,1.31,0.0,0.0
20190416:0510,0.0,5.56,3.86,5.08,1.24,0.0,0.0
20190416:0610,61.79,85.24,14.4,6.61,0.97,0.0,0.06179
20190416:0710,150.8,188.13,24.93,9.63,0.41,0.0,0.15080000000000002
20190416:0810,312.7,379.35,35.04,11.07,0.07,0.0,0.3127
20190416:0910,528.51,655.57,44.11,11.96,0.34,0.0,0.52851
20190416:1010,378.03,461.02,51.18,12.58,0.34,0.0,0.37803
20190416:1110,309.71,378.17,54.83,13.19,0.21,0.0,0.30971
20190416:1210,177.73,220.61,53.97,13.58,0.55,0.0,0.17773
20190416:1310,298.9,364.41,48.87,14.09,0.69,0.0,0.2989
20190416:1410,344.2,419.23,40.92,14.41,0.69,0.0,0.3442
20190416:1510,355.39,431.04,31.37,14.38,0.76,0.0,0.35539
20190416:1610,260.57,317.09,21.05,14.21,0.76,0.0,0.26056999999999997
20190416:1710,86.05,118.81,10.47,13.73,0.69,0.0,0.08605
20190416:1810,0.0,0.0,0.0,12.64,0.69,0.0,0.0
20190416:1910,0.0,0.0,0.0,11.65,1.03,0.0,0.0
20190416:2010,0.0,0.0,0.0,10.86,1.17,0.0,0.0
20190416:2110,0.0,0.0,0.0,10.5,1.17,0.0,0.0
20190416:2210,0.0,0.0,0.0,10.28,1.17,0.0,0.0
20190416:2310,0.0,0.0,0.0,10.03,1.17,0.0,0.0
20190417:0010,0.0,0.0,0.0,9.87,1.1,0.0,0.0
20190417:0110,0.0,0.0,0.0,9.74,1.03,0.0,0.0
20190417:0210,0.0,0.0,0.0,8.46,1.1,0.0,0.0
20190417:0310,0.0,0.0,0.0,7.37,1.1,0.0,0.0
20190417:0410,0.0,0.0,0.0,7.25,1.1,0.0,0.0
20190417:0510,8.55,20.4,4.16,7.31,1.17,0.0,0.00855
20190417:0610,49.32,83.34,14.69,7.51,1.31,0.0,0.04932
20190417:0710,207.74,275.82,25.22,11.66,0.69,0.0,0.20774
20190417:0810,405.92,503.71,35.34,13.6,0.21,0.0,0.40592
20190417:0910,558.61,707.97,44.44,14.75,0.34,0.0,0.55861
20190417:1010,637.46,825.27,51.53,15.35,0.62,0.0,0.63746
20190417:1110,690.95,914.63,55.19,15.48,0.55,0.0,0.6909500000000001
20190417:1210,702.93,943.26,54.3,15.83,0.34,0.0,0.7029299999999999
20190417:1310,715.31,960.76,49.16,15.93,0.41,0.0,0.7153099999999999
20190417:1410,649.22,846.92,41.16,16.1,0.55,0.0,0.64922
20190417:1510,524.77,660.9,31.59,16.13,0.48,0.0,0.52477
20190417:1610,287.19,353.15,21.25,16.06,0.41,0.0,0.28719
20190417:1710,69.83,99.53,10.68,15.63,0.34,0.0,0.06983
20190417:1810,0.0,0.0,0.0,14.82,0.55,0.0,0.0
20190417:1910,0.0,0.0,0.0,13.16,1.31,0.0,0.0
20190417:2010,0.0,0.0,0.0,11.48,1.59,0.0,0.0
20190417:2110,0.0,0.0,0.0,10.56,1.59,0.0,0.0
20190417:2210,0.0,0.0,0.0,10.04,1.38,0.0,0.0
20190417:2310,0.0,0.0,0.0,9.59,1.31,0.0,0.0
20190418:0010,0.0,0.0,0.0,8.79,1.31,0.0,0.0
20190418:0110,0.0,0.0,0.0,8.22,1.31,0.0,0.0
20190418:0210,0.0,0.0,0.0,7.71,1.31,0.0,0.0
20190418:0310,0.0,0.0,0.0,7.51,1.31,0.0,0.0
20190418:0410,0.0,0.0,0.0,7.31,1.24,0.0,0.0
20190418:0510,7.91,19.47,4.45,7.32,1.24,0.0,0.00791
20190418:0610,55.97,90.29,14.97,8.47,1.1,0.0,0.05597
20190418:0710,205.09,266.21,25.51,11.99,0.76,0.0,0.20509
20190418:0810,395.53,487.39,35.64,14.19,0.83,0.0,0.39553
20190418:0910,555.03,690.29,44.76,15.1,1.45,0.0,0.55503
20190418:1010,660.44,842.43,51.87,15.75,1.66,0.0,0.66044
20190418:1110,714.43,929.95,55.55,16.26,1.66,0.0,0.7144299999999999
20190418:1210,639.64,821.99,54.63,16.96,1.59,0.0,0.63964
20190418:1310,646.92,835.12,49.44,17.27,1.45,0.0,0.6469199999999999
20190418:1410,540.61,681.54,41.4,17.42,1.24,0.0,0.54061
20190418:1510,374.24,459.28,31.8,17.34,1.17,0.0,0.37424
20190418:1610,232.83,287.69,21.46,16.93,0.9,0.0,0.23283
20190418:1710,86.26,119.98,10.88,16.04,0.83,0.0,0.08626
20190418:1810,0.0,0.0,0.0,14.83,1.31,0.0,0.0
20190418:1910,0.0,0.0,0.0,13.09,1.52,0.0,0.0
20190418:2010,0.0,0.0,0.0,11.91,1.66,0.0,0.0
20190418:2110,0.0,0.0,0.0,10.87,1.72,0.0,0.0
20190418:2210,0.0,0.0,0.0,10.18,1.72,0.0,0.0
20190418:2310,0.0,0.0,0.0,10.02,1.72,0.0,0.0
20190419:0010,0.0,0.0,0.0,9.86,1.72,0.0,0.0
20190419:0110,0.0,0.0,0.0,9.44,1.72,0.0,0.0
20190419:0210,0.0,0.0,0.0,9.09,1.66,0.0,0.0
20190419:0310,0.0,0.0,0.0,8.4,1.66,0.0,0.0
20190419:0410,0.0,0.0,0.0,7.89,1.59,0.0,0.0
20190419:0510,6.05,16.69,4.73,7.49,1.45,0.0,0.00605
20190419:0610,68.44,94.01,15.26,9.17,1.03,0.0,0.06844
20190419:0710,193.48,245.83,25.8,13.39,1.03,0.0,0.19347999999999999
20190419:0810,411.6,502.93,35.94,14.35,1.86,0.0,0.4116
20190419:0910,581.19,721.5,45.08,15.09,1.86,0.0,0.5811900000000001
20190419:1010,637.77,809.55,52.22,15.9,1.72,0.0,0.63777
20190419:1110,636.8,817.19,55.9,16.38,1.45,0.0,0.6367999999999999
20190419:1210,523.4,660.38,54.95,16.74,1.1,0.0,0.5234
20190419:1310,670.99,884.29,49.72,17.42,0.9,0.0,0.67099
20190419:1410,220.59,275.06,41.64,17.78,0.9,0.0,0.22059
20190419:1510,436.11,540.53,32.02,18.01,1.17,0.0,0.43611
20190419:1610,352.48,434.71,21.66,17.83,1.31,0.0,0.35248
20190419:1710,141.3,190.1,11.08,17.11,0.97,0.0,0.1413
20190419:1810,0.0,0.0,0.0,16.43,0.21,0.0,0.0
20190419:1910,0.0,0.0,0.0,15.36,0.69,0.0,0.0
20190419:2010,0.0,0.0,0.0,12.7,1.31,0.0,0.0
20190419:2110,0.0,0.0,0.0,10.63,1.59,0.0,0.0
20190419:2210,0.0,0.0,0.0,9.39,1.59,0.0,0.0
20190419:2310,0.0,0.0,0.0,8.73,1.45,0.0,0.0
20190420:0010,0.0,0.0,0.0,7.81,1.38,0.0,0.0
20190420:0110,0.0,0.0,0.0,7.22,1.38,0.0,0.0
20190420:0210,0.0,0.0,0.0,6.83,1.38,0.0,0.0
20190420:0310,0.0,0.0,0.0,6.26,1.38,0.0,0.0
20190420:0410,0.0,0.0,0.0,5.97,1.38,0.0,0.0
20190420:0510,13.35,26.89,5.02,5.68,1.38,0.0,0.013349999999999999
20190420:0610,53.54,90.93,15.54,7.44,1.03,0.0,0.05354
20190420:0710,216.42,287.64,26.08,12.86,0.62,0.0,0.21642
20190420:0810,413.7,517.08,36.24,15.48,0.41,0.0,0.4137
20190420:0910,562.32,710.16,45.39,16.7,1.17,0.0,0.56232
20190420:1010,506.3,632.4,52.55,17.64,1.86,0.0,0.5063
20190420:1110,413.38,511.57,56.25,18.09,2.0,0.0,0.41337999999999997
20190420:1210,673.36,873.13,55.28,18.55,2.07,0.0,0.67336
20190420:1310,735.43,972.74,50.0,18.73,1.86,0.0,0.7354299999999999
