time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20230309:0930,334.78,395.67,32.53,16.5,1.93,0.0,0.33477999999999997
20230309:1030,373.45,442.01,41.14,18.48,2.34,0.0,0.37345
20230309:1130,413.34,490.44,46.89,19.08,3.24,0.0,0.41334
20230309:1230,450.59,534.14,48.52,19.81,3.86,0.0,0.45059
20230309:1330,509.7,605.31,45.57,20.66,4.21,0.0,0.5097
20230309:1430,462.64,548.59,38.85,21.43,4.69,0.0,0.46264
20230309:1530,366.84,436.69,29.63,21.6,4.69,0.0,0.36684
20230309:1630,249.29,310.42,18.94,21.58,4.41,0.0,0.24928999999999998
20230309:1730,58.77,103.87,7.44,21.28,4.0,0.0,0.05877
20230309:1830,0.0,0.0,-4.46,20.13,3.79,0.0,0.0
20230309:1930,0.0,0.0,0.0,18.99,3.52,0.0,0.0
20230309:2030,0.0,0.0,0.0,18.01,3.24,0.0,0.0
20230309:2130,0.0,0.0,0.0,17.0,2.83,0.0,0.0
20230309:2230,0.0,0.0,0.0,16.06,2.69,0.0,0.0
20230309:2330,0.0,0.0,0.0,15.32,2.62,0.0,0.0
20230310:0030,0.0,0.0,0.0,14.66,2.55,0.0,0.0
20230310:0130,0.0,0.0,0.0,13.86,2.62,0.0,0.0
20230310:0230,0.0,0.0,0.0,13.03,2.55,0.0,0.0
20230310:0330,0.0,0.0,0.0,12.2,2.48,0.0,0.0
20230310:0430,0.0,0.0,0.0,11.49,2.55,0.0,0.0
20230310:0530,0.0,0.0,0.0,11.0,2.55,0.0,0.0
20230310:0630,0.0,0.0,-0.66,10.81,2.55,0.0,0.0
20230310:0730,149.91,200.54,11.17,11.02,2.28,0.0,0.14991
20230310:0830,356.16,418.71,22.5,13.5,1.79,0.0,0.35616000000000003
20230310:0930,537.07,646.69,32.87,17.92,0.9,0.0,0.53707
20230310:1030,676.9,855.46,41.51,20.15,0.34,0.0,0.6769
20230310:1130,752.03,952.78,47.28,21.62,1.24,0.0,0.75203
20230310:1230,785.73,988.62,48.91,22.72,2.21,0.0,0.78573
20230310:1330,749.03,933.68,45.92,23.23,2.48,0.0,0.74903
20230310:1430,648.65,795.47,39.14,23.39,2.62,0.0,0.64865
20230310:1530,488.31,590.93,29.87,23.22,2.83,0.0,0.48831
20230310:1630,276.58,347.22,19.15,22.58,2.83,0.0,0.27658
20230310:1730,63.63,112.54,7.63,21.51,2.41,0.0,0.06363
20230310:1830,0.0,0.0,-4.27,20.18,1.59,0.0,0.0
20230310:1930,0.0,0.0,0.0,20.11,0.62,0.0,0.0
20230310:2030,0.0,0.0,0.0,19.19,0.9,0.0,0.0
20230310:2130,0.0,0.0,0.0,17.89,1.24,0.0,0.0
20230310:2230,0.0,0.0,0.0,16.61,1.52,0.0,0.0
20230310:2330,0.0,0.0,0.0,15.42,1.72,0.0,0.0
20230311:0030,0.0,0.0,0.0,14.46,1.72,0.0,0.0
20230311:0130,0.0,0.0,0.0,13.68,1.86,0.0,0.0
20230311:0230,0.0,0.0,0.0,12.86,2.07,0.0,0.0
20230311:0330,0.0,0.0,0.0,12.28,2.21,0.0,0.0
20230311:0430,0.0,0.0,0.0,11.91,2.21,0.0,0.0
20230311:0530,0.0,0.0,0.0,11.67,2.14,0.0,0.0
20230311:0630,0.0,0.0,-0.37,11.4,2.14,0.0,0.0
20230311:0730,157.29,210.95,11.46,11.89,2.0,0.0,0.15728999999999999
20230311:0830,388.86,465.77,22.81,16.47,1.24,0.0,0.38886000000000004
20230311:0930,567.7,696.46,33.21,20.06,0.76,0.0,0.5677000000000001
20230311:1030,694.36,872.52,41.88,22.41,1.24,0.0,0.69436
20230311:1130,770.37,976.93,47.68,23.54,1.86,0.0,0.77037
20230311:1230,790.6,1001.91,49.3,24.54,2.41,0.0,0.7906
20230311:1330,751.76,943.19,46.27,25.25,2.83,0.0,0.75176
20230311:1430,652.81,806.23,39.43,25.52,3.03,0.0,0.6528099999999999
20230311:1530,494.44,604.12,30.12,25.16,2.9,0.0,0.49444
20230311:1630,284.32,360.57,19.36,24.68,2.62,0.0,0.28432
20230311:1730,65.84,116.97,7.82,23.91,2.28,0.0,0.06584000000000001
20230311:1830,0.0,0.0,-4.09,22.62,1.59,0.0,0.0
20230311:1930,0.0,0.0,0.0,21.97,1.1,0.0,0.0
20230311:2030,0.0,0.0,0.0,20.75,1.1,0.0,0.0
20230311:2130,0.0,0.0,0.0,19.24,1.38,0.0,0.0
20230311:2230,0.0,0.0,0.0,17.63,1.72,0.0,0.0
20230311:2330,0.0,0.0,0.0,16.36,1.72,0.0,0.0
20230312:0030,0.0,0.0,0.0,15.31,1.72,0.0,0.0
20230312:0130,0.0,0.0,0.0,14.23,1.66,0.0,0.0
20230312:0230,0.0,0.0,0.0,13.32,1.79,0.0,0.0
20230312:0330,0.0,0.0,0.0,12.44,2.0,0.0,0.0
20230312:0430,0.0,0.0,0.0,11.89,2.07,0.0,0.0
20230312:0530,0.0,0.0,0.0,11.71,2.07,0.0,0.0
20230312:0630,0.0,0.0,-0.08,11.56,2.0,0.0,0.0
20230312:0730,157.68,211.72,11.76,12.55,1.93,0.0,0.15768000000000001
20230312:0830,384.79,462.6,23.13,17.11,1.1,0.0,0.38479
20230312:0930,561.77,687.03,33.55,20.36,0.97,0.0,0.56177
20230312:1030,690.74,858.2,42.26,21.54,1.52,0.0,0.69074
20230312:1130,762.34,960.05,48.08,22.42,1.79,0.0,0.76234
20230312:1230,778.49,982.96,49.69,23.01,2.0,0.0,0.77849
20230312:1330,738.21,925.16,46.62,23.32,2.07,0.0,0.73821
20230312:1430,641.34,790.51,39.72,23.36,2.14,0.0,0.64134
20230312:1530,487.15,593.04,30.36,23.11,2.07,0.0,0.48714999999999997
20230312:1630,280.3,353.63,19.57,22.56,1.72,0.0,0.2803
20230312:1730,65.03,114.6,8.01,21.79,1.24,0.0,0.06503
20230312:1830,0.0,0.0,-3.91,20.76,0.76,0.0,0.0
20230312:1930,0.0,0.0,0.0,19.92,0.62,0.0,0.0
20230312:2030,0.0,0.0,0.0,19.9,0.9,0.0,0.0
20230312:2130,0.0,0.0,0.0,18.92,1.03,0.0,0.0
20230312:2230,0.0,0.0,0.0,18.37,1.17,0.0,0.0
20230312:2330,0.0,0.0,0.0,18.49,1.03,0.0,0.0
20230313:0030,0.0,0.0,0.0,18.4,0.97,0.0,0.0
20230313:0130,0.0,0.0,0.0,18.5,0.76,0.0,0.0
20230313:0230,0.0,0.0,0.0,18.05,0.76,0.0,0.0
20230313:0330,0.0,0.0,0.0,17.68,0.9,0.0,0.0
20230313:0430,0.0,0.0,0.0,17.49,1.1,0.0,0.0
20230313:0530,0.0,0.0,0.0,17.49,1.31,0.0,0.0
20230313:0630,2.19,10.6,0.21,17.4,1.38,0.0,0.00219
20230313:0730,138.22,186.79,12.06,15.7,1.72,0.0,0.13822
20230313:0830,364.8,441.52,23.45,18.53,1.03,0.0,0.3648
20230313:0930,547.6,663.5,33.89,21.01,1.79,0.0,0.5476
20230313:1030,650.82,792.95,42.63,22.17,2.83,0.0,0.6508200000000001
20230313:1130,765.51,939.78,48.48,22.89,3.72,0.0,0.76551
20230313:1230,780.64,958.77,50.08,23.62,4.14,0.0,0.78064
20230313:1330,755.69,924.8,46.96,24.0,4.48,0.0,0.7556900000000001
20230313:1430,668.83,807.6,40.01,24.35,5.1,0.0,0.66883
20230313:1530,497.36,596.68,30.6,24.54,5.45,0.0,0.49736
20230313:1630,282.07,353.05,19.78,24.35,5.24,0.0,0.28207
20230313:1730,67.79,116.7,8.2,23.69,4.62,0.0,0.06779
20230313:1830,0.0,0.0,-3.73,22.55,3.72,0.0,0.0
20230313:1930,0.0,0.0,0.0,21.65,3.17,0.0,0.0
20230313:2030,0.0,0.0,0.0,20.85,2.76,0.0,0.0
20230313:2130,0.0,0.0,0.0,19.52,2.62,0.0,0.0
20230313:2230,0.0,0.0,0.0,18.27,2.48,0.0,0.0
20230313:2330,0.0,0.0,0.0,16.95,2.41,0.0,0.0
20230314:0030,0.0,0.0,0.0,15.59,2.21,0.0,0.0
20230314:0130,0.0,0.0,0.0,14.21,2.07,0.0,0.0
20230314:0230,0.0,0.0,0.0,13.37,1.93,0.0,0.0
20230314:0330,0.0,0.0,0.0,12.97,1.79,0.0,0.0
20230314:0430,0.0,0.0,0.0,12.58,1.66,0.0,0.0
20230314:0530,0.0,0.0,0.0,12.02,1.59,0.0,0.0
20230314:0630,1.56,9.18,0.51,11.52,1.52,0.0,0.00156
20230314:0730,170.38,226.38,12.36,12.5,1.45,0.0,0.17038
20230314:0830,403.35,479.27,23.77,15.04,1.24,0.0,0.40335000000000004
20230314:0930,591.39,705.54,34.24,17.76,2.0,0.0,0.59139
20230314:1030,726.52,876.74,43.01,18.78,2.76,0.0,0.7265199999999999
20230314:1130,803.11,978.97,48.87,19.49,3.17,0.0,0.80311
20230314:1230,820.07,999.09,50.47,19.92,3.59,0.0,0.8200700000000001
20230314:1330,775.38,939.22,47.31,19.98,3.52,0.0,0.77538
20230314:1430,669.92,803.33,40.3,19.93,3.17,0.0,0.66992
20230314:1530,507.1,603.55,30.84,19.77,2.83,0.0,0.5071
20230314:1630,292.29,361.03,19.99,19.25,2.41,0.0,0.29229
20230314:1730,69.57,118.98,8.39,18.32,1.93,0.0,0.06956999999999999
20230314:1830,0.0,0.0,-3.54,17.15,1.24,0.0,0.0
20230314:1930,0.0,0.0,0.0,16.8,0.34,0.0,0.0
20230314:2030,0.0,0.0,0.0,16.62,0.34,0.0,0.0
20230314:2130,0.0,0.0,0.0,15.79,0.9,0.0,0.0
20230314:2230,0.0,0.0,0.0,15.06,1.03,0.0,0.0
20230314:2330,0.0,0.0,0.0,14.49,1.1,0.0,0.0
20230315:0030,0.0,0.0,0.0,13.87,1.24,0.0,0.0
20230315:0130,0.0,0.0,0.0,12.92,1.45,0.0,0.0
20230315:0230,0.0,0.0,0.0,12.2,1.59,0.0,0.0
20230315:0330,0.0,0.0,0.0,12.14,1.66,0.0,0.0
20230315:0430,0.0,0.0,0.0,12.29,1.72,0.0,0.0
20230315:0530,0.0,0.0,0.0,12.39,1.79,0.0,0.0
20230315:0630,1.93,9.94,0.8,12.3,1.86,0.0,0.0019299999999999999
20230315:0730,165.37,218.49,12.67,12.13,1.66,0.0,0.16537000000000002
20230315:0830,392.73,467.51,24.09,15.18,1.03,0.0,0.39273
20230315:0930,580.76,697.72,34.58,17.84,1.45,0.0,0.5807599999999999
20230315:1030,723.64,880.45,43.38,19.02,2.28,0.0,0.72364
20230315:1130,803.53,985.95,49.27,19.91,2.9,0.0,0.80353
20230315:1230,818.7,1007.21,50.86,20.47,3.1,0.0,0.8187000000000001
20230315:1330,774.41,947.43,47.65,20.81,3.1,0.0,0.7744099999999999
20230315:1430,672.6,811.74,40.58,20.92,3.1,0.0,0.6726
20230315:1530,512.54,612.0,31.08,20.79,3.1,0.0,0.51254
20230315:1630,298.21,368.94,20.19,20.31,2.97,0.0,0.29821
20230315:1730,72.41,123.62,8.58,19.46,2.62,0.0,0.07241
20230315:1830,0.0,0.0,-3.36,18.39,2.28,0.0,0.0
20230315:1930,0.0,0.0,0.0,17.22,2.0,0.0,0.0
20230315:2030,0.0,0.0,0.0,16.69,1.93,0.0,0.0
20230315:2130,0.0,0.0,0.0,15.89,2.0,0.0,0.0
20230315:2230,0.0,0.0,0.0,14.78,2.0,0.0,0.0
20230315:2330,0.0,0.0,0.0,13.81,2.07,0.0,0.0
20230316:0030,0.0,0.0,0.0,13.03,2.14,0.0,0.0
20230316:0130,0.0,0.0,0.0,12.29,2.28,0.0,0.0
20230316:0230,0.0,0.0,0.0,11.81,2.34,0.0,0.0
20230316:0330,0.0,0.0,0.0,11.37,2.48,0.0,0.0
20230316:0430,0.0,0.0,0.0,10.93,2.48,0.0,0.0
20230316:0530,0.0,0.0,0.0,10.66,2.62,0.0,0.0
20230316:0630,2.34,10.65,1.1,10.6,2.76,0.0,0.00234
20230316:0730,183.91,238.89,12.97,10.51,2.62,0.0,0.18391
20230316:0830,424.3,496.45,24.4,13.72,2.28,0.0,0.4243
20230316:0930,609.56,725.11,34.93,18.5,2.76,0.0,0.60956
20230316:1030,741.14,897.87,43.76,20.23,3.24,0.0,0.74114
20230316:1130,815.61,998.86,49.67,21.13,3.66,0.0,0.8156100000000001
20230316:1230,829.14,1017.38,51.25,21.55,3.86,0.0,0.82914
20230316:1330,786.15,957.75,47.99,21.63,3.93,0.0,0.78615
20230316:1430,681.44,820.15,40.87,21.57,3.79,0.0,0.68144
20230316:1530,518.59,618.68,31.32,21.38,3.66,0.0,0.51859
20230316:1630,302.56,374.28,20.4,20.93,3.52,0.0,0.30256
20230316:1730,74.66,126.92,8.76,19.97,3.38,0.0,0.07465999999999999
20230316:1830,0.0,0.0,-3.18,18.59,2.97,0.0,0.0
20230316:1930,0.0,0.0,0.0,16.87,2.28,0.0,0.0
20230316:2030,0.0,0.0,0.0,16.1,1.86,0.0,0.0
20230316:2130,0.0,0.0,0.0,15.14,1.52,0.0,0.0
20230316:2230,0.0,0.0,0.0,14.13,1.24,0.0,0.0
20230316:2330,0.0,0.0,0.0,13.87,1.1,0.0,0.0
20230317:0030,0.0,0.0,0.0,13.69,1.1,0.0,0.0
20230317:0130,0.0,0.0,0.0,13.52,1.17,0.0,0.0
20230317:0230,0.0,0.0,0.0,13.28,1.17,0.0,0.0
20230317:0330,0.0,0.0,0.0,12.84,1.31,0.0,0.0
20230317:0430,0.0,0.0,0.0,11.88,1.59,0.0,0.0
20230317:0530,0.0,0.0,0.0,11.14,1.79,0.0,0.0
20230317:0630,5.5,15.97,1.39,10.3,2.07,0.0,0.0055
20230317:0730,163.83,212.6,13.27,10.81,1.72,0.0,0.16383
20230317:0830,381.22,443.85,24.73,12.43,2.0,0.0,0.38122
20230317:0930,585.02,685.1,35.27,15.19,2.48,0.0,0.58502
20230317:1030,706.82,841.84,44.14,16.67,2.83,0.0,0.70682
20230317:1130,797.73,963.48,50.08,17.8,3.17,0.0,0.79773
20230317:1230,820.01,995.27,51.64,18.75,3.45,0.0,0.82001
20230317:1330,782.8,945.24,48.33,19.48,3.66,0.0,0.7827999999999999
20230317:1430,682.7,814.13,41.15,19.92,3.86,0.0,0.6827000000000001
20230317:1530,520.67,615.47,31.55,20.03,4.0,0.0,0.52067
20230317:1630,300.26,368.78,20.6,19.88,4.07,0.0,0.30025999999999997
20230317:1730,72.74,122.32,8.95,19.2,4.0,0.0,0.07274
20230317:1830,0.0,0.0,-3.0,17.92,3.31,0.0,0.0
20230317:1930,0.0,0.0,0.0,16.8,2.76,0.0,0.0
20230317:2030,0.0,0.0,0.0,16.47,2.62,0.0,0.0
20230317:2130,0.0,0.0,0.0,16.03,2.21,0.0,0.0
20230317:2230,0.0,0.0,0.0,15.09,1.79,0.0,0.0
20230317:2330,0.0,0.0,0.0,13.99,1.72,0.0,0.0
20230318:0030,0.0,0.0,0.0,12.93,1.59,0.0,0.0
20230318:0130,0.0,0.0,0.0,12.61,1.66,0.0,0.0
20230318:0230,0.0,0.0,0.0,11.86,1.72,0.0,0.0
20230318:0330,0.0,0.0,0.0,11.19,1.79,0.0,0.0
20230318:0430,0.0,0.0,0.0,10.67,1.86,0.0,0.0
20230318:0530,0.0,0.0,0.0,10.65,1.72,0.0,0.0
20230318:0630,3.52,12.76,1.69,10.92,1.66,0.0,0.00352
20230318:0730,56.97,81.33,13.58,13.4,1.03,0.0,0.05697
20230318:0830,114.46,147.04,25.05,14.81,0.55,0.0,0.11445999999999999
20230318:0930,331.21,393.79,35.62,15.55,0.62,0.0,0.33121
20230318:1030,506.52,606.75,44.52,17.07,0.69,0.0,0.50652
20230318:1130,742.36,922.41,50.48,18.04,1.1,0.0,0.74236
20230318:1230,539.96,640.73,52.03,18.98,2.07,0.0,0.53996
20230318:1330,653.04,775.68,48.68,16.34,2.28,0.0,0.65304
20230318:1430,379.69,441.59,41.43,16.35,2.07,0.0,0.37968999999999997
20230318:1530,347.78,410.34,31.78,16.22,1.31,0.0,0.34778
20230318:1630,242.43,300.09,20.8,16.74,0.55,0.0,0.24243
20230318:1730,62.65,105.01,9.13,16.8,1.03,0.0,0.06265
20230318:1830,0.0,0.0,-2.83,16.26,1.24,0.0,0.0
20230318:1930,0.0,0.0,0.0,15.26,1.1,0.0,0.0
20230318:2030,0.0,0.0,0.0,14.83,1.31,0.0,0.0
20230318:2130,0.0,0.0,0.0,13.84,1.31,0.0,0.0
20230318:2230,0.0,0.0,0.0,12.89,1.38,0.0,0.0
20230318:2330,0.0,0.0,0.0,12.25,1.52,0.0,0.0
20230319:0030,0.0,0.0,0.0,11.71,1.59,0.0,0.0
20230319:0130,0.0,0.0,0.0,10.86,1.72,0.0,0.0
20230319:0230,0.0,0.0,0.0,10.09,1.86,0.0,0.0
20230319:0330,0.0,0.0,0.0,9.45,1.93,0.0,0.0
20230319:0430,0.0,0.0,0.0,8.98,2.07,0.0,0.0
20230319:0530,0.0,0.0,0.0,8.62,2.21,0.0,0.0
20230319:0630,3.91,13.3,1.99,8.3,2.28,0.0,0.00391
20230319:0730,191.52,244.82,13.88,9.0,2.28,0.0,0.19152000000000002
20230319:0830,426.1,499.06,25.37,13.17,1.66,0.0,0.42610000000000003
20230319:0930,605.99,727.73,35.97,17.25,1.45,0.0,0.60599
20230319:1030,672.3,804.45,44.9,18.46,2.62,0.0,0.6723
20230319:1130,751.68,906.35,50.88,18.74,3.17,0.0,0.7516799999999999
20230319:1230,770.22,927.01,52.42,18.78,3.59,0.0,0.77022
20230319:1330,704.58,836.16,49.01,18.59,3.79,0.0,0.7045800000000001
20230319:1430,590.24,692.3,41.71,18.42,3.93,0.0,0.59024
20230319:1530,431.45,503.7,32.01,18.06,3.86,0.0,0.43145
20230319:1630,282.98,344.05,21.0,17.25,3.59,0.0,0.28298
20230319:1730,72.65,120.75,9.31,16.5,3.17,0.0,0.07265
20230319:1830,0.0,0.0,-2.65,15.59,2.34,0.0,0.0
20230319:1930,0.0,0.0,0.0,15.06,1.59,0.0,0.0
20230319:2030,0.0,0.0,0.0,14.37,1.66,0.0,0.0
20230319:2130,0.0,0.0,0.0,13.2,1.66,0.0,0.0
20230319:2230,0.0,0.0,0.0,12.45,1.59,0.0,0.0
20230319:2330,0.0,0.0,0.0,11.82,1.59,0.0,0.0
20230320:0030,0.0,0.0,0.0,11.29,1.66,0.0,0.0
20230320:0130,0.0,0.0,0.0,10.51,1.66,0.0,0.0
20230320:0230,0.0,0.0,0.0,9.88,1.72,0.0,0.0
20230320:0330,0.0,0.0,0.0,9.34,1.72,0.0,0.0
20230320:0430,0.0,0.0,0.0,9.11,1.66,0.0,0.0
20230320:0530,0.0,0.0,0.0,9.17,1.52,0.0,0.0
20230320:0630,4.96,15.04,2.29,9.02,1.52,0.0,0.00496
20230320:0730,192.81,245.38,14.19,8.4,1.86,0.0,0.19281
20230320:0830,422.29,492.66,25.69,12.23,1.52,0.0,0.42229
20230320:0930,609.57,718.8,36.31,15.17,2.0,0.0,0.6095700000000001
20230320:1030,748.63,898.29,45.27,16.51,2.55,0.0,0.74863
20230320:1130,821.45,997.38,51.28,17.45,2.9,0.0,0.82145
20230320:1230,838.87,1021.44,52.81,18.02,3.1,0.0,0.83887
20230320:1330,794.5,961.46,49.35,18.26,3.1,0.0,0.7945
20230320:1430,687.81,820.29,41.99,18.31,3.1,0.0,0.6878099999999999
20230320:1530,525.85,620.14,32.24,17.83,2.9,0.0,0.52585
20230320:1630,307.43,374.7,21.2,17.08,2.48,0.0,0.30743
20230320:1730,78.35,129.25,9.49,16.14,1.86,0.0,0.07834999999999999
20230320:1830,0.0,0.0,-2.47,15.06,1.31,0.0,0.0
20230320:1930,0.0,0.0,0.0,13.96,1.31,0.0,0.0
20230320:2030,0.0,0.0,0.0,13.54,1.17,0.0,0.0
20230320:2130,0.0,0.0,0.0,12.84,1.17,0.0,0.0
20230320:2230,0.0,0.0,0.0,12.12,1.38,0.0,0.0
20230320:2330,0.0,0.0,0.0,11.62,1.52,0.0,0.0
20230321:0030,0.0,0.0,0.0,11.15,1.59,0.0,0.0
20230321:0130,0.0,0.0,0.0,10.45,1.66,0.0,0.0
20230321:0230,0.0,0.0,0.0,9.92,1.72,0.0,0.0
20230321:0330,0.0,0.0,0.0,9.55,1.72,0.0,0.0
20230321:0430,0.0,0.0,0.0,9.3,1.66,0.0,0.0
20230321:0530,0.0,0.0,0.0,9.23,1.59,0.0,0.0
20230321:0630,10.48,32.72,2.59,9.02,1.59,0.0,0.01048
20230321:0730,179.7,230.03,14.49,10.84,1.1,0.0,0.1797
20230321:0830,402.34,471.55,26.01,12.47,1.1,0.0,0.40234
20230321:0930,594.92,702.1,36.66,15.08,1.86,0.0,0.59492
20230321:1030,666.88,798.81,45.65,16.43,1.93,0.0,0.66688
20230321:1130,704.39,850.68,51.68,17.31,2.28,0.0,0.70439
20230321:1230,742.27,896.56,53.2,17.88,2.62,0.0,0.74227
20230321:1330,742.64,895.97,49.69,18.07,2.76,0.0,0.74264
20230321:1430,662.01,791.34,42.26,18.35,2.76,0.0,0.66201
20230321:1530,508.07,601.99,32.47,18.39,2.62,0.0,0.50807
20230321:1630,303.23,371.46,21.39,18.08,2.34,0.0,0.30323
20230321:1730,79.46,130.99,9.67,17.41,2.0,0.0,0.07945999999999999
20230321:1830,0.0,0.0,-2.29,16.42,1.59,0.0,0.0
20230321:1930,0.0,0.0,0.0,14.63,1.45,0.0,0.0
20230321:2030,0.0,0.0,0.0,14.42,1.52,0.0,0.0
20230321:2130,0.0,0.0,0.0,13.71,1.59,0.0,0.0
20230321:2230,0.0,0.0,0.0,12.8,1.66,0.0,0.0
20230321:2330,0.0,0.0,0.0,12.14,1.79,0.0,0.0
20230322:0030,0.0,0.0,0.0,11.64,1.86,0.0,0.0
20230322:0130,0.0,0.0,0.0,11.09,1.93,0.0,0.0
20230322:0230,0.0,0.0,0.0,10.6,1.93,0.0,0.0
20230322:0330,0.0,0.0,0.0,10.32,1.79,0.0,0.0
20230322:0430,0.0,0.0,0.0,10.23,1.66,0.0,0.0
20230322:0530,0.0,0.0,0.0,10.26,1.52,0.0,0.0
20230322:0630,10.42,40.94,2.88,10.21,1.45,0.0,0.01042
20230322:0730,203.02,259.59,14.8,10.64,1.45,0.0,0.20302
20230322:0830,435.59,514.23,26.33,13.82,1.1,0.0,0.43559
20230322:0930,620.18,740.03,37.01,16.47,1.72,0.0,0.62018
20230322:1030,747.65,910.19,46.03,17.8,2.07,0.0,0.7476499999999999
20230322:1130,819.43,1008.74,52.08,18.74,2.48,0.0,0.81943
20230322:1230,829.72,1023.66,53.59,19.39,2.69,0.0,0.82972
20230322:1330,787.05,964.38,50.02,19.77,2.76,0.0,0.7870499999999999
20230322:1430,684.03,826.65,42.54,19.93,2.69,0.0,0.68403
20230322:1530,522.57,624.56,32.7,19.8,2.48,0.0,0.5225700000000001
20230322:1630,308.17,380.29,21.59,19.38,2.14,0.0,0.30817
20230322:1730,80.47,133.79,9.85,18.65,1.72,0.0,0.08047
20230322:1830,0.0,0.0,-2.12,17.57,1.17,0.0,0.0
20230322:1930,0.0,0.0,0.0,16.15,0.97,0.0,0.0
20230322:2030,0.0,0.0,0.0,15.83,1.03,0.0,0.0
20230322:2130,0.0,0.0,0.0,15.0,1.24,0.0,0.0
20230322:2230,0.0,0.0,0.0,14.01,1.45,0.0,0.0
20230322:2330,0.0,0.0,0.0,13.21,1.66,0.0,0.0
20230323:0030,0.0,0.0,0.0,12.56,1.79,0.0,0.0
20230323:0130,0.0,0.0,0.0,12.22,1.86,0.0,0.0
20230323:0230,0.0,0.0,0.0,12.01,1.79,0.0,0.0
20230323:0330,0.0,0.0,0.0,11.75,1.66,0.0,0.0
20230323:0430,0.0,0.0,0.0,11.46,1.66,0.0,0.0
20230323:0530,0.0,0.0,0.0,11.18,1.66,0.0,0.0
20230323:0630,11.45,42.58,3.18,10.97,1.66,0.0,0.01145
20230323:0730,207.16,264.78,15.1,11.26,1.45,0.0,0.20715999999999998
20230323:0830,435.71,519.86,26.65,15.39,0.83,0.0,0.43571
20230323:0930,617.96,746.71,37.35,17.9,1.38,0.0,0.6179600000000001
20230323:1030,743.64,917.09,46.41,19.34,1.79,0.0,0.74364
20230323:1130,813.53,1015.08,52.48,20.39,2.21,0.0,0.81353
20230323:1230,829.04,1032.34,53.98,21.05,2.69,0.0,0.82904
20230323:1330,786.05,968.61,50.36,21.37,2.97,0.0,0.7860499999999999
20230323:1430,684.76,829.86,42.81,21.39,3.1,0.0,0.68476
20230323:1530,524.64,627.83,32.92,21.12,3.1,0.0,0.52464
20230323:1630,309.96,383.26,21.78,20.62,2.83,0.0,0.30995999999999996
20230323:1730,81.56,135.75,10.03,19.74,2.55,0.0,0.08156000000000001
20230323:1830,0.0,0.0,-1.94,18.49,2.0,0.0,0.0
20230323:1930,0.0,0.0,0.0,17.3,2.0,0.0,0.0
20230323:2030,0.0,0.0,0.0,16.83,1.93,0.0,0.0
20230323:2130,0.0,0.0,0.0,16.11,2.0,0.0,0.0
20230323:2230,0.0,0.0,0.0,15.19,2.07,0.0,0.0
20230323:2330,0.0,0.0,0.0,14.51,2.0,0.0,0.0
20230324:0030,0.0,0.0,0.0,13.94,2.0,0.0,0.0
20230324:0130,0.0,0.0,0.0,13.47,2.0,0.0,0.0
20230324:0230,0.0,0.0,0.0,12.81,2.07,0.0,0.0
20230324:0330,0.0,0.0,0.0,12.06,2.14,0.0,0.0
20230324:0430,0.0,0.0,0.0,11.37,2.21,0.0,0.0
20230324:0530,0.0,0.0,0.0,10.73,2.28,0.0,0.0
20230324:0630,12.34,44.13,3.48,10.23,2.34,0.0,0.01234
20230324:0730,209.3,266.12,15.41,11.11,2.0,0.0,0.2093
20230324:0830,429.54,510.15,26.97,15.98,1.45,0.0,0.42954000000000003
20230324:0930,584.13,706.86,37.7,20.27,1.93,0.0,0.58413
20230324:1030,693.18,847.71,46.78,21.54,2.76,0.0,0.6931799999999999
20230324:1130,758.0,937.11,52.89,22.58,3.17,0.0,0.758
20230324:1230,758.06,938.31,54.37,23.48,3.52,0.0,0.75806
20230324:1330,682.6,836.93,50.69,24.05,3.86,0.0,0.6826
20230324:1430,537.3,649.85,43.08,24.03,4.07,0.0,0.5373
20230324:1530,413.57,498.18,33.14,23.63,3.93,0.0,0.41357
20230324:1630,205.9,259.48,21.97,23.29,3.66,0.0,0.2059
20230324:1730,61.56,96.36,10.21,22.5,3.03,0.0,0.061560000000000004
20230324:1830,0.0,0.0,-1.77,21.67,2.21,0.0,0.0
20230324:1930,0.0,0.0,0.0,21.21,1.24,0.0,0.0
20230324:2030,0.0,0.0,0.0,20.16,0.97,0.0,0.0
20230324:2130,0.0,0.0,0.0,19.06,1.03,0.0,0.0
20230324:2230,0.0,0.0,0.0,18.34,1.17,0.0,0.0
20230324:2330,0.0,0.0,0.0,17.09,1.38,0.0,0.0
20230325:0030,0.0,0.0,0.0,15.35,1.66,0.0,0.0
20230325:0130,0.0,0.0,0.0,13.94,1.86,0.0,0.0
20230325:0230,0.0,0.0,0.0,12.96,1.93,0.0,0.0
20230325:0330,0.0,0.0,0.0,12.3,2.0,0.0,0.0
20230325:0430,0.0,0.0,0.0,11.88,2.0,0.0,0.0
20230325:0530,0.0,0.0,0.0,12.04,1.93,0.0,0.0
20230325:0630,13.26,45.87,3.78,13.08,1.79,0.0,0.01326
20230325:0730,209.88,269.6,15.71,13.62,1.72,0.0,0.20987999999999998
20230325:0830,431.85,520.88,27.29,18.27,1.03,0.0,0.43185
20230325:0930,611.2,742.53,38.04,20.51,1.86,0.0,0.6112000000000001
20230325:1030,731.64,908.83,47.16,21.49,1.93,0.0,0.73164
20230325:1130,798.12,1004.77,53.29,22.25,2.14,0.0,0.79812
